step,train_total_loss,h_loss,hu_loss,hv_loss,c_loss,ice_loss,gpu_vram_mib
10500,0.0012632975121960044,0.0010238548275083303,0.00013273191871121526,0.0004258263506926596,0.00235167657956481,0.002382397884503007,1331.849609375
10550,0.0018357824301347136,0.0018947635544463992,0.0003801648272201419,0.0010904482332989573,0.0032585046719759703,0.002555031329393387,1331.849609375
10600,0.000871224154252559,0.0009157229214906693,0.00023566810705233365,0.00047808518866077065,0.0021493900567293167,0.0005772542208433151,1331.849609375
10650,0.22175371646881104,0.24283093214035034,0.49705076217651367,0.2407093495130539,0.09898246824741364,0.029195059090852737,1331.849609375
10700,0.08808078616857529,0.0974060595035553,0.09630253165960312,0.16317375004291534,0.07382085174322128,0.009700730443000793,1331.849609375
10750,0.025750834494829178,0.03320542350411415,0.018379423767328262,0.04067838937044144,0.02488270215690136,0.011608239263296127,1331.849609375
10800,0.0008802410447970033,0.0010523038217797875,9.833915100898594e-05,0.00039166989154182374,0.0012277340283617377,0.0016311585204675794,1331.849609375
10850,0.16381752490997314,0.1202099397778511,0.26767784357070923,0.1716388612985611,0.0969524160027504,0.1626085340976715,1331.849609375
10900,0.0017366122920066118,0.0013463818468153477,0.00022423402697313577,0.0007931092986837029,0.0029538420494645834,0.003365493379533291,1331.849609375
10950,0.004332562442868948,0.005628448445349932,0.001365774660371244,0.004253393970429897,0.006925464142113924,0.0034897299483418465,1331.849609375
11000,0.008030534721910954,0.009280295111238956,0.002187370788305998,0.006647248286753893,0.012238733470439911,0.009799025021493435,1331.849609375
11050,0.19249820709228516,0.20812156796455383,0.4058286249637604,0.19666311144828796,0.09897449612617493,0.05290326476097107,1331.849609375
11100,0.0013128974242135882,0.0014301389455795288,0.0002523717994336039,0.00043369733612053096,0.004344162996858358,0.00010411625407868996,1331.849609375
11150,0.0043793413788080215,0.0029689676593989134,0.0010810919338837266,0.0035552443005144596,0.006744003854691982,0.007547398097813129,1331.849609375
11200,0.005799503065645695,0.008472982794046402,0.002442613011226058,0.007149764336645603,0.00809365976601839,0.002838493324816227,1331.849609375
11250,0.13524523377418518,0.15723595023155212,0.18207575380802155,0.1975465565919876,0.09885675460100174,0.0405111089348793,1331.849609375
11300,0.0009516842546872795,0.0010891036363318563,0.0003774343349505216,0.0006817652028985322,0.0024385552387684584,0.0001715632388368249,1331.849609375
11350,0.001228603534400463,0.001291789347305894,0.00036186777288094163,0.00047342164907604456,0.0034681367687880993,0.0005478019593283534,1331.849609375
11400,0.0014362039510160685,0.0009300977108068764,0.00015081922174431384,0.0006469268118962646,0.0033176708966493607,0.002135504735633731,1331.849609375
11450,0.0015715565532445908,0.0017834596801549196,0.00017885530542116612,0.00048453756608068943,0.002252077916637063,0.003158851759508252,1331.849609375
11500,0.0013102712109684944,0.001326683908700943,0.00029149773763492703,0.0004615380021277815,0.0029323059134185314,0.0015393305802717805,1331.849609375
11550,0.04492652043700218,0.04975225031375885,0.04702672362327576,0.06306494772434235,0.036633484065532684,0.02815517969429493,1331.849609375
11600,0.0027433859650045633,0.0037595201283693314,0.001120097702369094,0.0030142951291054487,0.005476365797221661,0.0003466506313998252,1331.849609375
11650,0.0017947041196748614,0.0018944652983918786,0.0004048239206895232,0.00163932703435421,0.003261276986449957,0.001773626427166164,1331.849609375
11700,0.0015693001914769411,0.0017159702256321907,0.0003417398256715387,0.0011287869419902563,0.004137383308261633,0.0005226208013482392,1331.849609375
11750,0.002097673248499632,0.0021941340528428555,0.0003623666416388005,0.0016050850972533226,0.00357904308475554,0.002747737569734454,1331.849609375
11800,0.2297167032957077,0.21766257286071777,0.2810594141483307,0.5109451413154602,0.061123304069042206,0.07779311388731003,1331.849609375
11850,0.018500469624996185,0.025891868397593498,0.00974999088793993,0.02574043907225132,0.02020857110619545,0.010911477729678154,1331.849609375
11900,0.1717931479215622,0.18642501533031464,0.24625901877880096,0.3392810523509979,0.05205146223306656,0.034949202090501785,1331.849609375
11950,0.027247382327914238,0.02790926955640316,0.019100919365882874,0.024189969524741173,0.024769511073827744,0.04026724398136139,1331.849609375
12000,0.003276847070083022,0.004649443551898003,0.0010144365951418877,0.003014734946191311,0.00647470960393548,0.0012309097219258547,1331.849609375
