time_s,dt_s,wall_s,total_volume_m3,debris_volume_m3,entrained_m3,ice_volume_m3,melted_m3,max_h_m,max_speed_m_s,debris_front_route_km,debris_front_upper_km,flood_front_route_km,gyirong_cctv_arrival_Q,gyirong_cctv_arrival_Qdebris,gyirong_cctv_arrival_hmax,gyirong_cctv_arrival_stage,gyirong_cctv_arrival_cmax,gyirong_cctv_arrival_wet_width_m,rasuwagadhi_signal_loss_Q,rasuwagadhi_signal_loss_Qdebris,rasuwagadhi_signal_loss_hmax,rasuwagadhi_signal_loss_stage,rasuwagadhi_signal_loss_cmax,rasuwagadhi_signal_loss_wet_width_m,syabrubesi_signal_loss_Q,syabrubesi_signal_loss_Qdebris,syabrubesi_signal_loss_hmax,syabrubesi_signal_loss_stage,syabrubesi_signal_loss_cmax,syabrubesi_signal_loss_wet_width_m,series_origin
1365.0,0.1010429008476876,60.0,42472926.5625,30830733.984375,6662738.94657658,397406.4147949219,6686449.753489917,50.78331756591797,30.19939613342285,17.55,39.75,17.64,11410.953125,9204.0859375,10.83393096923828,1806.0858154296875,0.8035270571708679,180.0,9498.9423828125,7476.62646484375,30.19648551940918,1794.49365234375,0.7945749759674072,210.0,19147.7890625,13439.9912109375,36.9539794921875,1468.559814453125,0.7065325975418091,150.0,ZENODO_V2_RELEASED
1370.0,0.0975484394268733,60.2,42472455.46875,30827179.6875,6670284.444655641,396641.4093017578,6687213.54073331,50.71340560913086,30.15669250488281,17.64,39.81,17.73,11370.85546875,9170.1416015625,10.83059310913086,1806.06884765625,0.8033780455589294,180.0,9431.970703125,7419.8203125,30.16034507751465,1794.482421875,0.7937780022621155,210.0,19189.3671875,13536.337890625,37.05970764160156,1468.6634521484375,0.7093983292579651,150.0,ZENODO_V2_RELEASED
1375.0,0.0941112834664181,60.3,42471942.1875,30823597.265625,6677804.300977453,395883.544921875,6687970.198273844,50.64265441894531,30.1135368347168,17.67,39.84,17.82,11329.041015625,9134.849609375,10.827537536621094,1806.0540771484373,0.8032312989234924,180.0,9340.662109375,7343.8671875,30.124313354492188,1794.471923828125,0.7929831743240356,210.0,19219.74609375,13621.1298828125,37.16141891479492,1468.7645263671875,0.7121855616569519,150.0,ZENODO_V2_RELEASED
1380.0,0.0906870387232174,60.5,42471576.5625,30820113.28125,6685477.54505442,395131.9152832031,6688720.604072297,50.57089614868164,30.070947647094727,17.73,39.93,17.85,11288.39453125,9100.548828125,10.824604034423828,1806.0413818359373,0.8030890822410583,180.0,9233.466796875,7255.392578125,30.0891227722168,1794.4620361328125,0.7923999428749084,210.0,19240.3046875,13696.44140625,37.25904083251953,1468.8619384765625,0.7149443626403809,150.0,ZENODO_V2_RELEASED
1385.0,0.0871282248754141,60.7,42471337.5,30816724.21875,6693310.071818694,394386.8225097656,6689464.462737476,50.49777221679688,30.03146743774414,17.76,39.93,17.88,11247.720703125,9066.294921875,10.821419715881348,1806.030517578125,0.8029524087905884,180.0,9118.021484375,7160.39794921875,30.054323196411133,1794.4522705078125,0.7917711138725281,210.0,19252.541015625,13764.1455078125,37.35205841064453,1468.95458984375,0.7179476022720337,150.0,ZENODO_V2_RELEASED
1390.0,0.0833411295975565,60.8,42471154.6875,30813373.828125,6701213.103343709,393649.1729736328,6690200.890541705,50.4229850769043,29.992759704589844,17.82,39.99,17.94,11206.81640625,9031.9453125,10.818634033203123,1806.0213623046875,0.8028231859207153,180.0,9000.6455078125,7063.84765625,30.018917083740234,1794.442138671875,0.7911052703857422,210.0,19259.10546875,13826.5234375,37.44041442871094,1469.04296875,0.720929741859436,150.0,ZENODO_V2_RELEASED
1395.0,0.0793409560669715,61.0,42471031.640625,30810065.625,6709206.092967256,392918.5546875,6690930.274352637,50.34635162353516,29.954933166503903,17.85,40.02,17.97,11165.359375,8997.2470703125,10.81528663635254,1806.0135498046875,0.8027022480964661,180.0,8886.759765625,6970.0048828125,29.981592178344727,1794.4310302734375,0.7904112339019775,210.0,19264.232421875,13886.712890625,37.52523422241211,1469.127685546875,0.7238482236862183,150.0,ZENODO_V2_RELEASED
1400.0,0.0752799949457312,61.1,42470346.09375,30806356.640625,6716656.761714234,392194.775390625,6691652.836259407,50.26778411865234,29.917863845825195,17.88,40.08,18.0,11124.181640625,8962.880859375,10.812141418457031,1806.0067138671875,0.8025904893875122,180.0,8780.8681640625,6882.40673828125,29.941699981689453,1794.4183349609375,0.7896960973739624,210.0,19269.921875,13946.12109375,37.606178283691406,1469.20849609375,0.7267060875892639,150.0,ZENODO_V2_RELEASED
1405.0,0.071229463130976,61.3,42469432.03125,30802496.484375,6723909.066124423,391478.1372070313,6692368.277183755,50.18777847290039,29.882251739501957,17.91,40.08,18.03,11084.1494140625,8929.5546875,10.809505462646484,1806.000732421875,0.8024890422821045,180.0,8686.056640625,6803.4990234375,29.89896583557129,1794.4039306640625,0.7889667749404907,210.0,19277.47265625,14005.623046875,37.68320083618164,1469.285888671875,0.7294999361038208,150.0,ZENODO_V2_RELEASED
1410.0,0.0671801822013549,61.4,42468110.15625,30798344.53125,6730766.762435599,390768.6950683594,6693076.490519514,50.10688781738281,29.849390029907227,17.97,40.14,18.12,11044.583984375,8896.734375,10.80689525604248,1805.995361328125,0.8023987412452698,180.0,8604.1171875,6734.6943359375,29.85336303710937,1794.388427734375,0.7882282137870789,210.0,19286.7890625,14065.052734375,37.75605010986328,1469.359375,0.7322229743003845,150.0,ZENODO_V2_RELEASED
1415.0,0.063148518938533,61.6,42466239.84375,30793809.375,6737102.226361795,390067.05322265625,6693776.885509765,50.025177001953125,29.82184600830078,17.97,40.17,18.15,11006.244140625,8865.0205078125,10.80436897277832,1805.9903564453125,0.8023192882537842,180.0,8535.435546875,6676.30712890625,29.805164337158203,1794.37353515625,0.7874853610992432,210.0,19298.130859375,14124.458984375,37.82448196411133,1469.428466796875,0.7348670959472656,150.0,ZENODO_V2_RELEASED
1420.0,0.0592922719899888,61.8,42464021.484375,30789035.15625,6743105.96366243,389372.6348876953,6694470.061883213,49.94226837158203,29.793546676635746,18.03,40.2,18.66,10970.740234375,8835.7216796875,10.801939010620115,1805.98583984375,0.8022516965866089,180.0,8478.9833984375,6627.56298828125,29.754701614379883,1794.3594970703125,0.7867432236671448,210.0,19311.58984375,14183.767578125,37.888065338134766,1469.492919921875,0.7374237775802612,150.0,ZENODO_V2_RELEASED
1425.0,0.0557400531538405,61.9,42461363.671875,30783955.078125,6748688.598090573,388685.8795166016,6695155.629621668,49.85824966430664,29.75177955627441,18.09,40.26,18.66,10928.640625,8801.2783203125,10.795860290527344,1805.9814453125,0.8021966814994812,180.0,8433.0576171875,6587.150390625,29.70260238647461,1794.3118896484375,0.786004900932312,210.0,19327.265625,14242.9169921875,37.94694519042969,1469.5528564453125,0.7398848533630371,150.0,ZENODO_V2_RELEASED
1430.0,0.0523076329384366,62.1,42458357.8125,30778628.90625,6753934.434794798,388007.2265625,6695833.052302885,49.77307891845703,29.69777488708496,18.12,40.29,18.66,10876.21484375,8758.6875,10.792360305786133,1805.9771728515625,0.8021537661552429,180.0,8395.623046875,6553.5,29.6495418548584,1794.2603759765625,0.7852739095687866,180.0,19344.439453125,14301.271484375,38.00130462646485,1469.6082763671875,0.7422434091567993,150.0,ZENODO_V2_RELEASED
1435.0,0.048289384184045,62.3,42454961.71875,30773039.0625,6758806.726680114,387335.4675292969,6696503.606937475,49.68708419799805,29.636417388916016,18.15,40.32,18.66,10826.73828125,8718.60546875,10.78906536102295,1805.9730224609373,0.8021230101585388,180.0,8364.75,6525.119140625,29.596036911010746,1794.2066650390625,0.7845551371574402,180.0,19362.08203125,14357.9931640625,38.05129623413086,1469.659423828125,0.7444936037063599,150.0,ZENODO_V2_RELEASED
1440.0,0.0436676176791479,62.4,42451017.1875,30767069.53125,6763136.240623682,386670.32775878906,6697167.532495976,49.60047912597656,29.57060432434082,18.18,40.38,18.66,10777.1103515625,8678.5361328125,10.785029411315918,1805.96875,0.8021044135093689,180.0,8339.052734375,6500.9423828125,29.542631149291992,1794.15087890625,0.7838520407676697,180.0,19381.119140625,14413.7265625,38.097755432128906,1469.7069091796875,0.7466317415237427,150.0,ZENODO_V2_RELEASED
0.973,0.9728960720795714,0.2,4574357.2265625,1126632.3486328125,0.0,210071.61254882807,19661.57054901123,9.548086166381836,7.127019882202148,,0.18,,-38.95297622680664,0.0,1.2168492078781128,1809.663818359375,0.0,90.0,143.80941772460938,0.0,2.645278215408325,1772.744140625,0.0,60.0,169.83746337890625,0.0,2.7390072345733643,1439.563232421875,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
5.0,0.1358511235718964,0.3,9318190.4296875,5792526.5625,11.196133238263428,1074647.4609375,106019.17598247528,9.550793647766112,7.574979305267334,,0.27,,-38.94972610473633,0.0,1.2167826890945437,1809.663818359375,0.0,90.0,143.8096923828125,0.0,2.645293951034546,1772.744140625,0.0,60.0,169.84210205078125,0.0,2.7390894889831543,1439.563232421875,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
10.0,0.1074684653431905,0.4,15220128.515625,11564121.09375,12522.045674663968,2114952.7587890625,246380.5568933487,20.070236206054688,30.959030151367188,,0.45,,-38.96779251098633,0.0,1.2166579961776731,1809.6636962890625,0.0,90.0,143.81021118164062,0.0,2.64529800415039,1772.744140625,0.0,60.0,169.85435485839844,0.0,2.739116668701172,1439.5633544921875,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
15.0,0.1142662271191721,0.5,21156096.09375,17301387.3046875,65321.4645651402,3092735.522460937,449264.3698453903,38.90704345703125,51.77900314331055,,0.93,,-38.958797454833984,0.0,1.2156312465667725,1809.66259765625,0.0,90.0,143.81072998046875,0.0,2.64529800415039,1772.744140625,0.0,60.0,169.89639282226562,0.0,2.739297389984131,1439.5634765625,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
20.0,0.1208617661233439,0.8,27143001.5625,23020316.015625,174844.25053868908,4012449.169921875,710217.4629449844,39.58633804321289,59.23198318481445,,1.11,,-38.91671752929688,0.0,1.2138350009918213,1809.660888671875,0.0,90.0,143.8107452392578,0.0,2.645293951034546,1772.744140625,0.0,60.0,169.99122619628906,0.0,2.7395923137664795,1439.563720703125,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
25.0,0.0981496284703595,1.0,33188547.65625,28737203.90625,347631.3596275868,4885827.978515625,1017505.283331871,52.68241500854492,78.05695343017578,,1.14,,-38.8701286315918,0.0,1.21192467212677,1809.658935546875,0.0,90.0,143.814453125,0.0,2.6452975273132324,1772.744140625,0.0,60.0,170.10235595703125,0.0,2.739929437637329,1439.5640869140625,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
30.0,0.0434316136278631,1.3,39263579.296875,34450980.46875,552454.8400310101,5733663.134765625,1350336.4292621613,67.81945037841797,79.59830474853516,,1.38,,-38.831642150878906,0.0,1.2102560997009275,1809.6572265625,0.0,90.0,143.8192138671875,0.0,2.645294189453125,1772.744140625,0.0,60.0,170.18511962890625,0.0,2.740186929702759,1439.5643310546875,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
35.0,0.1206137660380619,1.7,39380997.65625,34309863.28125,693635.1042893948,5493755.56640625,1590244.3323612213,96.48336791992188,81.14173889160156,,1.59,,-38.80338668823242,0.0,1.2089518308639526,1809.656005859375,0.0,90.0,143.82334899902344,0.0,2.6452956199646,1772.744140625,0.0,60.0,170.22836303710938,0.0,2.7403266429901123,1439.564453125,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
40.0,0.0468804091827053,2.1,39455265.234375,34154296.875,789941.0216716351,5270783.203125,1813216.9265270235,141.18617248535156,83.82653045654297,,2.13,,-38.78640365600586,0.0,1.208049178123474,1809.655029296875,0.0,90.0,143.83029174804688,0.0,2.645308017730713,1772.744140625,0.0,60.0,170.2313995361328,0.0,2.740338087081909,1439.564453125,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
45.0,0.1089329766283597,2.4,39524505.46875,34028859.375,877604.9547341885,5083991.015625,2000008.4273815155,153.78424072265625,77.79660034179688,,2.49,,-38.7790641784668,0.0,1.207477569580078,1809.654541015625,0.0,90.0,143.840087890625,0.0,2.645333766937256,1772.7442626953125,0.0,60.0,170.21533203125,0.0,2.740323305130005,1439.564453125,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
50.0,0.0140277488681803,2.8,39583838.671875,33949360.546875,949698.3978939475,4954050.0,2129949.747812748,137.90431213378906,79.49053192138672,,2.82,,-38.78010177612305,0.0,1.2071962356567385,1809.6541748046875,0.0,90.0,143.86468505859375,0.0,2.645421504974365,1772.7442626953125,0.0,60.0,170.19256591796875,0.0,2.740316867828369,1439.564453125,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
55.0,0.1063987453695531,3.5,39622623.046875,33889580.859375,997686.634619278,4860824.4140625,2223175.1191735268,97.0750503540039,81.85208129882812,,3.27,,-38.792327880859375,0.0,1.2071956396102903,1809.6541748046875,0.0,90.0,143.89947509765625,0.0,2.6454944610595703,1772.744384765625,0.0,60.0,170.17298889160156,0.0,2.7402517795562744,1439.564453125,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
60.0,0.0279610899206872,4.2,39667415.625,33852030.46875,1049691.607714933,4786959.375,2297040.769565105,70.20696258544922,84.5539321899414,,3.72,,-38.80975341796875,0.0,1.207403540611267,1809.6544189453125,0.0,90.0,143.94032287597656,0.0,2.645608901977539,1772.7445068359375,0.0,60.0,170.16943359375,0.0,2.740288019180298,1439.564453125,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
65.0,0.0222171243477617,4.9,39719696.484375,33826415.625,1108670.6056398572,4720357.177734375,2363642.7397817373,69.01419067382812,87.07119750976562,,4.11,,-38.832027435302734,0.0,1.2077723741531372,1809.65478515625,0.0,90.0,143.9862060546875,0.0,2.645735502243042,1772.74462890625,0.0,60.0,170.173828125,0.0,2.740328788757324,1439.564453125,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
70.0,0.0550829397292602,5.5,39784303.125,33798860.15625,1181144.3063897314,4642402.587890625,2441597.2972244024,74.7365951538086,92.62017822265624,,4.65,,-38.85493469238281,0.0,1.2082093954086304,1809.6552734375,0.0,90.0,144.0370635986328,0.0,2.6458873748779297,1772.7447509765625,0.0,60.0,170.18911743164062,0.0,2.740398406982422,1439.5645751953125,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
75.0,0.0503379894093001,6.2,39887971.875,33784319.53125,1294217.1820325078,4549039.013671875,2534960.5536550283,69.50959014892578,95.68663024902344,,5.13,,-38.875186920166016,0.0,1.2086201906204224,1809.6556396484373,0.0,90.0,144.09146118164062,0.0,2.646047592163086,1772.744873046875,0.0,60.0,170.21310424804688,0.0,2.740504264831543,1439.564697265625,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
80.0,0.0416815628005764,6.9,39980116.40625,33746677.734375,1397434.2798453989,4439526.85546875,2644472.9900568724,70.95742797851562,97.6277084350586,,5.61,,-38.89034271240234,0.0,1.2089370489120483,1809.656005859375,0.0,90.0,144.14523315429688,0.0,2.646212100982666,1772.7451171875,0.0,60.0,170.2506103515625,0.0,2.740644931793213,1439.5648193359375,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
85.0,0.0508532410278661,7.7,40064530.078125,33690378.515625,1494439.2838937463,4315808.056640625,2768192.076417804,74.20217895507812,96.34432983398438,,6.51,,-38.89931106567383,0.0,1.2091343402862549,1809.6561279296875,0.0,90.0,144.19712829589844,0.0,2.646374225616455,1772.7452392578125,0.0,60.0,170.3007049560547,0.0,2.7408254146575928,1439.56494140625,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
90.0,0.0523016583576776,8.5,40167439.453125,33628004.296875,1612086.9572264375,4171656.884765625,2912342.8741782904,85.7861099243164,101.7876434326172,,6.84,,-38.90171813964844,0.0,1.2091984748840332,1809.65625,0.0,90.0,144.2450408935547,0.0,2.6465229988098145,1772.745361328125,0.0,60.0,170.35202026367188,0.0,2.741000175476074,1439.565185546875,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
95.0,0.0489624524194312,9.3,40304524.21875,33573501.5625,1765733.7073427858,4010287.5,3073712.760195136,82.44867706298828,104.7151870727539,,6.99,,-38.89774703979492,0.0,1.209133505821228,1809.6561279296875,0.0,90.0,144.28564453125,0.0,2.64664363861084,1772.7454833984375,0.0,60.0,170.40493774414062,0.0,2.741187572479248,1439.5653076171875,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
100.0,0.0661240024161458,10.2,40385116.40625,33471945.703125,1863794.3563861076,3840873.92578125,3243125.881013274,75.63623809814453,104.20397186279295,,7.11,,-38.890872955322266,0.0,1.2089651823043823,1809.656005859375,0.0,90.0,144.3174591064453,0.0,2.646756649017334,1772.74560546875,0.0,60.0,170.4497528076172,0.0,2.741342544555664,1439.5655517578125,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
105.0,0.0412182339693742,11.1,40413150.0,33336604.6875,1909042.5055128755,3674714.2822265625,3409285.8604878187,75.74002838134766,102.19888305664062,,7.29,,-38.88242721557617,0.0,1.2087681293487549,1809.65576171875,0.0,90.0,144.33743286132812,0.0,2.646794080734253,1772.7457275390625,0.0,60.0,170.48532104492188,0.0,2.741490364074707,1439.565673828125,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
110.0,0.0136139362350888,11.9,40424551.171875,33199555.078125,1936762.840477866,3519293.334960937,3564706.366369128,84.3853988647461,98.56160736083984,,7.65,,-38.87350082397461,0.0,1.2085727453231812,1809.6556396484373,0.0,90.0,144.34661865234375,0.0,2.6468539237976074,1772.7457275390625,0.0,60.0,170.5046844482422,0.0,2.7416019439697266,1439.5657958984375,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
115.0,0.0896777069522158,12.7,40436388.28125,33070623.046875,1964206.583367032,3372316.9189453125,3711682.708570361,91.64775848388672,95.42080688476562,,7.8,,-38.86593627929688,0.0,1.2084124088287354,1809.6553955078125,0.0,90.0,144.35452270507812,0.0,2.6468796730041504,1772.7457275390625,0.0,60.0,170.5172119140625,0.0,2.741682767868042,1439.5657958984375,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
120.0,0.0609281991486483,13.6,40454201.953125,32952751.171875,1996865.9000319664,3232725.0732421875,3851274.450203776,94.51860809326172,93.45606994628906,,7.92,,-38.85786437988281,0.0,1.2082369327545166,1809.6552734375,0.0,90.0,144.35543823242188,0.0,2.646883010864258,1772.7457275390625,0.0,60.0,170.51156616210938,0.0,2.7416985034942627,1439.56591796875,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
125.0,0.0412249655295937,14.5,40501008.984375,32856841.40625,2058524.4938296496,3094988.818359375,3989011.083385348,106.42095184326172,93.35504150390624,,8.07,,-38.85036087036133,0.0,1.208093285560608,1809.6551513671875,0.0,90.0,144.3521728515625,0.0,2.646881103515625,1772.7457275390625,0.0,60.0,170.50192260742188,0.0,2.741743803024292,1439.56591796875,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
130.0,0.047401098697918,15.4,40588453.125,32799635.15625,2160593.5787719907,2968573.53515625,4115426.350495219,96.8388214111328,91.84879302978516,,8.37,,-38.84061813354492,0.0,1.2078937292099,1809.6549072265625,0.0,90.0,144.34762573242188,0.0,2.6468894481658936,1772.7457275390625,0.0,60.0,170.4866943359375,0.0,2.741782188415528,1439.56591796875,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
135.0,0.0406220938888282,16.1,40647255.46875,32730303.515625,2233213.2876080694,2850690.234375,4233309.771975875,86.11042022705078,88.32127380371094,,8.52,,-38.82704544067383,0.0,1.2076431512832642,1809.6546630859373,0.0,90.0,144.3426513671875,0.0,2.6469149589538574,1772.745849609375,0.0,60.0,170.46701049804688,0.0,2.7417871952056885,1439.5660400390625,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
140.0,0.0104644208022364,16.9,40682858.203125,32657617.96875,2281321.348748845,2746691.2353515625,4337308.559533954,84.93038940429688,83.54842376708984,,8.85,,-38.81010818481445,0.0,1.207337737083435,1809.6544189453125,0.0,90.0,144.33706665039062,0.0,2.646913528442383,1772.745849609375,0.0,60.0,170.45484924316406,0.0,2.7417967319488525,1439.5660400390625,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
145.0,0.0385303270247732,17.5,40720239.84375,32601895.3125,2329976.851619524,2659750.048828125,4424249.712583423,89.37156677246094,79.60802459716797,,9.18,,-38.791133880615234,0.0,1.206986427307129,1809.654052734375,0.0,90.0,144.32762145996094,0.0,2.646928310394287,1772.745849609375,0.0,60.0,170.44627380371094,0.0,2.741864919662476,1439.5660400390625,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
150.0,0.008796202533631,18.2,40759565.625,32555689.453125,2380079.0857230546,2581693.9453125,4502305.801655352,99.0982437133789,77.24935150146484,,9.57,,-38.770992279052734,0.0,1.2066154479980469,1809.6536865234373,0.0,90.0,144.31646728515625,0.0,2.6469433307647705,1772.745849609375,0.0,60.0,170.43313598632812,0.0,2.741912603378296,1439.566162109375,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
155.0,0.0083670665861745,18.9,40796655.46875,32514082.03125,2428112.194651854,2510547.36328125,4573452.609662712,89.63796997070312,75.95878601074219,,9.87,,-38.751949310302734,0.0,1.206255316734314,1809.6533203125,0.0,90.0,144.3048553466797,0.0,2.6469686031341557,1772.745849609375,0.0,60.0,170.43292236328125,0.0,2.74198579788208,1439.566162109375,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
160.0,0.0143589932568488,19.5,40841975.390625,32483446.875,2483990.8829932334,2445061.376953125,4638938.399331272,84.45940399169922,76.2737045288086,,10.35,,-38.73448944091797,0.0,1.2059109210968018,1809.6529541015625,0.0,90.0,144.29537963867188,0.0,2.6470417976379395,1772.7459716796875,0.0,60.0,170.43460083007812,0.0,2.742072582244873,1439.5662841796875,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
165.0,0.1023900205037193,20.3,40906631.25,32467074.609375,2558148.305583489,2380036.81640625,4703963.0931302905,83.95545959472656,79.96833801269531,,10.8,,-38.71918869018555,0.0,1.20561945438385,1809.652587890625,0.0,90.0,144.28250122070312,0.0,2.6471314430236816,1772.7459716796875,0.0,60.0,170.44618225097656,0.0,2.7421860694885254,1439.56640625,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
170.0,0.0352990516944942,21.1,40969413.28125,32447242.96875,2629898.2982223155,2312445.6298828125,4771554.386030138,78.8863754272461,78.66558074951172,,11.31,,-38.70878601074219,0.0,1.2053838968276978,1809.6524658203125,0.0,90.0,144.27012634277344,0.0,2.6471598148345947,1772.74609375,0.0,60.0,170.46365356445312,0.0,2.742316246032715,1439.5665283203125,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
175.0,0.0060426318471229,21.9,41036013.28125,32427341.015625,2705558.3709334256,2241836.9384765625,4842162.811756879,83.20158386230469,80.53353118896484,,11.58,,-38.70184326171875,0.0,1.2052102088928225,1809.6522216796875,0.0,90.0,144.25726318359375,0.0,2.647210121154785,1772.74609375,0.0,60.0,170.48370361328125,0.0,2.742451429367065,1439.566650390625,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
180.0,0.0405903851076345,22.7,41091904.6875,32398505.859375,2771045.4777007224,2169804.858398437,4914194.888455421,85.09025573730469,81.05940246582031,,11.85,,-38.697845458984375,0.0,1.2050930261611938,1809.652099609375,0.0,90.0,144.24835205078125,0.0,2.6472740173339844,1772.74609375,0.0,60.0,170.50479125976562,0.0,2.74258804321289,1439.5667724609375,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
185.0,0.0578375997251896,23.4,41133856.640625,32360962.5,2822727.2553925635,2098988.7451171875,4985011.312711984,81.96026611328125,80.24088287353516,,12.27,,-38.6987190246582,0.0,1.2050879001617432,1809.652099609375,0.0,90.0,144.2354736328125,0.0,2.647341251373291,1772.7462158203125,0.0,60.0,170.52618408203125,0.0,2.7427279949188232,1439.56689453125,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
190.0,0.1028313006756889,24.1,41175963.28125,32322044.53125,2874545.1018695952,2026515.4541015625,5057484.534097463,80.09622192382812,78.58306121826172,,12.66,,-38.69984436035156,0.0,1.205108880996704,1809.652099609375,0.0,90.0,144.227294921875,0.0,2.6473968029022217,1772.7462158203125,0.0,60.0,170.54409790039062,0.0,2.7428641319274902,1439.5670166015625,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
195.0,0.0492002802904778,24.9,41215907.8125,32278412.109375,2924099.9021088006,1950455.7861328125,5133544.139517099,78.44373321533203,78.57575225830078,,13.17,,-38.70045471191406,0.0,1.2051104307174685,1809.652099609375,0.0,90.0,144.20944213867188,0.0,2.647430419921875,1772.746337890625,0.0,60.0,170.55810546875,0.0,2.742987871170044,1439.567138671875,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
200.0,0.1098532199958128,25.6,41245913.671875,32224601.953125,2963933.398488653,1870885.546875,5213114.318800718,76.55523681640625,78.9501953125,,13.47,,-38.70073699951172,0.0,1.205114483833313,1809.652099609375,0.0,90.0,144.2002410888672,0.0,2.647495746612549,1772.746337890625,0.0,60.0,170.5636444091797,0.0,2.7430789470672607,1439.5672607421875,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
205.0,0.0234421678333944,26.5,41286529.6875,32178255.46875,3014322.725227964,1791338.7084960938,5292661.148837954,73.46588134765625,76.83560180664062,,13.77,,-38.70103073120117,0.0,1.2051249742507937,1809.652099609375,0.0,90.0,144.19097900390625,0.0,2.64752459526062,1772.7464599609375,0.0,60.0,170.56243896484375,0.0,2.7431533336639404,1439.5673828125,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
210.0,0.0524001339470032,27.3,41332774.21875,32135853.515625,3070354.7607694985,1711807.470703125,5372192.491398007,69.77885437011719,75.20671081542969,,14.04,,-38.70112228393555,0.0,1.205147385597229,1809.6522216796875,0.0,90.0,144.1795654296875,0.0,2.647564172744751,1772.7464599609375,0.0,60.0,170.562255859375,0.0,2.7432446479797363,1439.5675048828125,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
215.0,0.080657484216033,28.1,41371361.71875,32089050.0,3118613.979945076,1633296.97265625,5450702.919922024,69.72689056396484,74.54705047607422,,14.34,,-38.69971084594727,0.0,1.2052017450332642,1809.6522216796875,0.0,90.0,144.17532348632812,0.0,2.647625207901001,1772.7464599609375,0.0,60.0,170.5533447265625,0.0,2.743316888809204,1439.5675048828125,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
220.0,0.121122671710026,28.8,41408982.421875,32044011.328125,3165821.58602227,1557475.048828125,5526524.895892292,90.93963623046876,74.0473403930664,,14.73,,-38.70166397094727,0.0,1.2052782773971558,1809.65234375,0.0,90.0,144.16876220703125,0.0,2.647638320922852,1772.7464599609375,0.0,60.0,170.5503387451172,0.0,2.743379592895508,1439.567626953125,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
225.0,0.0633589419778388,29.7,41442750.0,31997520.703125,3209146.0817192914,1483025.537109375,5600974.37370792,98.55289459228516,73.0240707397461,,15.0,,-38.70148468017578,0.0,1.2053428888320925,1809.65234375,0.0,90.0,144.16506958007812,0.0,2.647677183151245,1772.74658203125,0.0,60.0,170.54275512695312,0.0,2.7434451580047607,1439.567626953125,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
