method,scenario_id,time_s,budget,selected_patch_ids,budget_fraction,budget_max_count,candidate_count,selected_count,actual_active_fraction,predicted_front_chainage_m,front_available,mean_selected_dynamic_rank,mean_selected_front_rank,mean_selected_support_risk_rank,mean_selected_section_rank,mean_selected_base_score,selected_section_patch_count,first_pass_count,second_pass_count,global_forward_runtime_ms,roi_scoring_runtime_ms,local_correction_runtime_ms,support_guard_runtime_ms
EngineeringROI_B05,JILONG_EI_0009,180,B05,25;58;90;121;195;13;218;49;88;177,0.05,10,122,10,0.0535335513167063,18090.0,True,0.7237704918032786,0.0,0.7697247706422019,0.1,0.3983738156113702,1,10,0,54.75210001168307,4.888499999651685,35.301500000059605,2.2625999990850687
EngineeringROI_B05,JILONG_EI_0009,190,B05,25;58;105;202;19;195;233;192;13;49,0.05,10,121,10,0.0473845823984807,17970.0,True,0.690909090909091,0.0,0.7645454545454545,0.1,0.3888636363636363,1,10,0,54.24299999140203,4.920699997455813,36.28680000838358,2.360899990890175
EngineeringROI_B05,JILONG_EI_0009,200,B05,41;10;217;105;157;195;19;50;60;177,0.05,10,121,10,0.0626842584864194,17970.0,True,0.7173553719008264,0.0,0.7201834862385321,0.1,0.3843847145348397,1,10,0,54.40000000817236,4.869299998972565,36.59580000385176,3.215400007320568
EngineeringROI_B05,JILONG_EI_0009,210,B05,58;40;105;217;219;29;177;20;195;69,0.05,10,120,10,0.0663368838587651,17970.0,True,0.6491666666666667,0.0,0.7064814814814815,0.1666666666666666,0.3805787037037037,2,10,0,54.778000005171634,5.080899994936772,35.6171000021277,2.3259000008692965
EngineeringROI_B05,JILONG_EI_0009,220,B05,40;58;88;217;121;195;112;69;219;177,0.05,10,122,10,0.0626689434953404,17970.0,True,0.6991803278688524,0.0,0.7275229357798165,0.1666666666666666,0.3983424825788339,2,10,0,55.31570001039654,4.904200002783909,35.14020000875462,2.4597000010544434
EngineeringROI_B05,JILONG_EI_0009,230,B05,58;195;40;217;88;219;106;112;4;29,0.05,10,123,10,0.0526452818341233,17970.0,True,0.7447154471544716,0.0,0.7412844036697248,0.1,0.396499962706049,1,10,0,54.40790001011919,5.770999996457249,35.6234999926528,2.4747999996179715
EngineeringROI_B05,JILONG_EI_0009,240,B05,58;195;232;104;219;106;29;112;19;49,0.05,10,123,10,0.0300020675237956,17970.0,True,0.7170731707317073,0.0,0.7263636363636364,0.1,0.3858592017738359,1,10,0,54.144399997312576,5.651300001773052,35.59769999992568,2.2622999968007207
EngineeringROI_B05,JILONG_EI_0009,250,B05,58;195;88;217;10;219;106;23;19;128,0.05,10,123,10,0.0292210029787657,17970.0,True,0.7455284552845529,0.0,0.7009009009009011,0.1,0.3866073390463634,1,10,0,54.32540000765584,5.552000002353452,34.83020000567194,2.263699992909096
EngineeringROI_B05,JILONG_EI_0009,260,B05,58;195;88;217;219;29;106;35;24;49,0.05,10,123,10,0.0446125690131785,17820.0,True,0.7048780487804878,0.0,0.7117117117117118,0.1,0.3791474401230499,1,10,0,55.75739999767393,5.496300000231713,35.28379999625031,2.2157000057632104
EngineeringROI_B05,JILONG_EI_0009,270,B05,195;57;105;23;233;46;4;35;219;192,0.05,10,123,10,0.0314876216584603,17820.0,True,0.6528455284552845,0.0,0.7743119266055045,0.1,0.3817893637651973,1,10,0,54.10930000653025,5.284300001221709,35.0585999985924,2.2221999970497563
EngineeringROI_B05,JILONG_EI_0009,280,B05,58;195;105;217;4;29;219;10;49;35,0.05,10,123,10,0.0349641246333974,17820.0,True,0.6682926829268292,0.0,0.7171171171171171,0.1,0.3713524500109866,1,10,0,54.19930000789464,4.968199995346367,35.19009999581613,2.2393999970518053
EngineeringROI_B05,JILONG_EI_0009,290,B05,195;58;105;217;119;4;23;46;192;49,0.05,10,125,10,0.0295579327825041,17820.0,True,0.7088,0.0,0.7,0.1,0.3772000000000001,1,10,0,54.71850000321865,5.017000003135763,35.23789999599103,2.351699993596412
EngineeringROI_B05,JILONG_EI_0009,300,B05,195;58;233;105;119;4;29;60;34;128,0.05,10,123,10,0.0392676371266013,17820.0,True,0.7373983739837399,0.0,0.655045871559633,0.1,0.3731110613858432,1,10,0,54.6083999943221,5.626199999824166,34.95830000611022,2.262100009829737
EngineeringROI_B05,JILONG_EI_0009,310,B05,195;58;105;119;217;4;23;35;13;66,0.05,10,124,10,0.0338461302846291,17820.0,True,0.6725806451612903,0.0,0.7372727272727272,0.1,0.3774633431085044,1,10,0,54.14950000704266,5.3306000045267865,35.63840000424534,2.4833999923430383
EngineeringROI_B05,JILONG_EI_0009,320,B05,195;58;217;105;4;46;119;34;10;66,0.05,10,123,10,0.0331799281726918,17820.0,True,0.7276422764227642,0.0,0.7,0.1,0.3819105691056911,1,10,0,54.51380000158679,5.928200000198558,34.96150000137277,2.2545000101672485
EngineeringROI_B05,JILONG_EI_0009,330,B05,195;58;105;218;29;4;24;60;119;34,0.05,10,123,10,0.0490692314171727,17820.0,True,0.7528455284552846,0.0,0.65625,0.1,0.3772738821138211,1,10,0,54.61940000532195,6.769600004190579,35.26619999320246,2.26910000492353
