method,scenario_id,eligible_patch_count,total_selections,unique_selected_patches,unique_patch_fraction,unique_to_selection_ratio,top1_selection_share,top5_share,top10_share,consecutive_overlap_count,consecutive_denominator_count,consecutive_reselection_fraction,revisit_fraction,mean_selection_count_per_used_patch,maximum_selection_count,mean_revisit_gap_steps,mean_longest_consecutive_streak,__change_den_c,__change_den_dz,__change_den_h,__change_den_hu,__change_den_hv,__change_den_ice,__change_num_c,__change_num_dz,__change_num_h,__change_num_hu,__change_num_hv,__change_num_ice,__new_intersection,__new_pred,__new_truth,__new_union,active_cell_coverage_fraction,budget_fraction,budget_max_count,case_wall_runtime_seconds,change_region_c_rel_l2,change_region_dz_rel_l2,change_region_h_rel_l2,change_region_hu_rel_l2,change_region_hv_rel_l2,change_region_ice_rel_l2,change_region_momentum_rel_l2,debris_front_final_error_km,debris_front_mae_km,false_positive_wet_fraction,final_wet_iou,front_zone_h_rel_l2,front_zone_momentum_rel_l2,front_zone_wet_iou,mean_wet_iou,mixture_volume_relative_error,newly_wet_iou,newly_wet_precision,newly_wet_recall,selected_patch_count,trajectory_c_rel_l2,trajectory_dz_rel_l2,trajectory_h_rel_l2,trajectory_hu_rel_l2,trajectory_hv_rel_l2,trajectory_ice_rel_l2,trajectory_momentum_rel_l2,wet_overprediction_ratio,peak_hmax_relative_error,peak_stage_absolute_error,peak_Q_relative_error,arrival_error_s,mean_selected_dynamic_rank,mean_selected_support_risk_rank,mean_selected_base_score,mean_active_coverage
EngineeringROI_B20,JILONG_EI_0199,182,5328,125,0.6868131868131868,0.02346096096096096,0.02702702702702703,0.12424924924924925,0.22785285285285287,3974,5291,0.751086751086751,0.992,42.624,144,2.588506630789929,17.744,32012.05909247789,72230.42800281942,20442455.09004381,23060578331.02716,26804702911.097485,91.30969125659487,8591.15055167675,59556.031012415886,23972645.137641523,11159269606.006598,9480711081.657604,96.47115542525448,7814,491566,13170,496922,0.2721845090566901,0.2,37,37.12723909999477,0.5180466383763446,0.9080353991979936,1.0829077259245334,0.6956371830382215,0.5947233045871948,1.0278749990638965,0.6433621496930724,6.690000534057617,13.11507066307773,0.4661735255999444,0.2995984762689179,30.955460587604662,1.244270592570315,0.4499754709625972,0.3521135325993784,1.9157210230916333,0.0157248018803755,0.0158961360224262,0.5933181473044798,37.0,1.413493919400919,1.0124860701429532,23.08799008945397,0.8565486632535912,3.038569216854525,1.1012291484760384,2.1950142170151383,0.9479936339369296,5.096210571341568,158.41243489583334,1.5057737620321818,276.6666666666667,0.6402719659908959,0.41867599487710483,0.2813708115383215,0.2721845090566901
EngineeringROI_NoDiversity_B10,JILONG_EI_0009,182,2736,102,0.5604395604395604,0.03728070175438596,0.05116959064327485,0.22149122807017543,0.3972953216374269,1920,2717,0.7066617592933382,0.9117647058823529,26.823529411764707,140,3.0421412300683373,14.156862745098039,40222.31467985641,72501.22977417707,34331585.49860616,43822686784.623886,44527558414.58065,256.1750057976751,8712.05580317974,55606.29132795334,44381055.22176933,15014158592.898296,13239430280.566986,91.60132692040946,9415,824278,15222,830085,0.1179189968851009,0.1,19,24.948433100013062,0.4654004453890196,0.8757684163077663,1.1369775298009308,0.585330290369254,0.5452808019085583,0.5979742806781541,0.5655004190542963,3.239999771118164,12.362517575075575,0.5158298612677927,0.2955099473146182,24.49493437675879,2.082508004526735,0.5946985981178324,0.3868186185181636,0.8478850359941605,0.0113422119421505,0.0114221172953785,0.618512679017212,19.0,1.459944543145807,1.1054178088166051,5.828818673067636,0.705657922576001,2.9735263311075224,0.9117274292067752,2.13212442504114,1.3115054853194652,4.1438426878613885,42.354248046875,2.2800279210786134,496.6666666666667,0.7318072970694806,0.6080544645672431,0.36484482637409316,0.11791899688510094
EngineeringROI_NoDiversity_B10,JILONG_EI_0019,182,2736,107,0.5879120879120879,0.039108187134502925,0.05043859649122807,0.19809941520467836,0.35599415204678364,1854,2717,0.6823702613176298,0.9345794392523364,25.570093457943926,138,3.3491821985545833,11.093457943925234,34723.52818476036,80957.28886890411,25376808.590233617,29555542556.124622,32695617830.37517,132.39841732103378,8692.02769458294,65720.66524767876,14128961.715981975,12295662320.498112,11293285920.392883,78.39075484772829,8508,577542,13878,582912,0.1178017946617046,0.1,19,24.59748799999943,0.5003208796372643,0.9009962791624996,0.7461680037234694,0.6449952192996338,0.5877131222833866,0.7694688202169541,0.6155744179150989,4.829999923706055,12.44680862736406,0.4426469649655545,0.3317464762438159,21.038223541465744,1.3176812620222982,0.5741589454575196,0.4158637435594586,0.2960553800635155,0.0145956851119894,0.0147313961582014,0.61305663640294,19.0,1.3245599520661917,1.069797729217209,4.223600778244679,0.7369566119295979,2.274281465048168,0.9564212024865998,1.6599114449272858,1.1083069564965424,2.8691108217216477,87.20345052083333,1.2450726430217927,343.3333333333333,0.6952525811358083,0.6310341997192555,0.36068962893696277,0.11780179466170458
EngineeringROI_NoDiversity_B10,JILONG_EI_0029,182,2736,99,0.5439560439560439,0.03618421052631579,0.05080409356725146,0.21235380116959066,0.3845029239766082,1869,2717,0.6878910563121089,0.8888888888888888,27.636363636363637,139,2.877512324611301,14.717171717171718,37156.73530562222,92481.5048237443,28811680.589952502,36007318607.353355,38825466307.84117,337.49634789254924,9665.169449806212,76511.83531147242,20384923.265671164,16709647824.605858,13005514599.77855,85.40127109651255,8010,716198,14980,723168,0.1338051095064404,0.1,19,24.595306999995955,0.5100185379011749,0.9095715459908076,0.8411437934652842,0.6812213609284854,0.5787692250033593,0.5030343342636229,0.6301487807601555,2.729999542236328,11.59552446122353,0.5041472979341349,0.2996680062904071,14.67998841914635,1.9285133304261053,0.5514427899548221,0.380752019348946,0.4516697866834598,0.0110762644364794,0.0111840580398158,0.534712950600801,19.0,1.530398169211025,1.0582171614974425,6.855638414540132,0.7643300544895034,3.259528778662528,0.9102732036587092,2.3470785799601206,1.2228139901871606,5.450704190053337,143.8580322265625,1.507490539813898,340.0,0.7386882756853234,0.5810271414203421,0.3639505404362604,0.13380510950644034
EngineeringROI_NoDiversity_B10,JILONG_EI_0039,182,2736,102,0.5604395604395604,0.03728070175438596,0.051900584795321635,0.2152777777777778,0.35891812865497075,1928,2717,0.7096061832903938,0.9313725490196079,26.823529411764707,142,3.433561123766135,13.519607843137255,31955.091040883213,76885.32242523134,20727144.440217003,24945357901.36344,27596105776.552704,365.7411123409984,9003.991180539131,62775.40152943134,14015057.154497728,14127959046.154182,10688907761.54688,81.5299313002721,7111,490745,13648,497282,0.1329858638378176,0.1,19,24.530265900000813,0.5308202728215325,0.9035933574638884,0.8222950949394625,0.752566433999061,0.6223615650264169,0.4721409260261188,0.6872620946283927,5.520000457763672,13.557042543107356,0.4253653245069032,0.346912220998899,9.117479151731422,2.197144134404893,0.6035894234264471,0.4134642920675032,0.2524474038666524,0.0142997333504932,0.0144902138585212,0.5210287221570926,19.0,1.505871965364343,1.0437895691246466,2.780780866168787,0.8186294735585277,2.208948209816436,0.9006622127682572,1.6486632102177448,1.0336551290402285,5.999980737650944,220.12646484375,1.372680933035528,580.0,0.7070042255718212,0.6222739216713398,0.36467364256127754,0.1329858638378176
EngineeringROI_NoDiversity_B10,JILONG_EI_0049,182,2736,96,0.5274725274725275,0.03508771929824561,0.05080409356725146,0.22989766081871346,0.4057017543859649,1919,2717,0.7062937062937062,0.8958333333333334,28.5,139,2.710227272727273,14.166666666666666,41456.80176700652,81330.60382030904,34403119.76943549,44620929967.68163,47197874190.75491,157.03875714167316,11157.96595478058,64680.85803472996,49578932.00931243,18915357647.09232,16516258859.25558,85.87740739169288,7972,804683,15879,812590,0.1049330543452458,0.1,19,24.680667199994787,0.5187936103635993,0.8917864882470027,1.2004654627249425,0.651085419680745,0.5915543078193143,0.7394963549496029,0.6211974542127637,2.34000015258789,11.23300701275572,0.5215209373978806,0.2694790571986188,16.861938771137233,1.2639191033757609,0.5745883797350227,0.3753792057166246,0.5757095315465774,0.0098106055944572,0.0099070068586014,0.5020467283833995,19.0,1.433906231498027,1.098251058151844,4.62941131228715,0.7520881692358254,1.9078643652739629,0.919109301913174,1.4461242251222262,1.28037536797119,3.0492884811540093,41.351033528645836,1.8902226392922976,296.6666666666667,0.7303761070208941,0.6252335167082743,0.37108137766718485,0.1049330543452458
EngineeringROI_NoDiversity_B10,JILONG_EI_0059,182,2736,108,0.5934065934065934,0.039473684210526314,0.05116959064327485,0.21089181286549707,0.3706140350877193,1950,2717,0.7177033492822966,0.9074074074074074,25.333333333333332,140,3.060502283105023,12.425925925925926,35336.20548405871,71319.21658104658,25095066.9514793,30098298892.84508,32967696484.86864,158.63836451845418,9172.6282222867,56215.13720417023,17172966.242576234,13015443538.848251,10905965422.669235,77.25254065947273,8295,574747,14334,580786,0.1178086545014587,0.1,19,24.66312680000556,0.5094914963512446,0.8878167932040375,0.8272341957918485,0.6575950129209838,0.57515878365825,0.6978342383002246,0.6158795029498109,3.84000015258789,11.983521265909076,0.4466785437621089,0.3311033724340176,15.374716646794582,1.519926595096325,0.5945669347635524,0.4103461304780988,0.4581633898197181,0.01428236906537,0.0144324372289024,0.5786940142318961,19.0,1.3858793651951389,1.0753201431925936,3.781220684926496,0.7519711915933919,2.1089110001782507,0.9424616583374562,1.5639389834237074,1.1007244418709388,2.8847570906071938,92.68290201822917,1.3700207098354447,356.6666666666667,0.7101548403015961,0.625335774361349,0.36419368193084345,0.11780865450145872
EngineeringROI_NoDiversity_B10,JILONG_EI_0069,182,2736,97,0.532967032967033,0.03545321637426901,0.05263157894736842,0.22807017543859648,0.38742690058479534,1886,2717,0.694147957305852,0.9484536082474226,28.20618556701031,144,2.9943160287987873,12.907216494845361,41179.61009020358,93895.09017384052,32519565.917531945,41913293246.8365,43899213296.85787,56.4482686781848,12201.833283305168,77685.49490499496,36331089.93432432,19596178443.418373,15856838259.48792,135.53110085101773,7962,760763,15482,768283,0.0990639562535788,0.1,19,24.65124939999077,0.544341478200697,0.909595968320712,1.0569801796022218,0.6837696179129492,0.6010075523726074,1.5495092381056728,0.6427636433645739,3.6000003814697266,10.677482672400409,0.5275236968058337,0.2615192051943988,25.927581509584662,1.04840609795971,0.5239709850527534,0.3592750904234195,0.48198726939675,0.0103633687065833,0.0104658086684026,0.5142746415191836,19.0,1.417977313205763,1.0743400648541532,8.411623833382837,0.7888430647205974,2.192144953585057,1.1611361893395984,1.639117974579275,1.22747679621139,1.7905661118311347,21.126749674479168,0.8594691823048919,260.0,0.7250359956633283,0.6634568564299503,0.37589087871532745,0.09906395625357878
EngineeringROI_NoDiversity_B10,JILONG_EI_0079,182,2736,110,0.6043956043956044,0.0402046783625731,0.05080409356725146,0.2185672514619883,0.3823099415204678,2014,2717,0.7412587412587412,0.9090909090909091,24.87272727272727,139,3.0963442498095963,13.481818181818182,34522.367499114014,70680.4330277443,22762082.71220981,27021347192.55957,30356389200.495186,84.34853874377063,9817.460075199604,55821.83823633194,14663511.23592126,12986786018.326397,12074051457.211246,88.65177443687082,7919,521259,14159,527499,0.1249935123996123,0.1,19,24.69393580000905,0.5332726200803853,0.8886944463148906,0.8026255667321681,0.6932619167171158,0.6306689577558637,1.0251913537026902,0.6608852886515955,5.25,11.783028370084269,0.4453862683955203,0.3161778618732261,14.466318311188449,1.7072485636230228,0.5730016753667992,0.3910057162675472,0.3891414654038774,0.0150123507343141,0.0151920638300729,0.5592909103750265,19.0,1.3702786519657084,1.0700055227553495,4.315125710259209,0.7873949439552133,2.0751620916953453,1.0326368082589823,1.5514817621864383,1.0207306287925886,2.6407797940739113,83.3515625,1.257609573819139,336.6666666666667,0.7055030612917019,0.6336895131828539,0.36740352860889236,0.12499351239961233
EngineeringROI_NoDiversity_B10,JILONG_EI_0089,182,2736,96,0.5274725274725275,0.03508771929824561,0.051535087719298246,0.23464912280701755,0.40095029239766083,1833,2717,0.6746411483253588,0.8958333333333334,28.5,141,2.75,14.291666666666666,41530.30475248397,92778.21813547613,36418069.18719026,48247420689.86666,49005519897.72861,335.1282274788109,10402.919994711876,74865.04162359238,22992990.08168158,19402725141.701065,15490300716.759651,86.85207528756769,8158,871632,15977,879451,0.1064765714669804,0.1,19,24.582050700002583,0.5004896147754816,0.8982899099880224,0.7945829972934335,0.6341533854860172,0.5622214669278206,0.5090783118974364,0.5989877563826964,2.3699989318847656,11.592377505102355,0.53381529922168,0.2504850332594235,12.95246475490567,1.6027073656248716,0.5703963485582466,0.3737535660731041,0.4557318006197905,0.0092762416553054,0.0093594544486664,0.5106090004381298,19.0,1.474072513008644,1.0940560190974222,3.863112351205215,0.7278947476393617,1.7557133312456807,0.8825571766777136,1.3376111942702469,1.3367024786757251,2.3606395170217986,32.304280598958336,1.5177310698565123,323.3333333333333,0.724785438366289,0.6178710806291446,0.3653303090860903,0.1064765714669804
EngineeringROI_NoDiversity_B10,JILONG_EI_0099,182,2736,99,0.5439560439560439,0.03618421052631579,0.051900584795321635,0.22880116959064328,0.4024122807017544,1884,2717,0.6934118513065881,0.898989898989899,27.636363636363637,142,2.982176715965112,13.545454545454545,35330.011182207614,81570.61096382141,25931617.838365976,31422612033.22519,34421923012.18359,374.2275019290392,8718.830534934998,66831.6496064663,16832999.098042488,13447391169.08081,12219997813.63678,82.9656399299567,7925,663474,14577,670126,0.1129259375539747,0.1,19,24.669985999993514,0.4967721389475918,0.905157663856467,0.8056862347796382,0.6541809263158938,0.595824009428845,0.4708485999254871,0.6243541151131877,3.5699996948242188,11.238169241119438,0.4723682560849817,0.3056916362340786,8.675986907108918,2.42735171445886,0.6238450259394732,0.4047766237817267,0.3638118392711492,0.0118261341896897,0.011944703183546,0.5436646772312547,19.0,1.4688604899387387,1.0761192245020634,2.785306059456788,0.7536165016568606,2.8349084564195706,0.8776733630930448,2.048927200975525,1.1864671224505838,3.47968912882293,117.95548502604167,1.0644456359462928,570.0,0.7479877512892136,0.6238656260189455,0.37645962844010017,0.11292593755397468
EngineeringROI_NoDiversity_B10,JILONG_EI_0109,182,2736,102,0.5604395604395604,0.03728070175438596,0.051900584795321635,0.22880116959064328,0.39437134502923976,1869,2717,0.6878910563121089,0.9215686274509803,26.823529411764707,142,3.0284738041002277,12.362745098039216,35432.725008778274,74914.23455935717,26718022.109859217,30719942261.082848,34298382133.7913,100.1941066053114,8413.420181512833,59190.77004599571,13669584.082130153,10744667391.191462,10304340646.567924,77.70913732569585,8746,749452,13949,754655,0.1105871576142307,0.1,19,24.619637399999192,0.4872860881519713,0.8888834532051476,0.7152790381976563,0.5914067683856332,0.5481170180486865,0.8806735546025091,0.5689812178191408,4.950000762939453,11.784681032312678,0.4917189719305668,0.298351833165153,23.29782892498133,1.2145963801601682,0.5626647216906822,0.401946575337203,0.3866290705886059,0.0115894017796211,0.0116698601111211,0.6269983511362822,19.0,1.329868270902486,1.0850498002478224,4.125947270290209,0.6993904512077952,2.7096591311300022,0.9624444434083832,1.9381351221510563,1.2599663435949775,1.4046521506951406,16.677937825520832,0.9428828483159587,296.6666666666667,0.7352243470462159,0.6220513587817814,0.37511479634004025,0.11058715761423064
EngineeringROI_NoDiversity_B10,JILONG_EI_0119,182,2736,101,0.554945054945055,0.036915204678362575,0.051535087719298246,0.2361111111111111,0.40899122807017546,2019,2717,0.743099006256901,0.8712871287128713,27.08910891089109,141,3.1259962049335863,14.841584158415841,29664.16461913288,49934.99145291746,18274056.568535265,19964594959.49474,23527586264.43009,437.5020383175179,7446.166777879,37756.02225154638,10508702.82921912,9027589968.997433,8666689571.654709,99.63924779490225,7498,612358,12548,617408,0.1256794963750266,0.1,19,24.75756189999811,0.5010145268274085,0.8695421259732068,0.7583279670544321,0.6724432845669928,0.6069290615662443,0.477227190164581,0.6378386730277109,5.789999961853027,12.794056264878986,0.4517100691559868,0.3398801290917473,11.456189154540375,2.944584676689711,0.6556685854667821,0.4262078989434687,0.6512534606974557,0.0121443194775577,0.012244471371322,0.5975454255658272,19.0,1.5193210973424485,1.0903895034144444,2.8502443029364795,0.7833844071428037,3.509322681623375,0.9019482306743956,2.492200601375675,1.1857015522337877,3.9679137515444496,106.91056315104167,1.4608858883298133,660.0,0.7475301003170451,0.611383440187234,0.3746181268414694,0.12567949637502665
EngineeringROI_NoDiversity_B10,JILONG_EI_0129,182,2736,105,0.5769230769230769,0.03837719298245614,0.05116959064327485,0.2273391812865497,0.3972953216374269,1876,2717,0.6904674273095326,0.8857142857142857,26.057142857142857,140,2.8650703154694033,12.438095238095238,40077.152742907405,102325.2629685998,33278552.74885588,42683483816.23633,45267366764.87392,275.5953811859654,11032.620161294935,85831.203566432,31769311.79324992,19017796809.27038,14509532327.189522,99.41789415756368,8154,881795,15637,889278,0.1152252069438169,0.1,19,24.71276170000783,0.524675642771712,0.9158643754552516,0.9770610213560492,0.6674983121654535,0.5661533627507463,0.6006151912145297,0.6174182422388288,2.399999618530273,11.542657427125045,0.5582806149440398,0.2540516863775733,15.771577153077398,1.1280809392462283,0.5869848236532283,0.3525068265470384,0.5818691568850636,0.0091692361668679,0.0092470472161897,0.5214555221589819,19.0,1.6290600137453617,1.0684089056483954,8.364257627446785,0.7712799173913676,3.171749618155512,0.9487647401056256,2.297930236337546,1.362805504564976,3.4412104063050015,124.17508951822917,2.1016140689291407,263.3333333333333,0.7182174527508466,0.6017001186008338,0.3631787105767115,0.11522520694381691
EngineeringROI_NoDiversity_B10,JILONG_EI_0139,182,2736,111,0.6098901098901099,0.04057017543859649,0.05263157894736842,0.21308479532163743,0.3669590643274854,1985,2717,0.7305852042694148,0.8558558558558559,24.64864864864865,144,3.1923809523809523,13.477477477477477,34078.62169221509,68648.96600997448,22901121.856757905,27420508326.108334,30356588774.160496,272.2324782969081,8825.088451385498,53279.06502848864,14278251.555115374,12206736314.271507,10449242755.485231,77.56194966259696,8234,569804,14236,575806,0.1295341945463316,0.1,19,24.64054119998764,0.5088836794631401,0.8809703608254434,0.7896036291222474,0.6672092073104586,0.5866997803684967,0.5337702816959529,0.6262007140718427,5.700000762939453,12.725281678507445,0.4525612163447521,0.337419894120925,17.254013424910138,1.762241252996661,0.6102467710890721,0.4057198648817708,0.573217245695711,0.0142999551932421,0.0144505830074902,0.5783928069682495,19.0,1.4881841065456152,1.0577070190978854,4.368563913970524,0.7740571737156139,2.4222946773561422,0.9220196737170048,1.7775909250290267,1.1056714787770956,4.16534597869251,137.81982421875,1.9853316084823984,533.3333333333334,0.7136446651681229,0.6172040725608267,0.3668480884283387,0.12953419454633164
EngineeringROI_NoDiversity_B10,JILONG_EI_0149,182,2736,111,0.6098901098901099,0.04057017543859649,0.05226608187134503,0.21673976608187134,0.3717105263157895,1959,2717,0.7210158262789842,0.8918918918918919,24.64864864864865,143,3.1188571428571428,13.153153153153154,37309.28019087389,61085.04558469355,28859161.51000511,35094244483.431915,37345145842.27022,324.94154228115826,7977.246631383896,46386.16489183903,23715970.589127693,12041871574.993431,11274960046.645052,94.73457478109958,9419,822490,14504,827575,0.1397310006900254,0.1,19,24.79735399999481,0.4624002652149656,0.871418513886004,0.9065225195865614,0.5857725914135378,0.5494654960699609,0.5399476263647442,0.5673451871185169,6.120000839233398,13.29021146578688,0.5300968253476311,0.2969575660528423,30.55883431386933,2.598914165615997,0.603434750142248,0.3729072383351691,1.5389734826126011,0.0113814457904117,0.011451810964267,0.6494070601213459,19.0,1.5039286035717525,1.0741801154617563,8.646355413213485,0.7182471143328834,3.1774571259921403,0.9373473882148444,2.26598815356277,1.313337759834337,17.583370683868857,608.0703125,2.175108011737897,526.6666666666666,0.7282837937921924,0.5848741718760907,0.3607045133468953,0.1397310006900254
EngineeringROI_NoDiversity_B10,JILONG_EI_0159,182,2736,100,0.5494505494505495,0.03654970760233918,0.05080409356725146,0.2236842105263158,0.3797514619883041,1875,2717,0.6900993743099006,0.92,27.36,139,3.129362670713202,13.11,32328.623210713267,76689.6539349556,21810423.04252069,25000767984.394268,28560699926.19287,183.4296433017298,8741.462849229574,63020.03174805641,14533246.095725454,12032671801.733444,10142084880.7585,62.10284207283372,7730,553352,13511,559133,0.1211073865903639,0.1,19,24.64889299999049,0.5199941446251465,0.9065064943854574,0.816299008760475,0.6937521798717893,0.5959079745773206,0.5818633152350126,0.6434328002721366,4.409999847412109,11.039155292469012,0.4455349845535952,0.3138195777351247,10.321868527207863,2.8044709801620424,0.5975196448295937,0.4062309497764786,0.196637580453229,0.0138249754530675,0.0139694082609261,0.5721264155132855,19.0,1.4685359946914889,1.0734733846907871,4.188102640921075,0.8771840443313093,2.9653088915014525,0.9567125615963994,2.152249838972896,1.0849814464178325,2.4424544922558433,69.44344075520833,1.2959916566167111,393.3333333333333,0.730615383686588,0.6522297032347075,0.3754231382020587,0.12110738659036395
EngineeringROI_NoDiversity_B10,JILONG_EI_0169,182,2736,103,0.5659340659340659,0.03764619883040936,0.051535087719298246,0.2233187134502924,0.39364035087719296,1798,2717,0.6617592933382407,0.9320388349514563,26.563106796116504,141,3.1010254462590203,12.524271844660195,38451.372286666185,84426.82640565932,33327082.84270499,40651093598.54572,43246621440.80403,295.98925423133187,8624.707511544228,68430.64869642258,22095917.53164844,15108575527.16858,13254785170.159603,66.95954458392544,8708,860071,14841,866204,0.0936567540386907,0.1,19,24.66284980000637,0.4736049860839518,0.9002955349083349,0.8142492545619445,0.6096430725409412,0.5536180665212552,0.4756289418019414,0.581438489636009,4.019998550415039,11.980851277603325,0.5154835001457934,0.2750975915150622,12.395555559041568,3.121367131583083,0.5893471218043714,0.3936539435968434,0.3597253030695327,0.0100530590946243,0.0101247455151958,0.5867529142241089,19.0,1.3705291785975504,1.0920139073927286,3.0299463302986385,0.7039917190407837,2.9318257747585266,0.8842981092180123,2.093599464417431,1.3373274825225885,2.0267329547476978,30.117594401041668,1.130904317825935,390.0,0.7291689407333011,0.6281005065620987,0.37209026630728076,0.09365675403869073
EngineeringROI_NoDiversity_B10,JILONG_EI_0179,182,2736,97,0.532967032967033,0.03545321637426901,0.05226608187134503,0.2152777777777778,0.38633040935672514,1931,2717,0.7107103422892896,0.9381443298969072,28.20618556701031,143,2.86737400530504,13.030927835051546,36491.659354142845,68698.8699157536,27100964.614665315,32932665280.28005,35219395577.81594,152.8823588847772,8826.378652095795,53466.97283279896,16808289.2166422,12085684753.971102,12128719119.12103,69.06247383038085,8589,673811,14387,679609,0.1132831278146613,0.1,19,24.595445300001305,0.4918067344081913,0.8822019259016385,0.7875341251431772,0.6057901267335201,0.5868356917591692,0.6721131273621246,0.5960701782398548,3.779998779296875,11.188098737681416,0.4679920316673729,0.3141207891789437,13.409183556826658,1.8525890168704864,0.5900907500486194,0.4120451998765719,0.5242545012244647,0.0126381492887822,0.012746897868987,0.5969972892194342,19.0,1.3873579785103884,1.0899847958309778,3.290245625404941,0.7291520118012951,2.647568566268007,0.9116065562366814,1.912891287965392,1.1999293662667985,2.3093278101136594,26.723714192708332,1.3877854989504346,466.6666666666667,0.7415300029557411,0.6224885381637304,0.37740966695628114,0.11328312781466135
EngineeringROI_NoDiversity_B10,JILONG_EI_0189,182,2736,102,0.5604395604395604,0.03728070175438596,0.051900584795321635,0.2309941520467836,0.41154970760233917,2038,2717,0.750092013249908,0.9215686274509803,26.823529411764707,142,3.031511009870919,14.127450980392156,33691.83037099242,55903.44233979285,24481840.55096493,26994969340.09335,31369451238.91772,210.35014229263103,7570.970174103975,41804.43478500843,12436016.249503732,8946604709.641825,9144490944.662512,62.28331267344687,8816,824226,13435,828845,0.1004689471539216,0.1,19,24.707482500001788,0.4740383359332265,0.8647526517532326,0.7127194452411558,0.5756887005456547,0.5399161351686423,0.5441447540771596,0.5567475900010478,5.700000762939453,12.218723549500954,0.5078371665780379,0.3034273388192058,25.21303965988925,3.0540518000670898,0.6131904766151901,0.4035900224040566,0.6960641904928113,0.0106364881250414,0.0106960954883733,0.6561965016747302,19.0,1.3989072410007106,1.0997040570192416,4.331963309983412,0.7176954190826362,3.962793935341779,0.9084881125166074,2.7820096988233787,1.34893195981982,2.8408940173094046,27.97998046875,1.843159077211207,423.3333333333333,0.7323510883297372,0.6362054597044517,0.3772420853516272,0.10046894715392157
EngineeringROI_NoDiversity_B10,JILONG_EI_0199,182,2736,108,0.5934065934065934,0.039473684210526314,0.05080409356725146,0.2149122807017544,0.36293859649122806,1953,2717,0.7188075082811924,0.9074074074074074,25.333333333333332,139,3.560882800608828,13.842592592592593,32012.05909247789,72230.42800281942,20442455.09004381,23060578331.02716,26804702911.097485,91.30969125659487,9094.678572714329,58456.28955686093,12360243.99357032,11549719129.837482,10875490603.870989,96.93639770205174,7820,522074,13170,527424,0.1383318060883896,0.1,19,24.597511400002983,0.5330118597628867,0.8996125981253987,0.7775834271592877,0.7077023116282471,0.6369699285442482,1.0303505355764433,0.6706086027018475,4.85999870300293,12.3209156161043,0.4514132028575719,0.3315502724120852,15.36158246728687,1.0303585634637271,0.546464848335283,0.3900098342780679,0.297944137517903,0.0148267807304938,0.0149787194918728,0.5937737281700836,19.0,1.3995398840138515,1.0381789189921828,3.3544814315586606,0.810599940774027,2.3132083775573062,1.0738874546828534,1.706682969665146,1.0398447662782817,1.8881137834002295,12.82373046875,1.3536108876418254,270.0,0.701589019405189,0.6325837020891298,0.3627753319330339,0.13833180608838958
RandomAll_B10,JILONG_EI_0009,182,2736,182,1.0,0.06652046783625731,0.009137426900584795,0.04276315789473684,0.08296783625730994,289,2717,0.10636731689363269,1.0,15.032967032967033,25,8.925998433829287,1.945054945054945,40222.31467985641,72501.22977417707,34331585.49860616,43822686784.623886,44527558414.58065,256.1750057976751,7645.601933479309,65149.17082262039,19652936.13248492,13081402720.013306,14455792596.091064,104.9211056922216,10593,903220,15222,907849,0.1000409250594945,0.1,19,24.348534399992783,0.4359857670050118,0.9479419868391532,0.7566007913139098,0.5463584415540681,0.5697790978581011,0.6399750633062707,0.5582850173814072,2.8199996948242188,12.726338062277982,0.5328620391894024,0.3140976580437777,1.1153249306529394,0.948482832365944,0.6487141995595205,0.3821683964312006,0.1201818853885243,0.0116682399826402,0.011728039680255,0.6959006700827749,19.0,1.4774337642329582,1.0566853560168332,0.9376811061703372,0.7177786559996723,3.368834133900908,0.9557459091325344,2.402329008859231,1.3906967798252687,0.3326642711349801,12.311238606770834,0.7427589140499956,443.3333333333333,,,,0.10004092505949444
RandomAll_B10,JILONG_EI_0019,182,2736,182,1.0,0.06652046783625731,0.008771929824561403,0.04239766081871345,0.0807748538011696,286,2717,0.10526315789473684,1.0,15.032967032967033,24,8.990211433046202,1.89010989010989,34723.52818476036,80957.28886890411,25376808.590233617,29555542556.124622,32695617830.37517,132.39841732103378,6380.251755237579,73565.76685285568,14218708.30403791,8803508864.066334,8037562929.18735,63.51719456463121,10074,704379,13878,708183,0.1069127296504183,0.1,19,24.717314800000167,0.4286541025232203,0.9532567852818684,0.7485340667372188,0.545768460866138,0.4958124398087185,0.692634718883833,0.5201290829736167,4.319999694824219,12.733426802693964,0.4860646052180073,0.3365463308174957,1.0544483295485705,0.9552977007780368,0.6174558087551996,0.4000851461032759,0.1283184959219015,0.0142251367231351,0.0143019595984548,0.7258971033290099,19.0,1.3110147115646442,1.0492764735675677,0.9049694738887026,0.6873755704247715,2.204496492382554,0.9438062225246748,1.6028328770371931,1.2318758319995773,0.33409332608318687,27.029093424479168,0.7484355363517952,486.6666666666667,,,,0.10691272965041827
