method,scenario_id,time_s,budget,selected_patch_ids,budget_fraction,budget_max_count,candidate_count,selected_count,actual_active_fraction,predicted_front_chainage_m,front_available,mean_selected_dynamic_rank,mean_selected_front_rank,mean_selected_support_risk_rank,mean_selected_section_rank,mean_selected_base_score,selected_section_patch_count,first_pass_count,second_pass_count,global_forward_runtime_ms,roi_scoring_runtime_ms,local_correction_runtime_ms,support_guard_runtime_ms
SupportRiskOnly_B10,JILONG_EI_0069,1190,B10,90;235;203;58;13;128;104;217;174;46;35;4;44;135;33;171;161;102;165,0.1,19,104,19,0.0687872824314079,,False,,,0.7945344129554656,,,,19,0,55.098500000895,2.06620000244584,70.22199999482837,2.242600006866269
SupportRiskOnly_B10,JILONG_EI_0069,1200,B10,219;90;57;13;128;104;174;192;46;35;201;178;44;156;233;66;213;4;133,0.1,19,105,19,0.0895008078657794,,False,,,0.7654135338345864,,,,19,0,56.619499999214895,2.3096999939298257,70.17229999473784,2.2911999985808507
SupportRiskOnly_B10,JILONG_EI_0069,1210,B10,219;106;74;128;13;104;46;217;174;192;35;41;5;172;161;44;166;100;134,0.1,19,105,19,0.0676692880826397,,False,,,0.7518796992481204,,,,19,0,54.64539999957197,2.799100009724498,70.18999999854714,2.2782000014558434
SupportRiskOnly_B10,JILONG_EI_0069,1220,B10,219;106;13;128;58;103;174;46;201;35;178;155;233;60;135;4;66;99;213,0.1,19,101,19,0.0615356341554931,,False,,,0.7290255341323606,,,,19,0,54.8834000073839,1.7718000017339364,71.5665000025183,4.046399990329519
SupportRiskOnly_B10,JILONG_EI_0069,1230,B10,106;219;29;104;57;174;128;217;35;61;5;155;161;229;165;66;33;71;100,0.1,19,102,19,0.0805338805890145,,False,,,0.7192982456140351,,,,19,0,56.23689999629278,1.7942000122275203,71.17650000145659,2.235899999504909
SupportRiskOnly_B10,JILONG_EI_0069,1240,B10,13;90;219;46;121;57;128;157;217;5;119;35;190;88;155;178;176;44;229,0.1,19,105,19,0.061520319164414,,False,,,0.7899749373433583,,,,19,0,54.42630000470672,2.550300006987527,70.40440000128001,2.463500000885688
SupportRiskOnly_B10,JILONG_EI_0069,1250,B10,219;90;30;58;104;128;174;217;171;50;5;177;134;165;36;61;100;213;215,0.1,19,105,19,0.0744002266618679,,False,,,0.7177944862155389,,,,19,0,54.66429999796674,2.2677999950246885,70.03580000309739,2.2289999906206504
SupportRiskOnly_B10,JILONG_EI_0069,1260,B10,219;90;13;57;46;104;2;158;128;201;35;190;178;134;156;232;66;4;165,0.1,19,106,19,0.0518642172890934,,False,,,0.7735849056603773,,,,19,0,55.411200009984896,2.303599991137162,70.94510000024457,2.265400005853735
SupportRiskOnly_B10,JILONG_EI_0069,1270,B10,106;219;57;13;46;104;217;174;155;128;20;135;161;51;44;206;165;33;229,0.1,19,106,19,0.0629752433169207,,False,,,0.7502482621648461,,,,19,0,55.76280000968836,2.4271000002045184,72.05570000223815,3.0365999991772696
SupportRiskOnly_B10,JILONG_EI_0069,1280,B10,219;90;13;104;58;174;46;217;2;192;35;128;178;5;134;171;165;44;213,0.1,19,109,19,0.0638635127995038,,False,,,0.766779333655239,,,,19,0,54.08940000052098,1.948599994648248,71.84060000872705,3.0020999984117225
SupportRiskOnly_B10,JILONG_EI_0069,1290,B10,90;57;203;235;13;121;232;103;46;157;128;192;190;3;201;135;171;35;161,0.1,19,106,19,0.051060180257445,,False,,,0.8147964250248262,,,,19,0,55.13029999565333,1.8026999896392224,70.43919998977799,2.308199997060001
SupportRiskOnly_B10,JILONG_EI_0069,1300,B10,219;105;13;57;91;232;174;46;119;178;128;201;20;171;51;44;49;229;165,0.1,19,103,19,0.0732362873398626,,False,,,0.748083801737353,,,,19,0,56.05949999880977,2.4839999969117343,72.45200000761542,2.289199997903779
SupportRiskOnly_B10,JILONG_EI_0069,1310,B10,219;90;104;58;29;174;217;61;5;161;35;112;155;134;66;3;72;68;186,0.1,19,103,19,0.0633734330849752,,False,,,0.7358201328564129,,,,19,0,54.46650000521913,2.154699992388487,70.38799999281764,2.2406000061891973
SupportRiskOnly_B10,JILONG_EI_0069,1320,B10,219;90;13;57;121;217;46;103;174;5;128;35;178;3;135;170;156;165;213,0.1,19,101,19,0.0588401957255859,,False,,,0.7540385617509119,,,,19,0,54.32480000308715,2.0255999988876283,72.75239999580663,2.75950001378078
SupportRiskOnly_B10,JILONG_EI_0069,1330,B10,219;106;74;104;232;13;2;46;157;201;155;190;128;35;161;5;41;135;229,0.1,19,104,19,0.0581739936136487,,False,,,0.7768218623481783,,,,19,0,54.11110000568442,2.3326000082306564,70.25309999880847,2.4818000092636794
SupportRiskOnly_B10,JILONG_EI_0069,1340,B10,90;203;58;235;232;13;104;46;174;3;128;35;177;171;206;165;201;44;49,0.1,19,103,19,0.0643229625318743,,False,,,0.7736331119059784,,,,19,0,54.81469999358524,1.7598999984329566,71.02339999983087,2.543100010370836
SupportRiskOnly_B10,JILONG_EI_0069,1350,B10,219;90;57;217;104;29;174;186;128;134;178;155;5;49;51;3;229;166;102,0.1,19,103,19,0.049796693493426,,False,,,0.7506387327542157,,,,19,0,54.7694999986561,1.726199989207089,70.92340000963304,2.2743000008631498
SupportRiskOnly_B10,JILONG_EI_0069,1360,B10,219;90;57;13;232;104;46;2;174;155;35;161;186;128;135;44;66;68;165,0.1,19,103,19,0.065808516666539,,False,,,0.7511497189575881,,,,19,0,54.90089999511838,2.4174999998649582,70.18409999727737,2.646099994308315
SupportRiskOnly_B10,JILONG_EI_0069,1370,B10,106;203;57;232;235;13;88;119;3;46;190;158;171;201;35;177;5;128;66,0.1,19,103,19,0.0466494628266879,,False,,,0.7818088911599388,,,,19,0,54.93810000189114,1.9627000001491977,71.08100000186823,2.1696000039810315
SupportRiskOnly_B10,JILONG_EI_0069,1380,B10,219;90;104;58;232;13;46;174;155;178;3;35;66;134;206;128;166;201;100,0.1,19,100,19,0.0435481771331868,,False,,,0.741578947368421,,,,19,0,54.77889999747276,1.8780000100377947,70.83130000683013,2.5414999981876463
SupportRiskOnly_B10,JILONG_EI_0069,1390,B10,219;57;106;29;104;232;157;155;190;3;61;161;35;165;135;201;66;213;112,0.1,19,101,19,0.0793316537893116,,False,,,0.7264200104220948,,,,19,0,55.16299999726471,2.5645000132499263,70.97559999965597,2.409399996395223
SupportRiskOnly_B10,JILONG_EI_0069,1400,B10,13;90;57;121;203;235;232;46;103;3;171;35;134;174;178;201;213;128;44,0.1,19,101,19,0.0755641659838733,,False,,,0.7988535695674831,,,,19,0,55.409599997801706,1.8213000003015625,71.80939998943359,3.5238999989815056
SupportRiskOnly_B10,JILONG_EI_0069,1410,B10,106;219;104;57;217;3;13;155;35;186;158;135;190;46;177;229;66;165;100,0.1,19,102,19,0.0465958603579113,,False,,,0.7574819401444789,,,,19,0,54.75409999780823,1.7919000092661008,71.06010000279639,2.260500012198463
SupportRiskOnly_B10,JILONG_EI_0069,1420,B10,90;219;58;104;232;29;2;174;178;156;201;35;134;213;66;166;170;99;5,0.1,19,103,19,0.0610302394498855,,False,,,0.7301992846193153,,,,19,0,55.83880000631325,1.8928999925265089,70.16529999964405,2.225899996119552
SupportRiskOnly_B10,JILONG_EI_0069,1430,B10,106;219;58;104;232;13;3;46;128;161;157;155;35;186;190;166;44;99;229,0.1,19,104,19,0.0605478172308964,,False,,,0.7778340080971661,,,,19,0,55.98949998966418,1.7453999898862094,71.29049999639392,2.534699990064837
SupportRiskOnly_B10,JILONG_EI_0069,1440,B10,219;57;90;2;217;104;29;174;206;171;35;176;166;99;178;128;213;49;61,0.1,19,104,19,0.0639171152682803,,False,,,0.7484817813765182,,,,19,0,55.85970000538509,1.7303999920841306,69.74070001160726,2.2084000083850697
SupportRiskOnly_B10,JILONG_EI_0079,10,B10,78;219;57;106;217;84;4;128;13;50;119;251;10;156;206;158;177;213;170,0.1,19,115,19,0.0700201392132689,,False,,,0.8389016018306635,,,,19,0,54.15359999460634,1.8334000051254409,71.81730000593234,2.990900000440888
SupportRiskOnly_B10,JILONG_EI_0079,20,B10,58;84;217;219;13;119;90;4;112;50;77;10;157;177;251;121;155;206;46,0.1,19,116,19,0.0474075548850992,,False,,,0.8421052631578947,,,,19,0,54.485999993630685,1.7406999977538362,71.49040000513196,2.969900000607595
SupportRiskOnly_B10,JILONG_EI_0079,30,B10,84;58;77;235;106;29;232;201;104;49;112;4;134;35;157;177;203;206;155,0.1,19,115,19,0.0625157935845502,,False,,,0.8695652173913043,,,,19,0,54.12790000264067,1.7755000008037314,71.21769999503158,2.924000000348314
