method,scenario_id,time_s,budget,selected_patch_ids,budget_fraction,budget_max_count,pre_refresh_candidate_count,candidate_count,selected_count,actual_active_fraction,mean_selected_support_risk_rank,first_pass_count,second_pass_count,selected_patch_consecutive_overlap_count,selected_patch_consecutive_overlap_fraction,support_cell_count,support_fraction,blocked_local_change_cell_count,blocked_local_change_fraction,blocked_wet_creation_count,raw_local_new_wet_fraction,depth_guard_activation_fraction,depth_guard_mean_abs_clip_m,depth_guard_max_abs_clip_m,global_forward_runtime_ms,roi_scoring_runtime_ms,local_correction_runtime_ms,support_guard_runtime_ms,depth_guard_runtime_ms
RiskTemporal_B05,JILONG_EI_0109,1040,B05,219;232;90;128;251;14;50;10;174;177,0.05,10,110,100,10,0.0133470147253639,0.9236363636363638,10,0,0,0.0,11975,0.0916985090856184,1514,0.8686173264486517,178,0.0013630342060325,0.0,0.0,0.0,54.025200006435625,1.7551999917486685,37.1988999977475,1.6622000111965465,0.7187000010162592
RiskTemporal_B05,JILONG_EI_0109,1050,B05,192;218;13;46;100;58;178;157;4;121,0.05,10,108,100,10,0.0256143225796571,0.8861111111111111,10,0,0,0.0,12020,0.0920430963848963,2836,0.8478325859491779,95,0.0007274620762533,0.0,0.0,0.0,53.580699997837655,1.6912999999476597,37.19170000113081,1.6262999997707084,0.6260999944061041
RiskTemporal_B05,JILONG_EI_0109,1060,B05,219;232;90;128;174;29;35;161;49;134,0.05,10,109,99,10,0.0203076781707774,0.9238532110091744,10,0,0,0.0,11963,0.0916066191391443,2026,0.7639517345399698,235,0.0017995114517845,0.0,0.0,0.0,53.20950000896119,1.6004000062821433,37.04790001211222,1.7915000062203037,0.6455000111600384
RiskTemporal_B05,JILONG_EI_0109,1070,B05,13;217;235;74;84;192;10;158;156;50,0.05,10,111,101,10,0.0216017949169544,0.9225225225225224,10,0,0,0.0,11926,0.0913232918041825,2355,0.8348103509393832,43,0.0003292723081988,0.0,0.0,0.0,55.4954999970505,2.2819000005256385,39.09580000618007,1.6734999953769147,0.600200000917539
RiskTemporal_B05,JILONG_EI_0109,1080,B05,232;219;46;128;174;177;90;58;100;134,0.05,10,111,101,10,0.0177807046427395,0.9234234234234234,10,0,0,0.0,11875,0.0909327595316675,1949,0.8393626184323859,205,0.0015697865855993,0.0,0.0,0.0,53.511199992499314,1.6336999979102984,37.90070000104606,2.162500008125789,0.9046000050147996
RiskTemporal_B05,JILONG_EI_0109,1090,B05,13;218;84;106;103;50;10;4;190;161,0.05,10,110,100,10,0.0186383441431645,0.9027272727272728,10,0,0,0.0,11846,0.0907106921610218,1956,0.8036154478225144,114,0.000872954491504,0.0,0.0,0.0,53.45949999173172,1.625200005946681,36.66230000089854,1.9090000132564453,0.61779998941347
RiskTemporal_B05,JILONG_EI_0109,1100,B05,219;232;128;192;58;104;90;35;174;134,0.05,10,110,100,10,0.0118461455996201,0.9254545454545456,10,0,0,0.0,11825,0.0905498847546921,1092,0.7058823529411765,180,0.0013783491971115,0.0,0.0,0.0,53.27160000160802,1.6401999891968444,37.623900003382005,1.8555999995442107,0.6032000092091039
RiskTemporal_B05,JILONG_EI_0109,1110,B05,13;217;84;105;177;235;50;74;3;10,0.05,10,110,100,10,0.0145722140116853,0.8872727272727273,10,0,0,0.0,11827,0.0905651997457711,1512,0.7945349448239621,75,0.0005743121654631,0.0,0.0,0.0,55.046100009349175,1.6724999877624214,37.73640000144951,2.136600000085309,0.9004000021377578
RiskTemporal_B05,JILONG_EI_0109,1120,B05,219;232;192;46;58;104;90;128;174;100,0.05,10,109,101,10,0.0121677604122795,0.9330275229357798,10,0,0,0.0,11818,0.0904962822859155,1220,0.7677784770295784,135,0.0010337618978336,0.0,0.0,0.0,54.29580000054557,1.6513000009581449,37.191199997323565,1.6420000029029325,0.5997999978717417
RiskTemporal_B05,JILONG_EI_0109,1130,B05,218;29;50;161;89;4;121;158;213;134,0.05,10,111,101,10,0.0304462022650871,0.8729729729729729,10,0,0,0.0,11812,0.0904503373126785,3460,0.8702213279678068,158,0.0012098842952423,0.0,0.0,0.0,53.62639999657404,1.629899998079054,36.78009999566712,1.59939999866765,0.6285999988904223
RiskTemporal_B05,JILONG_EI_0109,1140,B05,219;232;192;13;90;35;49;104;128;174,0.05,10,111,101,10,0.0120069530059498,0.9405405405405404,10,0,0,0.0,11779,0.0901976399598747,1031,0.6575255102040817,160,0.0012251992863214,0.0,0.0,0.0,54.277899995213374,1.6426999936811626,36.72119999828283,1.607799989869818,0.5701000045519322
RiskTemporal_B05,JILONG_EI_0109,1150,B05,217;50;235;177;100;74;157;29;166;103,0.05,10,108,99,10,0.0328429983689534,0.8972222222222221,10,0,0,0.0,11756,0.090021517562466,3565,0.831196083003031,138,0.0010567343844522,0.0,0.0,0.0,53.425799997057766,1.6778999997768551,37.02210000483319,1.5880999999353662,0.5947999889031053
RiskTemporal_B05,JILONG_EI_0109,1160,B05,219;232;104;90;46;35;128;13;156;201,0.05,10,110,100,10,0.0244274107710332,0.9345454545454543,10,0,0,0.0,11699,0.089585040316714,2607,0.8172413793103448,169,0.0012941167461769,0.0,0.0,0.0,54.02749999484513,2.244799994514324,37.96159999910742,1.6098000050988048,0.6179000047268346
RiskTemporal_B05,JILONG_EI_0109,1170,B05,233;106;50;161;3;10;174;58;202;120,0.05,10,109,99,10,0.0157208383426116,0.8724770642201836,10,0,0,0.0,11639,0.0891255905843434,1671,0.8139308329274233,66,0.0005053947056075,0.0,0.0,0.0,53.90169999736827,2.566099996329285,38.52970000298228,1.675399995292537,0.6171999993966892
RiskTemporal_B05,JILONG_EI_0109,1180,B05,13;219;232;90;104;128;49;178;100;35,0.05,10,109,99,10,0.0215328774570988,0.9247706422018348,10,0,0,0.0,11603,0.0888499207449211,2149,0.7642247510668563,199,0.0015238416123622,0.0,0.0,0.0,53.82879999524448,2.5279999972553924,39.21780000382569,2.118299991707317,0.8713999995961785
RiskTemporal_B05,JILONG_EI_0109,1190,B05,233;29;105;3;50;235;202;177;213;158,0.05,10,107,98,10,0.0296191927468202,0.8813084112149532,10,0,0,0.0,11574,0.0886278533742754,3417,0.8834022750775594,123,0.0009418719513595,0.0,0.0,0.0,54.14079999900423,2.236400003312156,38.253699996857904,1.6334000101778656,0.604800006840378
RiskTemporal_B05,JILONG_EI_0109,1200,B05,219;232;90;13;46;104;174;66;34;128,0.05,10,107,97,10,0.0127727025599007,0.932710280373832,10,0,0,0.0,11517,0.0881913761285234,1364,0.8177458033573142,171,0.001309431737256,0.0,0.0,0.0,54.35510000097565,2.3806999961379915,38.977499993052334,1.6267000028165055,0.6449000065913424
RiskTemporal_B05,JILONG_EI_0109,1210,B05,218;192;50;216;121;100;3;74;10;14,0.05,10,107,97,10,0.018209524392952,0.883177570093458,10,0,0,0.0,11491,0.0879922812444961,1967,0.8271656854499579,132,0.0010107894112151,0.0,0.0,0.0,53.84320000302978,1.6354000108549371,37.52420000091661,2.371099995798432,0.9028000058606268
RiskTemporal_B05,JILONG_EI_0109,1220,B05,219;217;90;13;174;104;34;177;128;215,0.05,10,107,98,10,0.0215864799258754,0.92803738317757,10,0,0,0.0,11469,0.0878238163426269,2365,0.8389499822632139,243,0.0018607714161006,0.0,0.0,0.0,55.081599988625385,1.6585999983362854,36.8505000078585,1.843699996243231,0.6305999995674938
RiskTemporal_B05,JILONG_EI_0109,1230,B05,232;106;218;3;50;58;161;29;100;192,0.05,10,107,97,10,0.017803677129358,0.9084112149532708,10,0,0,0.0,11449,0.0876706664318368,1868,0.8034408602150538,87,0.0006662021119372,0.0,0.0,0.0,53.39549999916926,1.701500004855916,36.97200000169687,1.7187000048579648,0.5668000085279346
RiskTemporal_B05,JILONG_EI_0109,1240,B05,219;13;233;35;104;46;49;128;177;23,0.05,10,107,98,10,0.0184545642502163,0.9299065420560748,10,0,0,0.0,11413,0.0873949965924144,1855,0.7697095435684648,202,0.0015468140989807,0.0,0.0,0.0,53.58050001086667,1.681900001130998,37.801499987836,2.086299995426089,0.9052999957930296
RiskTemporal_B05,JILONG_EI_0109,1250,B05,217;3;235;50;203;29;74;134;176;178,0.05,10,105,97,10,0.019970748367039,0.9047619047619048,10,0,0,0.0,11372,0.0870810392752946,2148,0.8236196319018405,112,0.0008576395004249,0.0,0.0,0.0,53.65509999683127,1.6410999960498884,36.7712000006577,1.6189000016311184,0.6185000092955306
