method,scenario_id,time_s,budget,selected_patch_ids,budget_fraction,budget_max_count,pre_refresh_candidate_count,candidate_count,selected_count,actual_active_fraction,mean_selected_support_risk_rank,first_pass_count,second_pass_count,selected_patch_consecutive_overlap_count,selected_patch_consecutive_overlap_fraction,support_cell_count,support_fraction,blocked_local_change_cell_count,blocked_local_change_fraction,blocked_wet_creation_count,raw_local_new_wet_fraction,depth_guard_activation_fraction,depth_guard_mean_abs_clip_m,depth_guard_max_abs_clip_m,global_forward_runtime_ms,roi_scoring_runtime_ms,local_correction_runtime_ms,support_guard_runtime_ms,depth_guard_runtime_ms
SupportRisk_Base_B10,JILONG_EI_0179,1130,B10,219;30;50;74;233;104;128;157;3;178;201;72;135;44;190;41;100;78;23,0.1,19,97,97,19,0.1046779640250859,0.7189365165491047,19,0,9,0.4736842105263157,11036,0.0845081207740196,10518,0.7694220921726408,371,0.0028409308451577,0.0,0.0,0.0,54.44449999777135,2.1123999904375523,73.40609999664593,1.706800001556985,0.6121999904280528
SupportRisk_Base_B10,JILONG_EI_0179,1140,B10,219;13;46;50;58;104;128;217;90;174;161;20;23;206;72;165;44;78;100,0.1,19,100,100,19,0.0781064545029902,0.7689473684210526,19,0,9,0.4736842105263157,10989,0.0841482184836627,7250,0.7107843137254902,373,0.0028562458362368,0.0,0.0,0.0,54.85639999096748,2.103100006934256,73.47909999953117,1.6930999991018325,0.638999990769662
SupportRisk_Base_B10,JILONG_EI_0179,1150,B10,219;58;104;13;46;50;232;90;3;158;112;177;23;190;72;100;135;165;44,0.1,19,100,100,19,0.0580821036671746,0.756842105263158,19,0,12,0.631578947368421,10951,0.0838572336531614,6674,0.8798945286750165,324,0.0024810285548008,0.0,0.0,0.0,54.56830000912305,2.414600006886758,72.79419999395031,1.7120999982580545,0.6719000084558502
SupportRisk_Base_B10,JILONG_EI_0179,1160,B10,219;13;74;217;46;35;104;49;206;128;174;178;23;3;72;135;78;165;44,0.1,19,100,100,19,0.0812460276741888,0.7642105263157895,19,0,10,0.5263157894736842,10946,0.0838189461754638,7543,0.710933081998115,343,0.0026265209700515,0.0,0.0,0.0,54.6677000093041,2.3630999930901453,72.13839999167249,1.6974000027403235,0.6588999967789277
SupportRisk_Base_B10,JILONG_EI_0179,1170,B10,219;104;58;90;29;50;232;128;3;61;100;158;161;23;165;72;134;190;102,0.1,19,98,98,19,0.068427380141051,0.7551020408163264,19,0,7,0.3684210526315789,10904,0.0834973313628044,7788,0.8715308863025962,454,0.003476502974937,0.0,0.0,0.0,54.65170000388753,1.987099996767938,72.31869999668561,1.8058999994536864,0.6439999997382984
SupportRisk_Base_B10,JILONG_EI_0179,1180,B10,219;13;104;46;58;50;232;128;90;3;157;178;23;206;44;72;100;134;78,0.1,19,101,101,19,0.0805951405533306,0.7639395518499219,19,0,12,0.631578947368421,10851,0.0830914840992105,7699,0.7314964370546319,327,0.0025040010414193,0.0,0.0,0.0,54.18959999224171,2.457700000377372,72.14669999666512,1.6796000127214938,0.6326000002445653
SupportRisk_Base_B10,JILONG_EI_0179,1190,B10,219;30;104;58;90;232;50;174;128;100;161;72;78;4;133;135;156;44;213,0.1,19,102,102,19,0.1028325076000643,0.7497420020639834,19,0,11,0.5789473684210527,10794,0.0826550068534585,10502,0.7820388710998585,640,0.0049007971452856,0.0,0.0,0.0,54.352100007236,2.423899990390055,72.30149999668356,1.6351000085705891,0.592800002777949
SupportRisk_Base_B10,JILONG_EI_0179,1200,B10,219;13;46;104;232;74;35;49;100;174;178;135;166;78;3;206;128;72;44,0.1,19,99,99,19,0.0815293550091507,0.7623604465709729,19,0,10,0.5263157894736842,10756,0.0823640220229571,7759,0.7287498825960365,370,0.0028332733496182,0.0,0.0,0.0,54.53239999769721,1.8721000087680293,72.29160000861157,1.9542000081855804,0.6059000006644055
SupportRisk_Base_B10,JILONG_EI_0179,1210,B10,219;232;57;104;46;90;13;3;50;174;128;100;177;135;165;44;78;171;201,0.1,19,98,98,19,0.0882526360928394,0.7674543501611172,19,0,12,0.631578947368421,10696,0.0819045722905866,8814,0.7647722342733189,402,0.0030783132068825,0.0,0.0,0.0,54.24129999300931,1.7374000017298386,72.73679999343585,1.9268000032752752,0.6189999985508621
SupportRisk_Base_B10,JILONG_EI_0179,1220,B10,219;232;104;58;13;3;50;90;46;161;158;128;206;78;72;134;156;60;100,0.1,19,98,98,19,0.0692773621459365,0.7491944146079484,19,0,11,0.5789473684210527,10619,0.0813149451340444,6615,0.7311816071625953,306,0.0023431936350897,0.0,0.0,0.0,54.52740000328049,1.8466999899828809,72.86309999471996,1.7342000064672902,0.8017999934963882
