change_region_h_rel_l2,change_region_hu_rel_l2,change_region_hv_rel_l2,change_region_c_rel_l2,change_region_ice_rel_l2,change_region_dz_rel_l2,change_region_momentum_rel_l2,newly_wet_iou,newly_wet_precision,newly_wet_recall,front_zone_h_rel_l2,front_zone_momentum_rel_l2,front_zone_wet_iou,method,scenario_id
0.7055926346510217,0.47727241368290835,0.4716666817603556,0.5051558588968884,0.6730974674710408,0.6947055671730031,0.47433640157618934,0.16662036961388257,0.17657754381104107,0.7471424384525205,0.6873485799560297,0.7820838652382059,0.8467048276681761,RandomPerfect_B10,JILONG_EI_0039
0.7341546352396418,0.5259515806305813,0.5048201903665323,0.4976259626315259,0.6863441766894832,0.7730717218804347,0.5151976204759358,0.11171355285383605,0.11807231571175103,0.674727627684363,0.8190495728502357,0.8424736777697356,0.7842818575484523,RandomPerfect_B10,JILONG_EI_0049
0.732316792683177,0.508000365466357,0.45540883678953414,0.4919818883006161,0.7048442397776695,0.7805840833114565,0.4812256791534259,0.09304153640017865,0.09641587677725119,0.7266638760987861,0.7415198911694416,0.7458158629192223,0.8280676219494199,RandomPerfect_B10,JILONG_EI_0059
0.7092042755747937,0.4986591330444094,0.4659608316178712,0.4938593333356794,1.0306616929237085,0.6946177402958088,0.4822087091770612,0.10244366490278851,0.10794612091469145,0.6677431856349308,0.7898139459009814,0.8263774718743923,0.8010378690272212,RandomPerfect_B10,JILONG_EI_0069
0.7938657460579487,0.5202988493930598,0.4534080967324195,0.5119867960230177,0.6646122878477517,0.7469271413337012,0.486057631405118,0.06469661443795204,0.06622852970124139,0.7366339430750759,0.7324029506050103,0.7904675337542698,0.8282433692791222,RandomPerfect_B10,JILONG_EI_0079
0.7365905785681308,0.5129607544631155,0.528854044182884,0.47394310890615315,0.6791187639061748,0.800609874565379,0.5210299446075571,0.1297235992891217,0.13757656920368028,0.6944357513926269,0.8032867943388305,0.760194043910901,0.7558701314028695,RandomPerfect_B10,JILONG_EI_0089
0.6970053377852595,0.48143582368097093,0.41907177953895836,0.4853688756280183,0.6428075013412109,0.681295562448072,0.4499130326991645,0.14731590609409623,0.1552067370350744,0.7434314330795088,0.7588212152804726,0.7355004071642366,0.822609419849732,RandomPerfect_B10,JILONG_EI_0099
0.7500022215268617,0.5103894253478991,0.46313774720073786,0.4947247659631269,0.678267738335854,0.7690869401817052,0.48603609645815976,0.10759982466759899,0.11184760086353725,0.7391210839486702,0.7492935341947825,0.7846708372563559,0.8339343708800304,RandomPerfect_B10,JILONG_EI_0109
0.7210968231642874,0.4947688621812652,0.42085345048773615,0.4859167805180892,0.666939520042999,0.7318472608443903,0.45627264263855083,0.12134540750323415,0.12551933321438585,0.7849059611093402,0.8233373117488123,0.8089831607807997,0.8178377441082999,RandomPerfect_B10,JILONG_EI_0119
0.7612190487846987,0.5261940180577924,0.5441039060343427,0.4905366813768763,0.6792637310114901,0.7399600541856578,0.5354868641311407,0.1288959323824617,0.13695449732749934,0.6865767090874209,0.8316101858212944,0.785644908208985,0.7710734888004422,RandomPerfect_B10,JILONG_EI_0129
0.7222034150766125,0.4839524817750384,0.4520687060239623,0.5026875839768556,0.6116561229005819,0.625300223330721,0.4674716737037724,0.13158649589065013,0.1379251745143664,0.7411491992132622,0.8292465491870762,0.81733516096273,0.7855362298229733,RandomPerfect_B10,JILONG_EI_0139
0.6642631112652196,0.46667176126196086,0.4969248080830389,0.46817592469298974,0.6629208296535316,0.6290977769992528,0.48250524674580525,0.12574914256553885,0.1318648497293261,0.7305570876999449,0.7907976125487505,0.7922805029280435,0.7765765136185894,RandomPerfect_B10,JILONG_EI_0149
0.714510583803597,0.49828438930910524,0.45694189537786684,0.48993037160621905,0.7303165986840489,0.8330702899823239,0.47668566839275234,0.13102077733474313,0.13663597837205904,0.7612315890755681,0.8349912149657337,0.8527170545763558,0.7948627534417284,RandomPerfect_B10,JILONG_EI_0159
0.772888341515851,0.5378105813804478,0.5134077346657417,0.47231864610246155,0.6696750397920249,0.832594446615093,0.5253732530780375,0.14406667197494494,0.15211086045762165,0.7314870965568357,0.7917841561966046,0.8284654226227454,0.8152126663192508,RandomPerfect_B10,JILONG_EI_0169
0.7782925872125611,0.4905944660356358,0.4514777862042264,0.4964439674482999,0.58181512923244,0.7266371302099146,0.4707858619484397,0.16919771236550454,0.18061879139072848,0.72794884270522,0.7783444526296666,0.7845479063813754,0.7977750885986906,RandomPerfect_B10,JILONG_EI_0179
0.7071253448765367,0.5105874158619652,0.441380384709799,0.4821315192969995,0.612658536294354,0.7499110770539255,0.47464626569889207,0.11881999453701174,0.12386564817451376,0.7446966877558615,0.8272554540143936,0.8360371785960982,0.784299800984693,RandomPerfect_B10,JILONG_EI_0189
