method,scenario_id,time_s,total_normalized_error,top1_fraction,top5_fraction,top10_fraction,top20_fraction,top30_fraction,top50_fraction,error_mass_true_wet,error_mass_false_positive_wet,error_mass_both_dry
OraclePerfectV2_B10,JILONG_EI_0139,50,284.1926574707031,0.8834816293160583,1.0,1.0,1.0,1.0,1.0,209.83029174804688,72.80084991455078,1.5614933967590332
OraclePerfectV2_B10,JILONG_EI_0139,60,343.75701904296875,0.8979221524045532,1.0,1.0,1.0,1.0,1.0,241.04217529296875,100.12068176269531,2.5941762924194336
OraclePerfectV2_B10,JILONG_EI_0139,70,380.4247131347656,0.8138062949245003,1.0,1.0,1.0,1.0,1.0,276.9862060546875,99.71996307373047,3.718541383743286
OraclePerfectV2_B10,JILONG_EI_0139,80,504.9329833984375,0.6959733182570319,1.0,1.0,1.0,1.0,1.0,330.87689208984375,167.08966064453125,6.966454029083252
OraclePerfectV2_B10,JILONG_EI_0139,90,653.8926391601562,0.6384194323419436,1.0,1.0,1.0,1.0,1.0,383.7447509765625,258.6285705566406,11.519357681274414
OraclePerfectV2_B10,JILONG_EI_0139,100,667.5533447265625,0.6612809537375071,1.0,1.0,1.0,1.0,1.0,412.8691101074219,244.64007568359375,10.044166564941406
OraclePerfectV2_B10,JILONG_EI_0139,110,631.9109497070312,0.6468641739769769,1.0,1.0,1.0,1.0,1.0,409.34625244140625,213.29168701171875,9.273042678833008
OraclePerfectV2_B10,JILONG_EI_0139,120,670.3187866210938,0.657462694602851,1.0,1.0,1.0,1.0,1.0,434.5262451171875,224.29550170898438,11.497049331665039
OraclePerfectV2_B10,JILONG_EI_0139,130,708.5423583984375,0.6621266727766347,1.0,1.0,1.0,1.0,1.0,450.638671875,243.67843627929688,14.22530460357666
OraclePerfectV2_B10,JILONG_EI_0139,140,697.1810302734375,0.6729533933780332,1.0,1.0,1.0,1.0,1.0,402.2628479003906,280.0983581542969,14.819875717163086
OraclePerfectV2_B10,JILONG_EI_0139,150,725.478271484375,0.6722843909564354,1.0,1.0,1.0,1.0,1.0,423.89678955078125,286.9339599609375,14.64750862121582
OraclePerfectV2_B10,JILONG_EI_0139,160,701.46484375,0.6723527608028712,1.0,1.0,1.0,1.0,1.0,385.2098388671875,300.65826416015625,15.596735000610352
OraclePerfectV2_B10,JILONG_EI_0139,170,729.8088989257812,0.6760733671197175,1.0,1.0,1.0,1.0,1.0,376.5844421386719,335.206787109375,18.017654418945312
OraclePerfectV2_B10,JILONG_EI_0139,180,702.47119140625,0.6792440902546887,1.0,1.0,1.0,1.0,1.0,360.5509948730469,321.9285888671875,19.99163055419922
OraclePerfectV2_B10,JILONG_EI_0139,190,682.865234375,0.6923697686512841,1.0,1.0,1.0,1.0,1.0,340.9234924316406,319.87713623046875,22.064611434936523
OraclePerfectV2_B10,JILONG_EI_0139,200,695.5006103515625,0.7140499923844839,1.0,1.0,1.0,1.0,1.0,338.822998046875,330.98406982421875,25.693607330322266
OraclePerfectV2_B10,JILONG_EI_0139,210,736.867919921875,0.73488026728421,1.0,1.0,1.0,1.0,1.0,378.8200378417969,330.5379943847656,27.509857177734375
OraclePerfectV2_B10,JILONG_EI_0139,220,797.868896484375,0.7549942278864104,1.0,1.0,1.0,1.0,1.0,425.86700439453125,342.58148193359375,29.420379638671875
OraclePerfectV2_B10,JILONG_EI_0139,230,862.8248901367188,0.7710893995793305,1.0,1.0,1.0,1.0,1.0,470.7319641113281,362.3198547363281,29.773082733154297
OraclePerfectV2_B10,JILONG_EI_0139,240,932.2589111328125,0.7742707750940506,1.0,1.0,1.0,1.0,1.0,534.7346801757812,363.12054443359375,34.40365982055664
OraclePerfectV2_B10,JILONG_EI_0139,250,989.7020263671875,0.7478036362956653,1.0,1.0,1.0,1.0,1.0,591.7791748046875,359.63653564453125,38.28623962402344
OraclePerfectV2_B10,JILONG_EI_0139,260,1040.595458984375,0.722425587903167,1.0,1.0,1.0,1.0,1.0,642.2545166015625,356.9027404785156,41.43824768066406
OraclePerfectV2_B10,JILONG_EI_0139,270,1064.1746826171875,0.7036364984246489,1.0,1.0,1.0,1.0,1.0,667.5833740234375,353.5993347167969,42.991981506347656
OraclePerfectV2_B10,JILONG_EI_0139,280,1083.2152099609375,0.6792705884408494,1.0,1.0,1.0,1.0,1.0,682.9620361328125,355.3998107910156,44.85332107543945
OraclePerfectV2_B10,JILONG_EI_0139,290,1100.4935302734375,0.6578598967339215,1.0,1.0,1.0,1.0,1.0,692.82568359375,362.7787170410156,44.88910675048828
OraclePerfectV2_B10,JILONG_EI_0139,300,1117.0423583984375,0.6484590363466477,1.0,1.0,1.0,1.0,1.0,702.9996337890625,365.78753662109375,48.25520324707031
OraclePerfectV2_B10,JILONG_EI_0139,310,1134.427001953125,0.6413360440932816,1.0,1.0,1.0,1.0,1.0,712.391845703125,372.8633728027344,49.17174530029297
OraclePerfectV2_B10,JILONG_EI_0139,320,1147.55078125,0.6375512711193239,1.0,1.0,1.0,1.0,1.0,716.7562255859375,378.41876220703125,52.37582015991211
OraclePerfectV2_B10,JILONG_EI_0139,330,1159.635986328125,0.638802194006918,1.0,1.0,1.0,1.0,1.0,718.8570556640625,385.9852600097656,54.79365539550781
OraclePerfectV2_B10,JILONG_EI_0139,340,1168.7047119140625,0.6532375351965537,1.0,1.0,1.0,1.0,1.0,715.9359130859375,395.35052490234375,57.418212890625
OraclePerfectV2_B10,JILONG_EI_0139,350,1178.113037109375,0.6654515068053238,1.0,1.0,1.0,1.0,1.0,715.9677734375,403.79974365234375,58.34544372558594
OraclePerfectV2_B10,JILONG_EI_0139,360,1194.7523193359375,0.664500662258834,1.0,1.0,1.0,1.0,1.0,719.4761962890625,413.947509765625,61.328575134277344
OraclePerfectV2_B10,JILONG_EI_0139,370,1211.3575439453125,0.6541673006467345,1.0,1.0,1.0,1.0,1.0,727.9017944335938,419.7330627441406,63.72267150878906
OraclePerfectV2_B10,JILONG_EI_0139,380,1227.16357421875,0.6391763020251231,1.0,1.0,1.0,1.0,1.0,735.4227294921875,424.63543701171875,67.1053695678711
OraclePerfectV2_B10,JILONG_EI_0139,390,1243.635498046875,0.6235157371555994,1.0,1.0,1.0,1.0,1.0,745.3780517578125,429.19622802734375,69.06121826171875
OraclePerfectV2_B10,JILONG_EI_0139,400,1259.4423828125,0.608341052124643,1.0,1.0,1.0,1.0,1.0,753.8792724609375,433.31793212890625,72.24510192871094
OraclePerfectV2_B10,JILONG_EI_0139,410,1270.87890625,0.5952532113026482,1.0,1.0,1.0,1.0,1.0,756.9381103515625,437.49017333984375,76.45060729980469
OraclePerfectV2_B10,JILONG_EI_0139,420,1278.297607421875,0.5879165952122356,1.0,1.0,1.0,1.0,1.0,755.8974609375,443.21368408203125,79.1864242553711
OraclePerfectV2_B10,JILONG_EI_0139,430,1282.3389892578125,0.5845659213893866,1.0,1.0,1.0,1.0,1.0,752.232666015625,447.70257568359375,82.40373229980469
OraclePerfectV2_B10,JILONG_EI_0139,440,1285.25732421875,0.5840534783007321,1.0,1.0,1.0,1.0,1.0,748.360595703125,451.64569091796875,85.25093078613281
OraclePerfectV2_B10,JILONG_EI_0139,450,1289.3939208984375,0.5849791945697866,1.0,1.0,1.0,1.0,1.0,743.9362182617188,454.74676513671875,90.71095275878906
OraclePerfectV2_B10,JILONG_EI_0139,460,1288.1217041015625,0.5879557744953668,1.0,1.0,1.0,1.0,1.0,732.9189453125,458.93316650390625,96.2696304321289
OraclePerfectV2_B10,JILONG_EI_0139,470,1285.81103515625,0.591048945450833,1.0,1.0,1.0,1.0,1.0,723.59619140625,463.5641174316406,98.65068817138672
OraclePerfectV2_B10,JILONG_EI_0139,480,1285.9998779296875,0.5930296106466701,1.0,1.0,1.0,1.0,1.0,716.8333740234375,465.86407470703125,103.30248260498047
OraclePerfectV2_B10,JILONG_EI_0139,490,1288.138916015625,0.5950608748448967,1.0,1.0,1.0,1.0,1.0,710.2673950195312,469.9580078125,107.91349792480469
OraclePerfectV2_B10,JILONG_EI_0139,500,1289.8341064453125,0.5959385233892583,1.0,1.0,1.0,1.0,1.0,702.6673583984375,476.145263671875,111.02152252197266
OraclePerfectV2_B10,JILONG_EI_0139,510,1295.529052734375,0.5980986337373242,1.0,1.0,1.0,1.0,1.0,699.5568237304688,481.62060546875,114.3515625
OraclePerfectV2_B10,JILONG_EI_0139,520,1304.9527587890625,0.5995335341292153,1.0,1.0,1.0,1.0,1.0,700.2042236328125,486.62066650390625,118.12785339355469
OraclePerfectV2_B10,JILONG_EI_0139,530,1310.4375,0.6005112182354645,1.0,1.0,1.0,1.0,1.0,700.080078125,489.7536926269531,120.6036148071289
OraclePerfectV2_B10,JILONG_EI_0139,540,1318.0245361328125,0.6009435802464628,1.0,1.0,1.0,1.0,1.0,701.2893676757812,492.7267761230469,124.00836181640625
OraclePerfectV2_B10,JILONG_EI_0139,550,1327.313720703125,0.6005311076229004,1.0,1.0,1.0,1.0,1.0,703.7607421875,495.0770263671875,128.47596740722656
OraclePerfectV2_B10,JILONG_EI_0139,560,1333.2933349609375,0.5990552873977926,1.0,1.0,1.0,1.0,1.0,702.8577880859375,499.36688232421875,131.0686492919922
OraclePerfectV2_B10,JILONG_EI_0139,570,1336.45947265625,0.599838210571272,1.0,1.0,1.0,1.0,1.0,702.2146606445312,500.0023193359375,134.242431640625
OraclePerfectV2_B10,JILONG_EI_0139,580,1344.55810546875,0.5981284461527004,1.0,1.0,1.0,1.0,1.0,700.0512084960938,504.4870910644531,140.01974487304688
OraclePerfectV2_B10,JILONG_EI_0139,590,1351.70654296875,0.5963787567370112,1.0,1.0,1.0,1.0,1.0,698.7886962890625,508.85491943359375,144.06295776367188
OraclePerfectV2_B10,JILONG_EI_0139,600,1359.27685546875,0.5935185560461859,1.0,1.0,1.0,1.0,1.0,699.917236328125,511.68194580078125,147.6776123046875
OraclePerfectV2_B10,JILONG_EI_0139,610,1365.645263671875,0.5915741774962715,1.0,1.0,1.0,1.0,1.0,698.4188842773438,513.159912109375,154.06646728515625
OraclePerfectV2_B10,JILONG_EI_0139,620,1370.4998779296875,0.5886783890474643,1.0,1.0,1.0,1.0,1.0,696.3969116210938,518.1302490234375,155.97279357910156
OraclePerfectV2_B10,JILONG_EI_0139,630,1380.40478515625,0.5875677077715635,1.0,1.0,1.0,1.0,1.0,697.802490234375,521.15087890625,161.45140075683594
OraclePerfectV2_B10,JILONG_EI_0139,640,1389.001220703125,0.5864225912768777,1.0,1.0,1.0,1.0,1.0,697.05322265625,524.1303100585938,167.8177490234375
OraclePerfectV2_B10,JILONG_EI_0139,650,1394.610107421875,0.5860942670477419,1.0,1.0,1.0,1.0,1.0,698.5823974609375,524.7432861328125,171.28440856933594
OraclePerfectV2_B10,JILONG_EI_0139,660,1402.2547607421875,0.5855071177330925,1.0,1.0,1.0,1.0,1.0,700.5281982421875,525.7762451171875,175.95028686523438
OraclePerfectV2_B10,JILONG_EI_0139,670,1409.8702392578125,0.5850190270857166,1.0,1.0,1.0,1.0,1.0,701.790771484375,526.349853515625,181.72962951660156
OraclePerfectV2_B10,JILONG_EI_0139,680,1417.25146484375,0.5839334264119481,1.0,1.0,1.0,1.0,1.0,705.3770751953125,526.2026977539062,185.67153930664062
OraclePerfectV2_B10,JILONG_EI_0139,690,1422.9652099609375,0.5834508898665379,1.0,1.0,1.0,1.0,1.0,706.6727294921875,526.4835205078125,189.8088836669922
OraclePerfectV2_B10,JILONG_EI_0139,700,1432.9599609375,0.5819573414392792,1.0,1.0,1.0,1.0,1.0,709.5499267578125,527.807373046875,195.60260009765625
OraclePerfectV2_B10,JILONG_EI_0139,710,1442.190185546875,0.5822108742953357,1.0,1.0,1.0,1.0,1.0,713.053466796875,528.7071533203125,200.42965698242188
OraclePerfectV2_B10,JILONG_EI_0139,720,1454.357421875,0.5804374721658048,1.0,1.0,1.0,1.0,1.0,719.20263671875,528.7325439453125,206.4221954345703
OraclePerfectV2_B10,JILONG_EI_0139,730,1463.74365234375,0.5802071639734974,1.0,1.0,1.0,1.0,1.0,722.606201171875,529.0692138671875,212.06820678710938
OraclePerfectV2_B10,JILONG_EI_0139,740,1474.36474609375,0.5805761416496719,1.0,1.0,1.0,1.0,1.0,727.1119384765625,531.5097045898438,215.7430877685547
OraclePerfectV2_B10,JILONG_EI_0139,750,1484.8544921875,0.5803291690376127,1.0,1.0,1.0,1.0,1.0,729.6082153320312,533.348876953125,221.89749145507812
OraclePerfectV2_B10,JILONG_EI_0139,760,1495.2440185546875,0.5787595754687589,1.0,1.0,1.0,1.0,1.0,733.3101806640625,533.83056640625,228.10336303710938
OraclePerfectV2_B10,JILONG_EI_0139,770,1502.9263916015625,0.5771153122590397,1.0,1.0,1.0,1.0,1.0,737.794677734375,532.6758422851562,232.45587158203125
OraclePerfectV2_B10,JILONG_EI_0139,780,1512.3447265625,0.5758426805036917,1.0,1.0,1.0,1.0,1.0,741.7993774414062,532.269287109375,238.27598571777344
OraclePerfectV2_B10,JILONG_EI_0139,790,1523.14404296875,0.573962988003015,1.0,1.0,1.0,1.0,1.0,746.046875,534.3311157226562,242.76617431640625
OraclePerfectV2_B10,JILONG_EI_0139,800,1536.31005859375,0.5732026222396547,1.0,1.0,1.0,1.0,1.0,751.192138671875,532.8399658203125,252.27809143066406
OraclePerfectV2_B10,JILONG_EI_0139,810,1545.996337890625,0.5722913370841096,1.0,1.0,1.0,1.0,1.0,755.6322021484375,534.7129516601562,255.65121459960938
OraclePerfectV2_B10,JILONG_EI_0139,820,1556.4237060546875,0.5710133197184543,1.0,1.0,1.0,1.0,1.0,759.423828125,536.151611328125,260.8482666015625
OraclePerfectV2_B10,JILONG_EI_0139,830,1567.315673828125,0.5696302329588147,1.0,1.0,1.0,1.0,1.0,762.7662353515625,537.96923828125,266.58026123046875
OraclePerfectV2_B10,JILONG_EI_0139,840,1579.4736328125,0.5682864099221794,1.0,1.0,1.0,1.0,1.0,767.585693359375,537.2197265625,274.668212890625
OraclePerfectV2_B10,JILONG_EI_0139,850,1589.97998046875,0.5673957425970605,1.0,1.0,1.0,1.0,1.0,772.54443359375,537.9959106445312,279.43951416015625
OraclePerfectV2_B10,JILONG_EI_0139,860,1600.6466064453125,0.5652366871501209,1.0,1.0,1.0,1.0,1.0,776.0935668945312,538.1605224609375,286.39251708984375
OraclePerfectV2_B10,JILONG_EI_0139,870,1611.7333984375,0.5635921923130203,1.0,1.0,1.0,1.0,1.0,778.4388427734375,541.6968994140625,291.59759521484375
OraclePerfectV2_B10,JILONG_EI_0139,880,1621.509765625,0.5615084500783502,1.0,1.0,1.0,1.0,1.0,783.220947265625,541.8245849609375,296.4642333984375
OraclePerfectV2_B10,JILONG_EI_0139,890,1634.600341796875,0.5599567750112144,1.0,1.0,1.0,1.0,1.0,786.6473388671875,544.4434204101562,303.509521484375
OraclePerfectV2_B10,JILONG_EI_0139,900,1647.71875,0.5584328244279337,1.0,1.0,1.0,1.0,1.0,790.7603759765625,546.6260986328125,310.332275390625
OraclePerfectV2_B10,JILONG_EI_0139,910,1659.24169921875,0.5567471923374795,1.0,1.0,1.0,1.0,1.0,794.7874145507812,547.232666015625,317.2216796875
OraclePerfectV2_B10,JILONG_EI_0139,920,1671.0428466796875,0.5557569290663962,1.0,1.0,1.0,1.0,1.0,799.0115356445312,547.8851928710938,324.1460876464844
OraclePerfectV2_B10,JILONG_EI_0139,930,1682.32080078125,0.5535932862585081,1.0,1.0,1.0,1.0,1.0,802.7898559570312,549.6221923828125,329.90887451171875
OraclePerfectV2_B10,JILONG_EI_0139,940,1694.7088623046875,0.5516106137870217,1.0,1.0,1.0,1.0,1.0,809.4439086914062,550.0592651367188,335.20556640625
OraclePerfectV2_B10,JILONG_EI_0139,950,1709.30029296875,0.5500898759529432,1.0,1.0,1.0,1.0,1.0,815.8106689453125,551.00732421875,342.482421875
OraclePerfectV2_B10,JILONG_EI_0139,960,1721.4775390625,0.5488858242481064,1.0,1.0,1.0,1.0,1.0,819.3311157226562,552.607666015625,349.53875732421875
OraclePerfectV2_B10,JILONG_EI_0139,970,1734.67724609375,0.5470256737952173,1.0,1.0,1.0,1.0,1.0,822.580078125,553.0535888671875,359.043701171875
OraclePerfectV2_B10,JILONG_EI_0139,980,1747.352294921875,0.5451610821425985,1.0,1.0,1.0,1.0,1.0,826.598876953125,555.326171875,365.42724609375
OraclePerfectV2_B10,JILONG_EI_0139,990,1760.9208984375,0.5438882187080735,1.0,1.0,1.0,1.0,1.0,831.271240234375,554.3532104492188,375.2965393066406
OraclePerfectV2_B10,JILONG_EI_0139,1000,1772.38134765625,0.5423955701992496,1.0,1.0,1.0,1.0,1.0,834.7304077148438,554.1984252929688,383.45257568359375
OraclePerfectV2_B10,JILONG_EI_0139,1010,1785.8460693359375,0.5413995585820807,1.0,1.0,1.0,1.0,1.0,839.1803588867188,553.8507080078125,392.8150329589844
OraclePerfectV2_B10,JILONG_EI_0139,1020,1798.1578369140625,0.5397883108503143,1.0,1.0,1.0,1.0,1.0,841.5960693359375,556.5,400.061767578125
OraclePerfectV2_B10,JILONG_EI_0139,1030,1811.2255859375,0.5379684430196511,1.0,1.0,1.0,1.0,1.0,845.7119140625,560.022705078125,405.4909973144531
OraclePerfectV2_B10,JILONG_EI_0139,1040,1826.610107421875,0.5367661083649308,1.0,1.0,1.0,1.0,1.0,848.8444213867188,562.4498291015625,415.3157958984375
OraclePerfectV2_B10,JILONG_EI_0139,1050,1840.76416015625,0.5354033991089597,1.0,1.0,1.0,1.0,1.0,853.0177001953125,563.525146484375,424.2212219238281
OraclePerfectV2_B10,JILONG_EI_0139,1060,1855.3719482421875,0.5343693886336688,1.0,1.0,1.0,1.0,1.0,856.8353271484375,566.0364990234375,432.5001220703125
OraclePerfectV2_B10,JILONG_EI_0139,1070,1869.082275390625,0.5324448433967016,1.0,1.0,1.0,1.0,1.0,857.064453125,569.4953002929688,442.5225830078125
OraclePerfectV2_B10,JILONG_EI_0139,1080,1882.787841796875,0.5315486742833789,1.0,1.0,1.0,1.0,1.0,862.7354736328125,570.1087646484375,449.9434814453125
OraclePerfectV2_B10,JILONG_EI_0139,1090,1896.2369384765625,0.5303678990321251,1.0,1.0,1.0,1.0,1.0,866.2339477539062,571.2470703125,458.755859375
OraclePerfectV2_B10,JILONG_EI_0139,1100,1908.625,0.5295172604452966,1.0,1.0,1.0,1.0,1.0,869.7391357421875,573.14404296875,465.7417297363281
OraclePerfectV2_B10,JILONG_EI_0139,1110,1923.3372802734375,0.5288562942764009,1.0,1.0,1.0,1.0,1.0,874.5616455078125,575.6070556640625,473.1686096191406
OraclePerfectV2_B10,JILONG_EI_0139,1120,1936.359375,0.5274587993601012,1.0,1.0,1.0,1.0,1.0,879.725341796875,575.4334106445312,481.2005920410156
OraclePerfectV2_B10,JILONG_EI_0139,1130,1952.23095703125,0.5271666154843686,1.0,1.0,1.0,1.0,1.0,884.2649536132812,577.78857421875,490.17742919921875
OraclePerfectV2_B10,JILONG_EI_0139,1140,1967.7921142578125,0.5264587427855415,1.0,1.0,1.0,1.0,1.0,885.90380859375,579.81884765625,502.06951904296875
OraclePerfectV2_B10,JILONG_EI_0139,1150,1980.4124755859375,0.525488374568516,1.0,1.0,1.0,1.0,1.0,887.2221069335938,584.450927734375,508.7394714355469
OraclePerfectV2_B10,JILONG_EI_0139,1160,1996.79052734375,0.5248314832416372,1.0,1.0,1.0,1.0,1.0,887.6673583984375,587.7164306640625,521.40673828125
OraclePerfectV2_B10,JILONG_EI_0139,1170,2010.235107421875,0.5242434177601107,1.0,1.0,1.0,1.0,1.0,888.2984619140625,587.9830322265625,533.9534912109375
OraclePerfectV2_B10,JILONG_EI_0139,1180,2022.3802490234375,0.5240074997407439,1.0,1.0,1.0,1.0,1.0,891.5099487304688,590.178466796875,540.6917114257812
OraclePerfectV2_B10,JILONG_EI_0139,1190,2038.2314453125,0.5238127265982028,1.0,1.0,1.0,1.0,1.0,893.1842041015625,591.67333984375,553.3739013671875
OraclePerfectV2_B10,JILONG_EI_0139,1200,2051.2490234375,0.5237736582226808,1.0,1.0,1.0,1.0,1.0,896.708984375,594.3694458007812,560.1705932617188
OraclePerfectV2_B10,JILONG_EI_0139,1210,2066.42724609375,0.5235579422341224,1.0,1.0,1.0,1.0,1.0,897.931640625,598.3735961914062,570.1220703125
OraclePerfectV2_B10,JILONG_EI_0139,1220,2081.314453125,0.5233710104306681,1.0,1.0,1.0,1.0,1.0,899.5888061523438,599.1678466796875,582.5578002929688
OraclePerfectV2_B10,JILONG_EI_0139,1230,2096.6689453125,0.5229576910625541,1.0,1.0,1.0,1.0,1.0,895.5040283203125,602.3519287109375,598.81298828125
OraclePerfectV2_B10,JILONG_EI_0139,1240,2110.7666015625,0.522291857240156,1.0,1.0,1.0,1.0,1.0,894.85595703125,605.5153198242188,610.395263671875
OraclePerfectV2_B10,JILONG_EI_0139,1250,2126.2001953125,0.5218053184111406,1.0,1.0,1.0,1.0,1.0,895.806640625,607.9956665039062,622.3978881835938
OraclePerfectV2_B10,JILONG_EI_0139,1260,2143.13232421875,0.5215423364049088,1.0,1.0,1.0,1.0,1.0,894.0838623046875,612.091796875,636.9567260742188
OraclePerfectV2_B10,JILONG_EI_0139,1270,2157.87255859375,0.5214780864488451,1.0,1.0,1.0,1.0,1.0,894.4447021484375,616.7874755859375,646.640380859375
OraclePerfectV2_B10,JILONG_EI_0139,1280,2173.09619140625,0.5214288956350519,1.0,1.0,1.0,1.0,1.0,894.6486206054688,618.39404296875,660.0537109375
OraclePerfectV2_B10,JILONG_EI_0139,1290,2188.25537109375,0.5207983728452383,1.0,1.0,1.0,1.0,1.0,895.875,623.7107543945312,668.6698608398438
OraclePerfectV2_B10,JILONG_EI_0139,1300,2204.8876953125,0.520095495435324,1.0,1.0,1.0,1.0,1.0,896.516357421875,626.062744140625,682.3084716796875
OraclePerfectV2_B10,JILONG_EI_0139,1310,2220.075927734375,0.5197792008568388,1.0,1.0,1.0,1.0,1.0,899.1342163085938,629.15625,691.785400390625
OraclePerfectV2_B10,JILONG_EI_0139,1320,2236.747802734375,0.519396892401694,1.0,1.0,1.0,1.0,1.0,899.295166015625,632.0060424804688,705.4464721679688
OraclePerfectV2_B10,JILONG_EI_0139,1330,2253.159423828125,0.5186814879544237,1.0,1.0,1.0,1.0,1.0,901.8779907226562,634.072509765625,717.2088623046875
OraclePerfectV2_B10,JILONG_EI_0139,1340,2269.9892578125,0.5190537566532587,1.0,1.0,1.0,1.0,1.0,903.8790283203125,636.6072387695312,729.5028686523438
OraclePerfectV2_B10,JILONG_EI_0139,1350,2285.44091796875,0.5184918878511061,1.0,1.0,1.0,1.0,1.0,907.5725708007812,640.20068359375,737.66748046875
OraclePerfectV2_B10,JILONG_EI_0139,1360,2303.34326171875,0.517628858261111,1.0,1.0,1.0,1.0,1.0,910.0403442382812,643.27587890625,750.0272827148438
OraclePerfectV2_B10,JILONG_EI_0139,1370,2319.40869140625,0.5172504392525882,1.0,1.0,1.0,1.0,1.0,911.6766357421875,647.1024780273438,760.629638671875
OraclePerfectV2_B10,JILONG_EI_0139,1380,2337.2421875,0.5171313711214982,1.0,1.0,1.0,1.0,1.0,914.93017578125,647.7200927734375,774.591796875
OraclePerfectV2_B10,JILONG_EI_0139,1390,2353.762939453125,0.51699254510181,1.0,1.0,1.0,1.0,1.0,915.9302368164062,649.813720703125,788.0189819335938
OraclePerfectV2_B10,JILONG_EI_0139,1400,2369.8740234375,0.5166518722488286,1.0,1.0,1.0,1.0,1.0,920.7255859375,652.5901489257812,796.5581665039062
OraclePerfectV2_B10,JILONG_EI_0139,1410,2387.8349609375,0.5160689573369749,1.0,1.0,1.0,1.0,1.0,923.0337524414062,656.3116455078125,808.4895629882812
OraclePerfectV2_B10,JILONG_EI_0139,1420,2406.166015625,0.5157317285431936,1.0,1.0,1.0,1.0,1.0,926.0914306640625,660.3017578125,819.7728271484375
OraclePerfectV2_B10,JILONG_EI_0139,1430,2423.3173828125,0.5151298184387622,1.0,1.0,1.0,1.0,1.0,931.1273193359375,663.875244140625,828.31494140625
OraclePerfectV2_B10,JILONG_EI_0139,1440,2440.954833984375,0.5144982598771508,1.0,1.0,1.0,1.0,1.0,934.7634887695312,666.7727661132812,839.4186401367188
OraclePerfectV2_B10,JILONG_EI_0149,10,29.175214767456055,0.9952849809017972,1.0,1.0,1.0,1.0,1.0,18.84980583190918,9.771408081054688,0.5540010929107666
OraclePerfectV2_B10,JILONG_EI_0149,20,47.28406524658203,0.9941116373237192,1.0,1.0,1.0,1.0,1.0,35.9042854309082,10.959789276123047,0.41999566555023193
OraclePerfectV2_B10,JILONG_EI_0149,30,93.30799102783203,0.9955876553881697,1.0,1.0,1.0,1.0,1.0,65.07014465332031,26.56011962890625,1.6777262687683105
OraclePerfectV2_B10,JILONG_EI_0149,40,193.13565063476562,0.9755727217606737,1.0,1.0,1.0,1.0,1.0,153.94668579101562,38.057308197021484,1.131662130355835
OraclePerfectV2_B10,JILONG_EI_0149,50,276.2736511230469,0.8791576235172592,1.0,1.0,1.0,1.0,1.0,206.85446166992188,67.7358169555664,1.6833853721618652
OraclePerfectV2_B10,JILONG_EI_0149,60,341.5222473144531,0.9005461180753315,1.0,1.0,1.0,1.0,1.0,247.4622039794922,90.45496368408203,3.6050667762756348
OraclePerfectV2_B10,JILONG_EI_0149,70,390.292724609375,0.7893111196068486,1.0,1.0,1.0,1.0,1.0,301.7646484375,84.36749267578125,4.1605682373046875
OraclePerfectV2_B10,JILONG_EI_0149,80,521.9663696289062,0.6744229879879896,1.0,1.0,1.0,1.0,1.0,375.2933654785156,141.37612915039062,5.296844005584717
OraclePerfectV2_B10,JILONG_EI_0149,90,669.8988037109375,0.6692485631586593,1.0,1.0,1.0,1.0,1.0,432.2373962402344,230.6529541015625,7.008440017700195
OraclePerfectV2_B10,JILONG_EI_0149,100,656.7105712890625,0.678027111786051,1.0,1.0,1.0,1.0,1.0,452.55328369140625,194.12371826171875,10.033590316772461
OraclePerfectV2_B10,JILONG_EI_0149,110,627.254150390625,0.6451131323906252,1.0,1.0,1.0,1.0,1.0,463.41326904296875,155.72909545898438,8.111746788024902
OraclePerfectV2_B10,JILONG_EI_0149,120,661.1132202148438,0.6561736955260379,1.0,1.0,1.0,1.0,1.0,481.90203857421875,169.66812133789062,9.543031692504883
OraclePerfectV2_B10,JILONG_EI_0149,130,705.8056640625,0.6638103439929044,1.0,1.0,1.0,1.0,1.0,492.8334045410156,200.9615020751953,12.0107421875
OraclePerfectV2_B10,JILONG_EI_0149,140,708.922119140625,0.6766914777131502,1.0,1.0,1.0,1.0,1.0,462.9588928222656,230.89242553710938,15.070816993713379
OraclePerfectV2_B10,JILONG_EI_0149,150,707.6405029296875,0.6705029702438912,1.0,1.0,1.0,1.0,1.0,445.77490234375,248.62110900878906,13.244528770446777
OraclePerfectV2_B10,JILONG_EI_0149,160,686.124267578125,0.6674596747459349,1.0,1.0,1.0,1.0,1.0,398.40740966796875,270.92596435546875,16.790935516357422
OraclePerfectV2_B10,JILONG_EI_0149,170,723.3953857421875,0.6665445140902151,1.0,1.0,1.0,1.0,1.0,397.57122802734375,307.4312744140625,18.392894744873047
OraclePerfectV2_B10,JILONG_EI_0149,180,691.6044311523438,0.667565341998671,1.0,1.0,1.0,1.0,1.0,385.13787841796875,287.6895751953125,18.776939392089844
OraclePerfectV2_B10,JILONG_EI_0149,190,674.5603637695312,0.6775765916051707,1.0,1.0,1.0,1.0,1.0,372.1264343261719,280.7784118652344,21.655515670776367
OraclePerfectV2_B10,JILONG_EI_0149,200,691.2569580078125,0.7006866756545734,1.0,1.0,1.0,1.0,1.0,372.1579284667969,293.1494140625,25.94967269897461
