method,scenario_id,time_s,true_wet_error_fraction,false_positive_error_fraction,both_dry_error_fraction
OraclePerfectV2_B05,JILONG_EI_0059,1030,0.4350056823763988,0.36112275348986356,0.20387163220897725
OraclePerfectV2_B05,JILONG_EI_0059,1040,0.4336775598374033,0.3592613776563738,0.20706096780966315
OraclePerfectV2_B05,JILONG_EI_0059,1050,0.43238538791229053,0.35875730314981386,0.20885726859345954
OraclePerfectV2_B05,JILONG_EI_0059,1060,0.4310421009056534,0.3576684013786226,0.21128955114408282
OraclePerfectV2_B05,JILONG_EI_0059,1070,0.4296303955034656,0.35605738843545537,0.2143121895023922
OraclePerfectV2_B05,JILONG_EI_0059,1080,0.42887621905999873,0.3549635003619196,0.2161602805780817
OraclePerfectV2_B05,JILONG_EI_0059,1090,0.42662972072192995,0.3548461173779953,0.21852430631042785
OraclePerfectV2_B05,JILONG_EI_0059,1100,0.4246074737785494,0.3542253756243016,0.221167150597149
OraclePerfectV2_B05,JILONG_EI_0059,1110,0.4227299382628033,0.35338686102623634,0.22388327848520656
OraclePerfectV2_B05,JILONG_EI_0059,1120,0.4213907728900737,0.3529992041297919,0.22561015171172857
OraclePerfectV2_B05,JILONG_EI_0059,1130,0.42034298210160154,0.35057021930929294,0.22908684976335492
OraclePerfectV2_B05,JILONG_EI_0059,1140,0.4189738481518122,0.34976135305783274,0.2312647987903551
OraclePerfectV2_B05,JILONG_EI_0059,1150,0.4171082440142215,0.3482158576298205,0.2346758730752946
OraclePerfectV2_B05,JILONG_EI_0059,1160,0.4161957897439912,0.34653700566853474,0.23726720458747408
OraclePerfectV2_B05,JILONG_EI_0059,1170,0.41562183846117035,0.34561126604507547,0.23876687046672998
OraclePerfectV2_B05,JILONG_EI_0059,1180,0.41372766575280406,0.34457343556014447,0.24169879915942952
OraclePerfectV2_B05,JILONG_EI_0059,1190,0.4113153879080124,0.3445872772496575,0.24409735957890047
OraclePerfectV2_B05,JILONG_EI_0059,1200,0.40907679979548894,0.34420933868208364,0.24671391068373547
OraclePerfectV2_B05,JILONG_EI_0059,1210,0.4076828968540451,0.3445502548882808,0.24776677490008453
OraclePerfectV2_B05,JILONG_EI_0059,1220,0.405735561566957,0.34252430756998986,0.2517400822411061
OraclePerfectV2_B05,JILONG_EI_0059,1230,0.404943350294068,0.34282110133046595,0.2522354999660166
OraclePerfectV2_B05,JILONG_EI_0059,1240,0.40299664514395606,0.342216800378463,0.25478660259381125
OraclePerfectV2_B05,JILONG_EI_0059,1250,0.40108041445883696,0.3417549471818308,0.25716468617459093
OraclePerfectV2_B05,JILONG_EI_0059,1260,0.40029828271159457,0.3400021756621636,0.25969961300623406
OraclePerfectV2_B05,JILONG_EI_0059,1270,0.3977873183463265,0.3405623946526292,0.261650310662647
OraclePerfectV2_B05,JILONG_EI_0059,1280,0.39596797709370773,0.34007103189309895,0.2639609910131933
OraclePerfectV2_B05,JILONG_EI_0059,1290,0.393725514660946,0.34023126281730276,0.26604319913891294
OraclePerfectV2_B05,JILONG_EI_0059,1300,0.39095447020529,0.33977837350081547,0.2692670866108372
OraclePerfectV2_B05,JILONG_EI_0059,1310,0.3890303871910323,0.3389048981913564,0.27206473768798667
OraclePerfectV2_B05,JILONG_EI_0059,1320,0.3875755155277155,0.3386176311864106,0.27380687622288685
OraclePerfectV2_B05,JILONG_EI_0059,1330,0.3858206587892346,0.3374700741513115,0.2767092670594538
OraclePerfectV2_B05,JILONG_EI_0059,1340,0.38497192291390664,0.3370944161671248,0.27793363826811973
OraclePerfectV2_B05,JILONG_EI_0059,1350,0.3833594453670756,0.33557807071843543,0.2810624163756041
OraclePerfectV2_B05,JILONG_EI_0059,1360,0.3813146909665151,0.33584333626620544,0.2828419279860483
OraclePerfectV2_B05,JILONG_EI_0059,1370,0.3795393640029939,0.3352186520119443,0.2852419172205451
OraclePerfectV2_B05,JILONG_EI_0059,1380,0.3770010794295174,0.3350385773842057,0.2879603652858084
OraclePerfectV2_B05,JILONG_EI_0059,1390,0.37552252660494706,0.334158705820156,0.2903188114846957
OraclePerfectV2_B05,JILONG_EI_0059,1400,0.3732622939604549,0.333650161746104,0.2930875442934411
OraclePerfectV2_B05,JILONG_EI_0059,1410,0.3719228067169443,0.3321340565528429,0.2959431800859241
OraclePerfectV2_B05,JILONG_EI_0059,1420,0.37096023151097013,0.33130468391400175,0.29773512768244526
OraclePerfectV2_B05,JILONG_EI_0059,1430,0.36856580654773696,0.3303928818475594,0.30104133299934865
OraclePerfectV2_B05,JILONG_EI_0059,1440,0.3679091543067084,0.3282727029187645,0.30381812151313103
OraclePerfectV2_B05,JILONG_EI_0069,10,0.8412873879227434,0.14802380679635052,0.010688671038783444
OraclePerfectV2_B05,JILONG_EI_0069,20,0.8792905419394181,0.11207283675472508,0.008636554218350636
OraclePerfectV2_B05,JILONG_EI_0069,30,0.7951456583799856,0.18922773989325767,0.01562664857252995
OraclePerfectV2_B05,JILONG_EI_0069,40,0.8423909488506728,0.15121251646282516,0.006396556905074191
OraclePerfectV2_B05,JILONG_EI_0069,50,0.813978353774669,0.1785754574187503,0.007446184097887773
OraclePerfectV2_B05,JILONG_EI_0069,60,0.7466256837130502,0.24333060022766226,0.010043726708857708
OraclePerfectV2_B05,JILONG_EI_0069,70,0.7951952435829251,0.19223069500013648,0.012574083288624367
OraclePerfectV2_B05,JILONG_EI_0069,80,0.7341628615861425,0.25285036063745964,0.01298684245931703
OraclePerfectV2_B05,JILONG_EI_0069,90,0.6475552038710769,0.3394535147852735,0.01299125045844869
OraclePerfectV2_B05,JILONG_EI_0069,100,0.6705770467406321,0.31358995707046955,0.01583306038693924
OraclePerfectV2_B05,JILONG_EI_0069,110,0.6777175114430408,0.3066010161878178,0.015681441146656178
OraclePerfectV2_B05,JILONG_EI_0069,120,0.6909504113226698,0.2901266399052609,0.018922941363662155
OraclePerfectV2_B05,JILONG_EI_0069,130,0.6624138353105957,0.316340942578565,0.021245183376431817
OraclePerfectV2_B05,JILONG_EI_0069,140,0.6470328046378587,0.3311994842619868,0.02176777379754818
OraclePerfectV2_B05,JILONG_EI_0069,150,0.6280113693388655,0.3476123382632212,0.0243762880021516
OraclePerfectV2_B05,JILONG_EI_0069,160,0.628053219496246,0.3485040910758937,0.023442672756673427
OraclePerfectV2_B05,JILONG_EI_0069,170,0.6036592795451728,0.37206246740459925,0.024278304208928625
OraclePerfectV2_B05,JILONG_EI_0069,180,0.5993779831780655,0.3763135525295605,0.024308512001413277
OraclePerfectV2_B05,JILONG_EI_0069,190,0.5749684388167563,0.3988920012330737,0.02613959859967186
OraclePerfectV2_B05,JILONG_EI_0069,200,0.5452725363082735,0.4285153316006954,0.026212192570145613
OraclePerfectV2_B05,JILONG_EI_0069,210,0.5266008836831187,0.44572753676404675,0.027671567819952638
OraclePerfectV2_B05,JILONG_EI_0069,220,0.520483782739107,0.45181682721947797,0.027699401236109176
OraclePerfectV2_B05,JILONG_EI_0069,230,0.5422092235858609,0.427291246127818,0.030499532973470314
OraclePerfectV2_B05,JILONG_EI_0069,240,0.5617813392227824,0.4072998434713576,0.030918874516621078
OraclePerfectV2_B05,JILONG_EI_0069,250,0.5750222966959997,0.3925844499531672,0.032393240673035666
OraclePerfectV2_B05,JILONG_EI_0069,260,0.5867383203364882,0.37863223233395155,0.03462946214089234
OraclePerfectV2_B05,JILONG_EI_0069,270,0.5919866025551841,0.3719091891598084,0.03610427342927614
OraclePerfectV2_B05,JILONG_EI_0069,280,0.5936956422258822,0.36874627430935814,0.037558054911759425
OraclePerfectV2_B05,JILONG_EI_0069,290,0.5939769706375253,0.3680479426587053,0.03797515712593436
OraclePerfectV2_B05,JILONG_EI_0069,300,0.5933063923042525,0.36675188753506216,0.03994163700936099
OraclePerfectV2_B05,JILONG_EI_0069,310,0.5935326681096098,0.3652814417221526,0.04118589928202326
OraclePerfectV2_B05,JILONG_EI_0069,320,0.591749954643585,0.3653477782853019,0.04290224905108325
OraclePerfectV2_B05,JILONG_EI_0069,330,0.5881931007955495,0.3676482327252556,0.04415870214734384
OraclePerfectV2_B05,JILONG_EI_0069,340,0.5864965486920077,0.36750226623906795,0.04600119391589125
OraclePerfectV2_B05,JILONG_EI_0069,350,0.5850155867027539,0.3678031186883471,0.047181356031907956
OraclePerfectV2_B05,JILONG_EI_0069,360,0.583909629557728,0.367271663553237,0.04881874165524133
