time_s,gyirong_cctv_arrival_Q,gyirong_cctv_arrival_Qdebris,gyirong_cctv_arrival_hmax,gyirong_cctv_arrival_stage,gyirong_cctv_arrival_cmax,gyirong_cctv_arrival_wet_width_m,rasuwagadhi_signal_loss_Q,rasuwagadhi_signal_loss_Qdebris,rasuwagadhi_signal_loss_hmax,rasuwagadhi_signal_loss_stage,rasuwagadhi_signal_loss_cmax,rasuwagadhi_signal_loss_wet_width_m,syabrubesi_signal_loss_Q,syabrubesi_signal_loss_Qdebris,syabrubesi_signal_loss_hmax,syabrubesi_signal_loss_stage,syabrubesi_signal_loss_cmax,syabrubesi_signal_loss_wet_width_m,method,series_role
1200,6563.28955078125,1915.46142578125,0.8796760439872742,1808.939453125,0.3251073658466339,90.0,7128.4375,0.0,2.1345324516296387,1771.94482421875,0.0,60.0,16255.1025390625,1240.0621337890625,2.288224458694458,1438.571044921875,0.09207305312156677,60.0,FrozenGlobal,frozen_method
1210,6553.2490234375,1886.781982421875,0.8781508207321167,1808.9317626953125,0.32127559185028076,90.0,7121.0439453125,0.0,2.132267475128174,1771.9403076171875,0.0,60.0,16414.3203125,1275.6171875,2.2888967990875244,1438.568359375,0.09369730949401855,60.0,FrozenGlobal,frozen_method
1220,6546.02978515625,1858.523681640625,0.876624345779419,1808.9239501953125,0.3174046576023102,90.0,7113.380859375,0.0,2.1299872398376465,1771.9356689453125,0.0,60.0,16568.60546875,1311.253662109375,2.2895448207855225,1438.565673828125,0.0953192412853241,60.0,FrozenGlobal,frozen_method
1230,6540.21484375,1830.058349609375,0.8750280141830444,1808.9161376953125,0.3134932219982147,90.0,7107.6552734375,0.0,2.1276543140411377,1771.93115234375,0.0,60.0,16720.09375,1346.9091796875,2.290147304534912,1438.56298828125,0.09692533314228058,60.0,FrozenGlobal,frozen_method
1240,6533.59033203125,1800.286865234375,0.8734043836593628,1808.908447265625,0.309490442276001,90.0,7104.0947265625,0.0,2.1253888607025146,1771.926513671875,0.0,60.0,16870.6015625,1382.54248046875,2.290736675262451,1438.560302734375,0.0985177755355835,60.0,FrozenGlobal,frozen_method
1250,6528.73779296875,1771.0186767578125,0.8717405200004578,1808.9005126953125,0.30551061034202576,90.0,7098.8037109375,0.0,2.123115301132202,1771.922119140625,0.0,60.0,17017.734375,1419.156982421875,2.2913620471954346,1438.5574951171875,0.1001572236418724,60.0,FrozenGlobal,frozen_method
1260,6527.154296875,1742.4453125,0.8701542019844055,1808.8924560546875,0.30153030157089233,90.0,7092.4287109375,0.0,2.120727062225342,1771.9173583984375,0.0,60.0,17162.9765625,1455.1158447265625,2.291975975036621,1438.554931640625,0.1017436534166336,60.0,FrozenGlobal,frozen_method
1270,6529.1533203125,1714.231689453125,0.8685091137886047,1808.8843994140625,0.29753488302230835,90.0,7087.76953125,0.0,2.118377685546875,1771.912841796875,0.0,60.0,17307.71875,1491.5538330078125,2.2925102710723877,1438.5521240234375,0.1033320426940918,60.0,FrozenGlobal,frozen_method
1280,6533.81494140625,1686.279296875,0.8668431043624878,1808.8763427734375,0.2934993803501129,90.0,7081.845703125,0.0,2.115973472595215,1771.908203125,0.0,60.0,17447.759765625,1527.349609375,2.2930471897125244,1438.5494384765625,0.10487961769104004,60.0,FrozenGlobal,frozen_method
1290,6538.1533203125,1657.7470703125,0.8651176691055298,1808.8681640625,0.28944140672683716,90.0,7078.451171875,0.0,2.113588333129883,1771.9036865234375,0.0,60.0,17585.36328125,1563.9227294921875,2.2936201095581055,1438.546630859375,0.10647238045930862,60.0,FrozenGlobal,frozen_method
1300,6545.37451171875,1629.75537109375,0.8634661436080933,1808.85986328125,0.2853911221027374,90.0,7074.5908203125,0.0,2.111149311065674,1771.8990478515625,0.0,60.0,17724.27734375,1600.5162353515625,2.294142246246338,1438.543701171875,0.1080353707075119,60.0,FrozenGlobal,frozen_method
1310,6553.64306640625,1601.5101318359375,0.8617600798606873,1808.8516845703125,0.2812851369380951,90.0,7070.873046875,0.0,2.1087374687194824,1771.8944091796875,0.0,60.0,17860.984375,1636.2381591796875,2.294534921646118,1438.540771484375,0.1095343828201294,60.0,FrozenGlobal,frozen_method
1320,6564.578125,1573.4189453125,0.8600289225578308,1808.8433837890625,0.27714818716049194,90.0,7067.384765625,0.0,2.106281280517578,1771.8897705078125,0.0,60.0,17991.5234375,1671.7802734375,2.294912099838257,1438.5379638671875,0.11101696640253067,60.0,FrozenGlobal,frozen_method
1330,6577.04541015625,1545.318603515625,0.8582311868667603,1808.8349609375,0.2729893624782562,90.0,7066.36328125,0.0,2.1038818359375,1771.8851318359375,0.0,60.0,18121.1484375,1707.77734375,2.295231342315674,1438.534912109375,0.11251949518918991,60.0,FrozenGlobal,frozen_method
1340,6592.94287109375,1518.16064453125,0.8564566969871521,1808.8265380859375,0.2688639163970947,90.0,7064.68505859375,0.0,2.1014037132263184,1771.8804931640625,0.0,60.0,18250.765625,1743.84326171875,2.2954952716827393,1438.5318603515625,0.11400619149208069,60.0,FrozenGlobal,frozen_method
1350,6609.71875,1490.770751953125,0.854651689529419,1808.818115234375,0.2647268772125244,90.0,7064.3671875,0.0,2.0989396572113037,1771.8759765625,0.0,60.0,18377.783203125,1780.582275390625,2.295828104019165,1438.5289306640625,0.11552280187606812,60.0,FrozenGlobal,frozen_method
1360,6630.32421875,1463.8546142578125,0.8528265357017517,1808.8095703125,0.26054883003234863,90.0,7062.265625,0.0,2.0965394973754883,1771.871337890625,0.0,60.0,18500.984375,1816.69970703125,2.2960875034332275,1438.5257568359375,0.1170138493180275,60.0,FrozenGlobal,frozen_method
1370,6653.8662109375,1437.652587890625,0.851044237613678,1808.801025390625,0.2564065754413605,90.0,7060.85693359375,0.0,2.094050407409668,1771.8665771484375,0.0,60.0,18622.3125,1853.290283203125,2.296283006668091,1438.522705078125,0.11850925534963608,60.0,FrozenGlobal,frozen_method
1380,6679.62890625,1411.146728515625,0.8492689728736877,1808.7923583984375,0.2522053122520447,90.0,7060.40576171875,0.0,2.0915634632110596,1771.862060546875,0.0,60.0,18744.140625,1890.813720703125,2.296496629714966,1438.5196533203125,0.12004092335700989,60.0,FrozenGlobal,frozen_method
1390,6706.095703125,1384.462646484375,0.8475620150566101,1808.7835693359375,0.24799269437789917,90.0,7060.6767578125,0.0,2.0891501903533936,1771.857421875,0.0,60.0,18862.392578125,1927.851806640625,2.2966246604919434,1438.5166015625,0.12154894322156906,60.0,FrozenGlobal,frozen_method
1400,6737.5546875,1358.8758544921875,0.8457863926887512,1808.7747802734375,0.24382448196411133,90.0,7061.41015625,0.0,2.086740255355835,1771.8529052734375,0.0,60.0,18977.109375,1965.6925048828125,2.296736478805542,1438.51318359375,0.12310781329870224,60.0,FrozenGlobal,frozen_method
1410,6771.9853515625,1334.2734375,0.8440897464752197,1808.7659912109375,0.23972317576408386,90.0,7061.4775390625,0.0,2.0843212604522705,1771.848388671875,0.0,60.0,19091.71484375,2002.938232421875,2.29679274559021,1438.510009765625,0.12460140883922577,60.0,FrozenGlobal,frozen_method
1420,6806.4580078125,1309.43408203125,0.8423696160316467,1808.757080078125,0.2356100231409073,90.0,7062.2734375,0.0,2.081892490386963,1771.8438720703125,0.0,60.0,19202.92578125,2040.45068359375,2.296790838241577,1438.5068359375,0.12611472606658936,60.0,FrozenGlobal,frozen_method
1430,6844.38134765625,1284.7967529296875,0.8406530022621155,1808.7481689453125,0.23149555921554565,90.0,7062.6435546875,0.0,2.0794737339019775,1771.8392333984375,0.0,60.0,19311.5625,2079.008544921875,2.2968215942382812,1438.50341796875,0.12767407298088074,60.0,FrozenGlobal,frozen_method
1440,6883.4521484375,1260.447509765625,0.8390194773674011,1808.7392578125,0.22740395367145538,90.0,7060.3974609375,0.0,2.077068567276001,1771.8345947265625,0.0,60.0,19419.396484375,2118.569091796875,2.2968878746032715,1438.500244140625,0.12927663326263428,60.0,FrozenGlobal,frozen_method
0,-38.95297622680664,0.0,1.216796875,1809.663818359375,0.0,90.0,143.80941772460938,0.0,2.64453125,1772.743408203125,0.0,60.0,169.83746337890625,0.0,2.73828125,1439.5631103515625,0.0,60.0,RiskTemporal_B10,frozen_method
10,-111.539794921875,-0.17066341638565063,1.2059470415115356,1809.65185546875,0.00449253898113966,90.0,417.9684143066406,0.0,2.622250556945801,1772.7200927734375,0.0,60.0,-1.7977581024169922,0.050848521292209625,2.72035813331604,1439.537109375,0.00873673614114523,60.0,RiskTemporal_B10,frozen_method
20,24.160367965698242,0.2851301431655884,1.204599380493164,1809.6483154296875,0.010983560234308243,90.0,549.4759521484375,1.4327257871627808,2.607511520385742,1772.704345703125,0.002714647678658366,60.0,-97.1009292602539,-0.27456608414649963,2.7106494903564453,1439.5213623046875,0.008928037248551846,60.0,RiskTemporal_B10,frozen_method
30,338.4252624511719,5.240087509155273,1.2035397291183472,1809.64453125,0.02141585573554039,90.0,642.7679443359375,0.0,2.5938143730163574,1772.6895751953125,0.0,60.0,-182.4109344482422,-0.09510201960802078,2.706928253173828,1439.5098876953125,0.00403731781989336,60.0,RiskTemporal_B10,frozen_method
40,545.06298828125,13.245157241821289,1.2042269706726074,1809.642333984375,0.02914324961602688,90.0,834.3192138671875,0.0,2.5835843086242676,1772.67724609375,0.0,60.0,-189.133544921875,-0.48619818687438965,2.706301689147949,1439.4991455078125,0.006198829039931297,60.0,RiskTemporal_B10,frozen_method
50,847.066162109375,30.34738540649414,1.2048251628875732,1809.6402587890625,0.0400015227496624,90.0,1118.7369384765625,0.0,2.5776994228363037,1772.66943359375,0.0,60.0,-120.41384887695312,-0.13889354467391968,2.7020699977874756,1439.486572265625,0.007360569667071104,60.0,RiskTemporal_B10,frozen_method
60,1087.4583740234375,46.64617156982422,1.2061195373535156,1809.6387939453125,0.045885682106018066,90.0,1276.330322265625,0.0,2.5674266815185547,1772.65673828125,0.0,60.0,-65.74911499023438,0.3270444869995117,2.697995185852051,1439.4757080078125,0.007686316501349211,60.0,RiskTemporal_B10,frozen_method
70,1215.7718505859375,60.101436614990234,1.0445488691329956,1809.4791259765625,0.05133716017007828,90.0,1395.68798828125,4.1775617599487305,2.558238983154297,1772.645751953125,0.003334559965878725,60.0,-163.02960205078125,-0.5950249433517456,2.6951396465301514,1439.465576171875,0.010919754393398762,60.0,RiskTemporal_B10,frozen_method
80,1477.3778076171875,84.66888427734375,1.0424578189849854,1809.4749755859375,0.059096649289131165,90.0,1561.8896484375,7.717522621154785,2.548888683319092,1772.633544921875,0.005655993707478046,60.0,-273.3677673339844,-0.809608519077301,2.6883115768432617,1439.4517822265625,0.009450763463973999,60.0,RiskTemporal_B10,frozen_method
90,1502.1431884765625,86.85247802734375,1.0450260639190674,1809.4744873046875,0.0623602420091629,90.0,1655.04736328125,6.6941609382629395,2.541165351867676,1772.6234130859375,0.004979914985597134,60.0,-329.1495666503906,-0.7821840047836304,2.683248281478882,1439.4373779296875,0.008815700188279152,60.0,RiskTemporal_B10,frozen_method
100,1548.986572265625,94.39659881591797,0.8968912959098816,1809.327392578125,0.06660308688879013,90.0,1863.713134765625,4.228468894958496,2.5309979915618896,1772.6114501953125,0.0035308392252773046,60.0,-254.19851684570312,-0.8099334239959717,2.679548501968384,1439.4227294921875,0.010900991037487984,60.0,RiskTemporal_B10,frozen_method
110,1775.47021484375,116.83131408691406,0.8967847228050232,1809.3248291015625,0.07373768091201782,90.0,2040.88330078125,1.039554476737976,2.5225722789764404,1772.6014404296875,0.0009713491890579462,60.0,-236.21629333496094,-0.17050635814666748,2.67364501953125,1439.406982421875,0.010042732581496239,60.0,RiskTemporal_B10,frozen_method
120,2008.021728515625,146.02841186523438,0.8972118496894836,1809.3232421875,0.08181449770927429,90.0,2153.297607421875,0.0,2.5163166522979736,1772.5941162109375,0.0,60.0,-228.67733764648438,0.7809892892837524,2.6652605533599854,1439.388916015625,0.0078058065846562386,60.0,RiskTemporal_B10,frozen_method
130,2185.22900390625,172.47911071777344,0.8969029188156128,1809.3206787109375,0.08971216529607773,90.0,2297.5048828125,1.8301743268966675,2.5072245597839355,1772.583740234375,0.0010088363196700811,60.0,-151.37704467773438,1.6123017072677612,2.6567444801330566,1439.370361328125,0.006216248497366905,60.0,RiskTemporal_B10,frozen_method
140,2566.590576171875,227.05868530273438,0.8941462635993958,1809.315673828125,0.10106706619262695,90.0,2583.787353515625,8.426265716552734,2.49444842338562,1772.5692138671875,0.0036659513134509325,60.0,-101.72531127929688,1.7593696117401123,2.6505303382873535,1439.354736328125,0.007829858921468258,60.0,RiskTemporal_B10,frozen_method
150,2887.018798828125,278.1337890625,0.8940197229385376,1809.3128662109375,0.10226253420114517,60.0,2834.74658203125,24.425094604492188,2.4851248264312744,1772.5574951171875,0.009325016289949417,60.0,-136.55563354492188,1.37394380569458,2.648418664932251,1439.3448486328125,0.01058485172688961,60.0,RiskTemporal_B10,frozen_method
160,3342.533447265625,361.766845703125,0.893402099609375,1809.3095703125,0.11519061028957367,60.0,3040.10400390625,43.675811767578125,2.476593017578125,1772.546630859375,0.01528850942850113,60.0,-305.459228515625,-0.30822157859802246,2.64628005027771,1439.3363037109375,0.012621227651834488,60.0,RiskTemporal_B10,frozen_method
170,4009.44482421875,492.29913330078125,0.8887272477149963,1809.3016357421875,0.13080202043056488,60.0,3385.437255859375,65.90161895751953,2.4617316722869873,1772.52978515625,0.0205160453915596,60.0,-392.2429504394531,-1.565342903137207,2.644001007080078,1439.3277587890625,0.014280359260737896,60.0,RiskTemporal_B10,frozen_method
180,4439.234375,570.974609375,0.8854106068611145,1809.2955322265625,0.13651801645755768,60.0,3587.3955078125,95.61952209472656,2.4557480812072754,1772.5213623046875,0.027844849973917007,60.0,-345.2696838378906,-0.8512015342712402,2.638622283935547,1439.3160400390625,0.014511127956211567,60.0,RiskTemporal_B10,frozen_method
190,4725.13671875,622.5125732421875,0.880039393901825,1809.2872314453125,0.13890902698040009,60.0,3861.829833984375,122.66972351074219,2.4499106407165527,1772.512451171875,0.03295467048883438,60.0,-354.2981262207031,-1.3858399391174316,2.6341874599456787,1439.30517578125,0.016146421432495117,60.0,RiskTemporal_B10,frozen_method
200,4993.400390625,674.8890991210938,0.8731648921966553,1809.277099609375,0.1544063687324524,90.0,3874.348388671875,137.48318481445312,2.4429209232330322,1772.501953125,0.03670567274093628,60.0,-385.8164367675781,-2.099546432495117,2.6320106983184814,1439.29736328125,0.017820918932557106,60.0,RiskTemporal_B10,frozen_method
210,4865.6015625,625.1829833984375,0.8679212927818298,1809.2684326171875,0.1474805623292923,90.0,3798.89013671875,139.76235961914062,2.431908369064331,1772.4871826171875,0.03809983655810356,60.0,-377.3958435058594,-3.2602267265319824,2.6280641555786133,1439.288330078125,0.021973945200443268,60.0,RiskTemporal_B10,frozen_method
220,4525.5732421875,525.3447875976562,0.8659690618515015,1809.2635498046875,0.13545452058315277,90.0,3866.28955078125,155.02174377441406,2.4249744415283203,1772.4761962890625,0.041493743658065796,60.0,-384.7008972167969,-3.8414831161499023,2.6197690963745117,1439.274658203125,0.0239900890737772,60.0,RiskTemporal_B10,frozen_method
230,4357.7919921875,463.68572998046875,0.8645431399345398,1809.2591552734375,0.1265566051006317,90.0,4157.54736328125,189.26974487304688,2.420041799545288,1772.467529296875,0.04687392711639404,60.0,-380.718017578125,-3.660991668701172,2.6103291511535645,1439.2593994140625,0.02422933839261532,60.0,RiskTemporal_B10,frozen_method
240,4448.42041015625,458.1508483886719,0.7782294154167175,1809.1739501953125,0.12162792682647705,90.0,4587.6953125,229.494384765625,2.4131357669830322,1772.45703125,0.05113125592470169,60.0,-330.2728576660156,-2.4495086669921875,2.6012885570526123,1439.2447509765625,0.024211879819631577,60.0,RiskTemporal_B10,frozen_method
250,4790.4638671875,547.476806640625,0.7771089673042297,1809.169921875,0.13715863227844238,90.0,8186.3115234375,1273.171875,5.595844745635986,1773.9744873046875,0.15788350999355316,60.0,-242.73477172851562,-0.2692289352416992,2.590327501296997,1439.2281494140625,0.02335388958454132,60.0,RiskTemporal_B10,frozen_method
260,4921.66259765625,546.1851806640625,0.7752145528793335,1809.1651611328125,0.13387702405452728,90.0,8497.12109375,1350.090576171875,5.590062618255615,1773.9659423828125,0.16130778193473816,60.0,-166.21368408203125,1.6483154296875,2.581407308578491,1439.2135009765625,0.022286798804998398,60.0,RiskTemporal_B10,frozen_method
270,5168.86328125,572.074951171875,0.7735271453857422,1809.16064453125,0.1332666575908661,90.0,8778.7265625,1415.64111328125,5.585422515869141,1773.9591064453125,0.16367271542549133,60.0,-78.84552001953125,3.676194190979004,2.572932481765747,1439.1993408203125,0.020899387076497078,60.0,RiskTemporal_B10,frozen_method
280,5474.77978515625,618.0740356445312,0.7718831896781921,1809.156005859375,0.13468611240386963,90.0,9070.6923828125,1480.670166015625,5.580873012542725,1773.952392578125,0.1656436026096344,60.0,6.2899169921875,5.420517921447754,2.56432843208313,1439.1851806640625,0.018978197127580643,60.0,RiskTemporal_B10,frozen_method
290,5834.404296875,684.161865234375,0.7705325484275818,1809.1519775390625,0.13785335421562195,90.0,9361.021484375,1543.8310546875,5.576599597930908,1773.946044921875,0.16728103160858154,60.0,101.51483154296875,6.95857048034668,2.5553271770477295,1439.170654296875,0.016722090542316437,60.0,RiskTemporal_B10,frozen_method
300,6246.537109375,773.972412109375,0.7692697048187256,1809.14794921875,0.142792209982872,90.0,9634.681640625,1601.018798828125,5.572317123413086,1773.9395751953125,0.16847418248653412,60.0,195.72900390625,8.058731079101562,2.5469248294830322,1439.1568603515625,0.01451610866934061,60.0,RiskTemporal_B10,frozen_method
310,6693.55126953125,885.5994873046875,0.7681564688682556,1809.1441650390625,0.15142256021499634,90.0,9890.6904296875,1651.11328125,5.568136692047119,1773.9332275390625,0.16915133595466614,60.0,286.32415771484375,8.71686840057373,2.5389785766601562,1439.1435546875,0.01234276033937931,60.0,RiskTemporal_B10,frozen_method
320,7157.3876953125,1016.663818359375,0.766900897026062,1809.1400146484375,0.16389337182044983,90.0,10132.412109375,1695.227294921875,5.563934803009033,1773.9268798828125,0.1693841516971588,60.0,383.5654296875,8.931195259094238,2.531036376953125,1439.13037109375,0.009992680512368679,60.0,RiskTemporal_B10,frozen_method
330,7645.671875,1167.555908203125,0.7654606699943542,1809.1361083984375,0.177353173494339,90.0,10363.318359375,1737.43359375,5.559831142425537,1773.9208984375,0.16956642270088196,60.0,477.853515625,7.57438850402832,2.5234575271606445,1439.1175537109375,0.007944400422275066,60.0,RiskTemporal_B10,frozen_method
340,8137.91162109375,1335.859619140625,0.7696978449821472,1809.132080078125,0.19157083332538605,90.0,10571.9208984375,1772.25537109375,5.555745601654053,1773.9146728515625,0.16937531530857086,60.0,577.5552978515625,6.0461883544921875,2.515932321548462,1439.1048583984375,0.005953771062195301,60.0,RiskTemporal_B10,frozen_method
350,8621.435546875,1514.410400390625,0.7853501439094543,1809.12841796875,0.2057792842388153,90.0,10773.7509765625,1805.51953125,5.551709175109863,1773.908447265625,0.169108584523201,60.0,680.719482421875,4.409531116485596,2.5085418224334717,1439.092529296875,0.004087549168616533,60.0,RiskTemporal_B10,frozen_method
360,9093.6083984375,1704.3270263671875,0.801710844039917,1809.1248779296875,0.2200968861579895,90.0,10959.4140625,1834.1444091796875,5.547666072845459,1773.9022216796875,0.16864804923534393,60.0,784.4631958007812,2.6052327156066895,2.5012564659118652,1439.080322265625,0.002281099557876587,60.0,RiskTemporal_B10,frozen_method
370,9540.3798828125,1896.436279296875,0.8187127113342285,1809.1214599609375,0.23380906879901886,90.0,11137.5185546875,1860.41162109375,5.543565273284912,1773.8958740234375,0.16806384921073914,60.0,889.890625,0.8167186975479126,2.4943339824676514,1439.0684814453125,0.0006773127242922783,60.0,RiskTemporal_B10,frozen_method
380,9960.283203125,2090.71630859375,0.836172878742218,1809.118408203125,0.2470902055501938,90.0,11303.4765625,1883.718994140625,5.539535045623779,1773.8896484375,0.1673840433359146,60.0,1000.277587890625,0.0,2.487506866455078,1439.0567626953125,0.0,60.0,RiskTemporal_B10,frozen_method
390,10347.216796875,2281.3505859375,0.8542522192001343,1809.115478515625,0.2595285177230835,90.0,11463.205078125,1905.4598388671875,5.535500526428223,1773.8834228515625,0.16666440665721893,60.0,1109.3895263671875,0.0,2.4811248779296875,1439.0455322265625,0.0,60.0,RiskTemporal_B10,frozen_method
400,10684.3115234375,2460.420166015625,0.872499942779541,1809.1126708984375,0.2709648907184601,90.0,11617.341796875,1925.4345703125,5.5314435958862305,1773.8770751953125,0.16586177051067352,60.0,1220.09228515625,0.0,2.4748666286468506,1439.034423828125,0.0,60.0,RiskTemporal_B10,frozen_method
410,10981.8251953125,2628.376220703125,0.8909656405448914,1809.1099853515625,0.281442791223526,90.0,11767.609375,1945.3201904296875,5.527433395385742,1773.8707275390625,0.1655033975839615,60.0,1328.961181640625,0.0,2.468977689743042,1439.023681640625,0.0,60.0,RiskTemporal_B10,frozen_method
420,11249.205078125,2790.08447265625,0.9095740914344788,1809.107421875,0.29132798314094543,90.0,11907.13671875,1963.131103515625,5.523491859436035,1773.864501953125,0.16538885235786438,60.0,1443.342529296875,0.0,2.463174343109131,1439.01318359375,0.0,60.0,RiskTemporal_B10,frozen_method
430,11482.216796875,2941.33740234375,0.9282796382904053,1809.1051025390625,0.3004811406135559,90.0,12042.994140625,1980.7864990234375,5.519535541534424,1773.858154296875,0.1653137058019638,60.0,1557.934326171875,0.0,2.457627058029175,1439.0029296875,0.0,60.0,RiskTemporal_B10,frozen_method
440,11678.466796875,3082.04150390625,0.9469034075737,1809.1025390625,0.3090705871582031,90.0,12172.3232421875,1997.5830078125,5.515613079071045,1773.851806640625,0.16526874899864197,60.0,1677.313232421875,0.0,2.4521830081939697,1438.992919921875,0.0,60.0,RiskTemporal_B10,frozen_method
450,11850.0029296875,3215.279296875,0.9656496047973633,1809.100341796875,0.31719154119491577,90.0,12292.8828125,2013.255615234375,5.511760234832764,1773.8455810546875,0.1652776002883911,60.0,1793.92578125,0.0,2.446930408477783,1438.9830322265625,0.0,60.0,RiskTemporal_B10,frozen_method
460,11991.7158203125,3338.4892578125,0.9841861724853516,1809.097900390625,0.32483401894569397,90.0,12406.0966796875,2027.117431640625,5.507972717285156,1773.8392333984375,0.16523753106594086,60.0,1913.083740234375,0.0,2.4418208599090576,1438.973388671875,0.0,60.0,RiskTemporal_B10,frozen_method
470,12092.3681640625,3445.56103515625,1.0025420188903809,1809.095458984375,0.33185407519340515,90.0,12514.01171875,2039.95654296875,5.504217147827148,1773.8328857421875,0.1651955097913742,60.0,2031.381591796875,0.0,2.4368698596954346,1438.9638671875,0.0,60.0,RiskTemporal_B10,frozen_method
480,12160.3603515625,3539.989501953125,1.0205516815185547,1809.093017578125,0.3384023904800415,90.0,12615.0146484375,2051.63134765625,5.500469207763672,1773.8265380859375,0.16516011953353882,60.0,2155.778076171875,0.0,2.4319686889648438,1438.95458984375,0.0,60.0,RiskTemporal_B10,frozen_method
490,12197.0283203125,3620.7666015625,1.0382208824157715,1809.090576171875,0.3444693386554718,90.0,12711.888671875,2062.28125,5.496668338775635,1773.8201904296875,0.16509073972702026,60.0,2280.609375,0.0,2.427255392074585,1438.9454345703125,0.0,60.0,RiskTemporal_B10,frozen_method
500,12214.5703125,3693.13818359375,1.0555015802383423,1809.0880126953125,0.35024604201316833,90.0,12800.3369140625,2070.59619140625,5.492928504943848,1773.813720703125,0.16496002674102783,60.0,2407.23486328125,0.0,2.422611713409424,1438.9364013671875,0.0,60.0,RiskTemporal_B10,frozen_method
510,12211.0966796875,3757.170654296875,1.0725404024124146,1809.0855712890625,0.35576629638671875,90.0,12882.396484375,2077.158203125,5.489199161529541,1773.807373046875,0.16477201879024506,60.0,2534.43701171875,0.0,2.4180057048797607,1438.9273681640625,0.0,60.0,RiskTemporal_B10,frozen_method
520,12185.568359375,3810.769775390625,1.0890833139419556,1809.0828857421875,0.36090290546417236,90.0,12955.9765625,2082.764404296875,5.485502243041992,1773.801025390625,0.16463102400302887,60.0,2668.496337890625,0.0,2.4135353565216064,1438.9185791015625,0.0,60.0,RiskTemporal_B10,frozen_method
530,12146.380859375,3855.05615234375,1.1050312519073486,1809.0799560546875,0.36562255024909973,90.0,13024.978515625,2088.390869140625,5.481873035430908,1773.7947998046875,0.1645466387271881,60.0,2801.836181640625,0.0,2.409303665161133,1438.9100341796875,0.0,60.0,RiskTemporal_B10,frozen_method
540,12085.6962890625,3888.21484375,1.1205023527145386,1809.0772705078125,0.3700045645236969,90.0,13092.345703125,2093.361083984375,5.478336811065674,1773.7884521484375,0.16442875564098358,60.0,2933.61279296875,0.0,2.4051642417907715,1438.901611328125,0.0,60.0,RiskTemporal_B10,frozen_method
550,12007.7763671875,3912.93212890625,1.1354418992996216,1809.0743408203125,0.3741864562034607,90.0,13156.365234375,2097.046875,5.474745750427246,1773.7822265625,0.1642642319202423,60.0,3065.527099609375,0.0,2.4010133743286133,1438.89306640625,0.0,60.0,RiskTemporal_B10,frozen_method
560,11919.697265625,3932.47509765625,1.1500626802444458,1809.0712890625,0.37820667028427124,90.0,13211.248046875,2099.27392578125,5.471177101135254,1773.7760009765625,0.1641070395708084,60.0,3200.435546875,0.0,2.396932363510132,1438.884765625,0.0,60.0,RiskTemporal_B10,frozen_method
570,11820.2978515625,3944.787841796875,1.1643320322036743,1809.0679931640625,0.3820136487483978,90.0,13261.0703125,2101.107177734375,5.467618465423584,1773.7696533203125,0.16396871209144592,60.0,3333.173828125,0.0,2.392979383468628,1438.876708984375,0.0,60.0,RiskTemporal_B10,frozen_method
580,11708.939453125,3949.239990234375,1.1781762838363647,1809.064697265625,0.38554519414901733,90.0,13304.279296875,2101.445556640625,5.464038848876953,1773.763427734375,0.16380061209201813,60.0,3471.19775390625,0.0,2.389192581176758,1438.86865234375,0.0,60.0,RiskTemporal_B10,frozen_method
590,11583.2548828125,3944.1875,1.1914066076278687,1809.0611572265625,0.3887859284877777,90.0,13344.681640625,2100.60595703125,5.460460186004639,1773.757080078125,0.16357597708702087,60.0,3604.935791015625,0.14654333889484406,2.3854708671569824,1438.86083984375,5.3409483371069655e-05,60.0,RiskTemporal_B10,frozen_method
600,11447.4365234375,3932.368896484375,1.2041124105453491,1809.0576171875,0.39178401231765747,90.0,13378.208984375,2098.621337890625,5.456857681274414,1773.7508544921875,0.1633409857749939,60.0,3739.1513671875,0.38290858268737793,2.3818814754486084,1438.85302734375,0.0001359209418296814,60.0,RiskTemporal_B10,frozen_method
610,11303.263671875,3912.138671875,1.2160663604736328,1809.053955078125,0.39440393447875977,90.0,13407.126953125,2095.317626953125,5.453282833099365,1773.74462890625,0.16305424273014069,60.0,3876.84130859375,1.029699683189392,2.378373861312866,1438.845458984375,0.0003560185432434082,60.0,RiskTemporal_B10,frozen_method
620,11147.4560546875,3884.997802734375,1.2275738716125488,1809.05029296875,0.396820068359375,90.0,13433.677734375,2091.47314453125,5.449700355529785,1773.73828125,0.16275377571582794,60.0,4014.029296875,1.9276922941207886,2.3748908042907715,1438.8377685546875,0.0006497334688901901,60.0,RiskTemporal_B10,frozen_method
630,10984.5390625,3850.989013671875,1.2386044263839722,1809.0465087890625,0.39897769689559937,90.0,13460.7578125,2087.44287109375,5.446150302886963,1773.73193359375,0.16242553293704987,60.0,4149.51611328125,2.7588725090026855,2.3715009689331055,1438.8304443359375,0.0009074043482542038,60.0,RiskTemporal_B10,frozen_method
640,10817.4150390625,3813.155029296875,1.2490373849868774,1809.0426025390625,0.4009702503681183,90.0,13483.94921875,2082.29736328125,5.4426350593566895,1773.725830078125,0.16205164790153503,60.0,4285.8740234375,3.891723871231079,2.3681302070617676,1438.822998046875,0.0012496225535869598,60.0,RiskTemporal_B10,frozen_method
