method,scenario_id,time_s,budget,selected_patch_ids,budget_fraction,budget_max_count,candidate_count,selected_count,actual_active_fraction,predicted_front_chainage_m,front_available,mean_selected_dynamic_rank,mean_selected_front_rank,mean_selected_support_risk_rank,mean_selected_section_rank,mean_selected_base_score,selected_section_patch_count,first_pass_count,second_pass_count,global_forward_runtime_ms,roi_scoring_runtime_ms,local_correction_runtime_ms,support_guard_runtime_ms
FrontOnly_B10,JILONG_EI_0189,1070,B10,225,0.1,19,1,1,0.0236922911992403,20190.0,True,,1.0,,,,,1,0,54.86639999435283,2.150499989511445,5.464200003189035,2.207300000009127
FrontOnly_B10,JILONG_EI_0189,1080,B10,225,0.1,19,1,1,0.0236922911992403,20310.0,True,,1.0,,,,,1,0,54.08230000466574,2.301700005773455,5.458599989651702,2.2189000010257587
FrontOnly_B10,JILONG_EI_0189,1090,B10,225,0.1,19,1,1,0.0236922911992403,20310.0,True,,1.0,,,,,1,0,54.35730000317562,2.089700006763451,5.435499988379888,2.165500001865439
FrontOnly_B10,JILONG_EI_0189,1100,B10,225,0.1,19,1,1,0.0236922911992403,20370.0,True,,1.0,,,,,1,0,54.21939998632297,1.7156000103568658,5.527699991944246,2.262800000607968
FrontOnly_B10,JILONG_EI_0189,1110,B10,225;241,0.1,19,2,2,0.0330956957217572,20520.0,True,,0.75,,,,,1,1,54.60129999846686,1.6413999983342364,8.946500005549751,2.178299997467548
FrontOnly_B10,JILONG_EI_0189,1120,B10,225;241,0.1,19,2,2,0.0330956957217572,20610.0,True,,0.75,,,,,1,1,55.8477999875322,1.7057999939424917,8.839399990392849,2.19870000728406
FrontOnly_B10,JILONG_EI_0189,1130,B10,225;241;240,0.1,19,3,3,0.0537173312096545,20700.0,True,,0.6666666666666666,,,,,1,2,53.90690000785981,1.768600006471388,11.960400006501004,2.206699995440431
FrontOnly_B10,JILONG_EI_0189,1140,B10,225;241;240,0.1,19,3,3,0.0537173312096545,20730.0,True,,0.6666666666666666,,,,,1,2,54.519400000572205,1.7434999899705872,11.912700007087553,2.189299993915484
FrontOnly_B10,JILONG_EI_0189,1150,B10,225;241;240,0.1,19,3,3,0.0537173312096545,20760.0,True,,0.6666666666666666,,,,,1,2,54.274699999950826,1.7714999994495884,12.35380000434816,2.2723000001860783
FrontOnly_B10,JILONG_EI_0189,1160,B10,225;241;240,0.1,19,3,3,0.0537173312096545,20790.0,True,,0.6666666666666666,,,,,1,2,54.55179999989923,1.6952999867498877,12.249000006704591,2.2941999923205003
FrontOnly_B10,JILONG_EI_0189,1170,B10,225;241;240,0.1,19,3,3,0.0537173312096545,20820.0,True,,0.6666666666666666,,,,,1,2,53.90840000472963,1.7530000041006133,12.228999999933876,2.2544999956153333
FrontOnly_B10,JILONG_EI_0189,1180,B10,225;241;240,0.1,19,3,3,0.0537173312096545,20820.0,True,,0.6666666666666666,,,,,1,2,54.524599996511824,1.70159999106545,11.996699991868809,2.1548000077018514
FrontOnly_B10,JILONG_EI_0189,1190,B10,225;241;240,0.1,19,3,3,0.0537173312096545,20850.0,True,,0.6666666666666666,,,,,1,2,54.01369999162853,1.6773999959696084,11.928699997952208,2.4415999941993505
FrontOnly_B10,JILONG_EI_0189,1200,B10,225;241;240,0.1,19,3,3,0.0537173312096545,20910.0,True,,0.6666666666666666,,,,,1,2,54.25099999411032,1.6814999980852008,12.1173999941675,2.308099996298552
FrontOnly_B10,JILONG_EI_0189,1210,B10,225;241;240,0.1,19,3,3,0.0537173312096545,20910.0,True,,0.6666666666666666,,,,,1,2,54.74469999899157,2.387800006545149,11.69280000613071,3.752399992663413
FrontOnly_B10,JILONG_EI_0189,1220,B10,225;241;240,0.1,19,3,3,0.0537173312096545,20940.0,True,,0.6666666666666666,,,,,1,2,54.09070001041982,1.673899998422712,12.21439999062568,2.2265000006882474
FrontOnly_B10,JILONG_EI_0189,1230,B10,225;241;240,0.1,19,3,3,0.0537173312096545,20970.0,True,,0.6666666666666666,,,,,1,2,54.10739999206271,2.27499999164138,11.563599997316487,2.6943999982904643
FrontOnly_B10,JILONG_EI_0189,1240,B10,240;241;225,0.1,19,3,3,0.0537173312096545,22020.0,True,,0.6666666666666666,,,,,1,2,55.9577999956673,1.749599992763251,12.786699997377582,3.5429999988991767
FrontOnly_B10,JILONG_EI_0189,1250,B10,240;241;225,0.1,19,3,3,0.0537173312096545,22020.0,True,,0.6666666666666666,,,,,1,2,55.25150000175927,1.728000002913177,11.916000003111549,2.2693999926559627
FrontOnly_B10,JILONG_EI_0189,1260,B10,240;241;225,0.1,19,3,3,0.0537173312096545,22020.0,True,,0.6666666666666666,,,,,1,2,54.04420000559185,1.7370999994454903,12.084200003300792,2.2089999984018505
FrontOnly_B10,JILONG_EI_0189,1270,B10,240;241;225,0.1,19,3,3,0.0537173312096545,22140.0,True,,0.6666666666666666,,,,,1,2,54.22710000129882,1.7401000077370554,11.853199990582652,2.2632000036537647
FrontOnly_B10,JILONG_EI_0189,1280,B10,240;241;225,0.1,19,3,3,0.0537173312096545,22170.0,True,,0.6666666666666666,,,,,1,2,56.24040000839159,1.7470000020693988,12.000700007774867,2.200400005676784
FrontOnly_B10,JILONG_EI_0189,1290,B10,240;241;225,0.1,19,3,3,0.0537173312096545,22170.0,True,,0.6666666666666666,,,,,1,2,53.64329999429174,1.749899995047599,11.9529999938095,2.2929999977350235
FrontOnly_B10,JILONG_EI_0189,1300,B10,240;241;225,0.1,19,3,3,0.0537173312096545,22170.0,True,,0.6666666666666666,,,,,1,2,54.06260000017937,1.8559000018285587,11.615199997322634,2.515300002414733
FrontOnly_B10,JILONG_EI_0189,1310,B10,240;241;225,0.1,19,3,3,0.0537173312096545,22230.0,True,,0.6666666666666666,,,,,1,2,53.92059999576304,1.6834999987622723,12.279600006877445,2.1976999996695668
FrontOnly_B10,JILONG_EI_0189,1320,B10,240;241;225,0.1,19,3,3,0.0537173312096545,22230.0,True,,0.6666666666666666,,,,,1,2,54.15039999934379,1.6929999983403832,12.44609999412205,3.029300001799129
FrontOnly_B10,JILONG_EI_0189,1330,B10,240;241;225,0.1,19,3,3,0.0537173312096545,22230.0,True,,0.6666666666666666,,,,,1,2,55.034899996826425,1.705599992419593,12.02910000574775,2.2210000024642795
FrontOnly_B10,JILONG_EI_0189,1340,B10,240;241;225,0.1,19,3,3,0.0537173312096545,22230.0,True,,0.6666666666666666,,,,,1,2,55.01850000291597,3.079200003412552,12.516999995568767,2.5074000004678965
