case,time_s,depth_threshold_m,max_chainage_128m,max_chainage_256m,max_chainage_512m,max_chainage_1000m,max_chainage_unrestricted,max_lateral_distance_m,max_euclidean_distance_from_S0_m
C6,120,0.05,1000.7146218455883,1000.7146218455883,1000.7146218455883,1000.7146218455883,1000.7146218455883,256.6147115562749,1007.2070487370971
C6,120,0.1,1000.7146218455883,1000.7146218455883,1000.7146218455883,1000.7146218455883,1000.7146218455883,256.6147115562749,1007.2070487370971
C6,150,0.001,1110.6609502151668,1110.6609502151668,1110.6609502151668,1110.6609502151668,1110.6609502151668,256.6147115562749,1104.3933984719354
C6,150,0.01,1110.6609502151668,1110.6609502151668,1110.6609502151668,1110.6609502151668,1110.6609502151668,216.8858065036402,1104.3933984719354
C6,150,0.05,1110.6609502151668,1110.6609502151668,1110.6609502151668,1110.6609502151668,1110.6609502151668,216.8858065036402,1104.3933984719354
C6,150,0.1,1100.6658294542963,1100.6658294542963,1100.6658294542963,1100.6658294542963,1100.6658294542963,216.8858065036402,1097.2839816832036
C6,180,0.001,1110.6609502151668,1180.563896594787,1232.1738163295522,1232.1738163295522,1232.1738163295522,286.73502682748074,1227.527400163063
C6,180,0.01,1110.6609502151668,1180.563896594787,1180.563896594787,1180.563896594787,1180.563896594787,246.7545437839976,1172.6791843614615
C6,180,0.05,1110.6609502151668,1180.563896594787,1180.563896594787,1180.563896594787,1180.563896594787,246.7545437839976,1172.6791843614615
C6,180,0.1,1110.6609502151668,1180.563896594787,1180.563896594787,1180.563896594787,1180.563896594787,246.7545437839976,1172.6791843614615
C6,210,0.001,1110.6609502151668,1180.563896594787,1370.698065727749,1370.698065727749,1370.698065727749,415.1372918665172,1396.7521842833703
C6,210,0.01,1110.6609502151668,1180.563896594787,1335.3936557990826,1335.3936557990826,1335.3936557990826,415.1372918665172,1339.6617541692904
C6,210,0.05,1110.6609502151668,1180.563896594787,1335.3936557990826,1335.3936557990826,1335.3936557990826,376.6911136753178,1339.6617541692904
C6,210,0.1,1110.6609502151668,1180.563896594787,1283.7837360643173,1283.7837360643173,1283.7837360643173,376.6911136753178,1283.223506201283
C6,240,0.001,1110.6609502151668,1270.0210908017134,1460.654152575586,1460.654152575586,1460.654152575586,415.1372918665172,1482.7535599698865
C6,240,0.01,1110.6609502151668,1218.411171066948,1460.654152575586,1460.654152575586,1460.654152575586,415.1372918665172,1482.7535599698865
C6,240,0.05,1110.6609502151668,1218.411171066948,1410.6785487712323,1410.6785487712323,1410.6785487712323,415.1372918665172,1426.2338766439907
C6,240,0.1,1110.6609502151668,1218.411171066948,1410.6785487712323,1410.6785487712323,1410.6785487712323,415.1372918665172,1426.2338766439907
C6,270,0.001,1110.6609502151668,1270.0210908017134,1460.654152575586,1460.654152575586,1460.654152575586,415.1372918665172,1482.7535599698865
C6,270,0.01,1110.6609502151668,1270.0210908017134,1460.654152575586,1460.654152575586,1460.654152575586,415.1372918665172,1482.7535599698865
C6,270,0.05,1110.6609502151668,1218.411171066948,1460.654152575586,1460.654152575586,1460.654152575586,415.1372918665172,1482.7535599698865
C6,270,0.1,1110.6609502151668,1180.563896594787,1460.654152575586,1460.654152575586,1460.654152575586,415.1372918665172,1482.7535599698865
C6,300,0.001,1110.6609502151668,1270.0210908017134,1540.9274661863296,1540.9274661863296,1540.9274661863296,415.1372918665172,1569.2621116009836
C6,300,0.01,1110.6609502151668,1270.0210908017134,1540.9274661863296,1540.9274661863296,1540.9274661863296,415.1372918665172,1569.2621116009836
C6,300,0.05,1110.6609502151668,1218.411171066948,1540.9274661863296,1540.9274661863296,1540.9274661863296,415.1372918665172,1569.2621116009836
C6,300,0.1,1110.6609502151668,1180.563896594787,1500.6346356190693,1500.6346356190693,1500.6346356190693,415.1372918665172,1513.2668390571282
C6,330,0.001,1110.6609502151668,1270.0210908017134,1540.9274661863296,1540.9274661863296,1540.9274661863296,428.8531501461122,1569.2621116009836
C6,330,0.01,1110.6609502151668,1270.0210908017134,1540.9274661863296,1540.9274661863296,1540.9274661863296,428.8531501461122,1569.2621116009836
C6,330,0.05,1110.6609502151668,1180.563896594787,1540.9274661863296,1540.9274661863296,1540.9274661863296,428.8531501461122,1569.2621116009836
C6,330,0.1,1110.6609502151668,1180.563896594787,1540.9274661863296,1540.9274661863296,1540.9274661863296,428.8531501461122,1569.2621116009836
C6,360,0.001,1110.6609502151668,1270.0210908017134,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,360,0.01,1110.6609502151668,1270.0210908017134,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,360,0.05,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,360,0.1,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,390,0.001,1110.6609502151668,1270.0210908017134,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,390,0.01,1110.6609502151668,1270.0210908017134,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,390,0.05,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,390,0.1,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,420,0.001,1110.6609502151668,1270.0210908017134,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,420,0.01,1110.6609502151668,1270.0210908017134,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,420,0.05,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,420,0.1,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,450,0.001,1110.6609502151668,1270.0210908017134,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,450,0.01,1110.6609502151668,1270.0210908017134,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,450,0.05,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,450,0.1,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,480,0.001,1110.6609502151668,1270.0210908017134,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,480,0.01,1110.6609502151668,1270.0210908017134,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,480,0.05,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,480,0.1,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,510,0.001,1110.6609502151668,1270.0210908017134,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,510,0.01,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,510,0.05,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,510,0.1,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,540,0.001,1110.6609502151668,1270.0210908017134,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,540,0.01,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,540,0.05,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,540,0.1,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,570,0.001,1110.6609502151668,1270.0210908017134,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,570,0.01,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,570,0.05,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,570,0.1,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,600,0.001,1110.6609502151668,1270.0210908017134,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,600,0.01,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,600,0.05,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,600,0.1,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,630,0.001,1110.6609502151668,1270.0210908017134,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,630,0.01,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,630,0.05,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,630,0.1,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,660,0.001,1110.6609502151668,1270.0210908017134,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,660,0.01,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,660,0.05,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,660,0.1,649.3568221216583,649.3568221216583,649.3568221216583,649.3568221216583,649.3568221216583,216.8858065036402,657.2955971808738
C6,690,0.001,1110.6609502151668,1270.0210908017134,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,690,0.01,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,690,0.05,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,690,0.1,649.3568221216583,649.3568221216583,649.3568221216583,649.3568221216583,649.3568221216583,216.8858065036402,657.2955971808738
C6,720,0.001,1110.6609502151668,1270.0210908017134,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,720,0.01,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,720,0.05,649.3568221216583,649.3568221216583,649.3568221216583,649.3568221216583,649.3568221216583,216.8858065036402,657.2955971808738
C6,720,0.1,602.5692849541147,602.5692849541147,602.5692849541147,602.5692849541147,602.5692849541147,216.8858065036402,604.9185510107419
C6,750,0.001,1110.6609502151668,1270.0210908017134,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,750,0.01,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,750,0.05,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,750,0.1,602.5692849541147,602.5692849541147,602.5692849541147,602.5692849541147,602.5692849541147,216.8858065036402,604.9185510107419
C6,780,0.001,1110.6609502151668,1270.0210908017134,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,780,0.01,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,780,0.05,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,780,0.1,188.83551444468895,418.95007166795233,418.95007166795233,418.95007166795233,418.95007166795233,216.8858065036402,453.63441765453564
C6,810,0.001,1110.6609502151668,1270.0210908017134,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,810,0.01,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,810,0.05,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,810,0.1,188.83551444468895,418.95007166795233,418.95007166795233,418.95007166795233,418.95007166795233,216.8858065036402,453.63441765453564
C6,840,0.001,1110.6609502151668,1270.0210908017134,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,840,0.01,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,840,0.05,602.5692849541147,602.5692849541147,602.5692849541147,602.5692849541147,602.5692849541147,216.8858065036402,604.9185510107419
C6,840,0.1,188.83551444468895,418.95007166795233,418.95007166795233,418.95007166795233,418.95007166795233,216.8858065036402,453.63441765453564
C6,870,0.001,1110.6609502151668,1270.0210908017134,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,870,0.01,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,870,0.05,188.83551444468895,418.95007166795233,418.95007166795233,418.95007166795233,418.95007166795233,216.8858065036402,453.63441765453564
C6,870,0.1,188.83551444468895,418.95007166795233,418.95007166795233,418.95007166795233,418.95007166795233,216.8858065036402,453.63441765453564
C6,900,0.001,1110.6609502151668,1270.0210908017134,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,900,0.01,1110.6609502151668,1180.563896594787,1600.3244358059997,1600.3244358059997,1600.3244358059997,428.8531501461122,1656.1983668055539
C6,900,0.05,188.83551444468895,418.95007166795233,418.95007166795233,418.95007166795233,418.95007166795233,216.8858065036402,453.63441765453564
C6,900,0.1,188.83551444468895,418.95007166795233,418.95007166795233,418.95007166795233,418.95007166795233,216.8858065036402,453.63441765453564
