method,scenario_id,time_s,total_normalized_error,top1_fraction,top5_fraction,top10_fraction,top20_fraction,top30_fraction,top50_fraction
OraclePerfect_B05,JILONG_EI_0159,410,865.7567138671875,0.5959566034361657,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,420,865.4234619140625,0.5799157661112709,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,430,864.6964111328125,0.5846097060002636,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,440,860.0149536132812,0.5823537143002563,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,450,856.0177001953125,0.5755882304451873,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,460,855.8226928710938,0.566221830613613,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,470,849.7588500976562,0.5578453406796237,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,480,840.5389404296875,0.5609687607936461,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,490,831.1873779296875,0.5654707864715716,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,500,829.5222778320312,0.5677191887060214,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,510,826.73828125,0.5700017849559269,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,520,825.3804931640625,0.5722385830742361,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,530,825.3818359375,0.5755754529811212,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,540,826.5874633789062,0.577772406189458,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,550,826.3712158203125,0.5786201723174745,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,560,822.87939453125,0.5767473821798142,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,570,821.365966796875,0.5748607992140266,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,580,821.3340454101562,0.5712940623317657,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,590,821.7481689453125,0.5660293237930815,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,600,819.8123779296875,0.5603231724829635,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,610,821.4786376953125,0.5546559174660658,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,620,821.965087890625,0.5501895520561363,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,630,819.7725219726562,0.5461571313770262,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,640,819.84033203125,0.5443438053854227,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,650,818.6691284179688,0.5445424779482979,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,660,816.9638671875,0.5426764769601702,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,670,815.4998779296875,0.5421511083809417,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,680,816.4940795898438,0.5410076278665847,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,690,817.3494873046875,0.5404105258022261,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,700,819.417236328125,0.5395700785918361,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,710,820.67138671875,0.5375593449727609,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,720,823.6622314453125,0.5371151777701756,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,730,825.6875,0.5388638742169336,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,740,827.817626953125,0.5407211076156749,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,750,829.1499633789062,0.5403093823207756,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,760,832.6609497070312,0.5404725941662613,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,770,836.570556640625,0.5405145110900673,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,780,840.0859375,0.5407504093068967,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,790,844.2163696289062,0.5411618165385634,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,800,848.131591796875,0.5408464868025391,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,810,852.6029663085938,0.5399169671781548,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,820,854.7120361328125,0.539208965330874,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,830,857.3948974609375,0.5397327616701573,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,840,859.8455810546875,0.5412412100436748,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,850,861.6879272460938,0.542180160681204,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,860,865.4794921875,0.5419766541519452,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,870,868.2705688476562,0.5423825036505712,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,880,870.7493896484375,0.5412077288009706,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,890,874.5379028320312,0.5401906407122732,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,900,877.434814453125,0.5391091907077717,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,910,881.2499389648438,0.5364995697049353,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,920,885.5950317382812,0.5342174436103662,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,930,887.994140625,0.5315307942593038,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,940,892.448486328125,0.5290048213936265,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,950,896.3302001953125,0.5258907405827273,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,960,900.5662841796875,0.5224328803402936,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,970,904.4910888671875,0.5194006779267887,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,980,908.6054077148438,0.5176972520193049,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,990,912.9036865234375,0.516150274887398,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1000,915.5862426757812,0.5128050358712496,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1010,917.4397583007812,0.5092285569809858,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1020,922.4044799804688,0.5068272406781719,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1030,925.4527587890625,0.5048391143203903,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1040,928.0645751953125,0.5010906930994027,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1050,930.9637451171875,0.49863563842996894,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1060,934.0526733398438,0.4978011970610448,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1070,938.0013427734375,0.4966597822677666,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1080,940.4772338867188,0.49468697375260395,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1090,942.7489624023438,0.4934144509472009,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1100,945.9154052734375,0.49143008336018407,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1110,948.4463500976562,0.4890544987161912,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1120,952.4501342773438,0.4875541103689422,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1130,957.2673950195312,0.48566112571420433,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1140,961.4591064453125,0.48408816937158156,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1150,964.522705078125,0.48221289357627994,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1160,967.8477783203125,0.4812168575180895,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1170,972.2501831054688,0.48085291498300003,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1180,974.6529541015625,0.479155879950222,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1190,978.80322265625,0.47952068835573275,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1200,982.0604248046875,0.47957180315649495,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1210,984.6947631835938,0.47945969335192423,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1220,987.9488525390625,0.479285795288854,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1230,990.7066650390625,0.47913964010780763,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1240,993.5445556640625,0.4782705481472085,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1250,994.3823852539062,0.47690072146277535,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1260,995.8885498046875,0.4757221425980084,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1270,996.3787231445312,0.47567256825142334,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1280,997.7896728515625,0.47542754002497994,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1290,998.5037841796875,0.4728707243138668,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1300,1001.286376953125,0.47232949382686956,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1310,1000.8250732421875,0.4691648413181395,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1320,1004.12841796875,0.4685662304700486,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1330,1007.583984375,0.4677233133804564,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1340,1009.2140502929688,0.4654432746117145,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1350,1010.61474609375,0.4633853734305674,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1360,1010.9181518554688,0.4592059710254208,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1370,1011.8319091796875,0.4557910162844067,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1380,1015.0888671875,0.4539003182657876,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1390,1019.2388305664062,0.4517254804810066,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1400,1020.2715454101562,0.447153850983297,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1410,1021.720703125,0.4428085776166921,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1420,1024.264892578125,0.4397506744650998,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1430,1025.614501953125,0.4363587733014718,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0159,1440,1025.783447265625,0.4310282348091742,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,10,23.765657424926758,0.9945939224252992,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,20,48.11436462402344,0.9969612658669663,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,30,110.11250305175781,0.9980649984483921,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,40,203.70556640625,0.9952918422171233,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,50,260.46124267578125,0.9169370319881344,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,60,296.3161315917969,0.8869821405642588,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,70,355.5372619628906,0.8612348282654506,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,80,450.4132080078125,0.7836273940982589,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,90,501.4228210449219,0.6733699178717115,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,100,548.3026733398438,0.677725565684076,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,110,586.2693481445312,0.663347750873172,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,120,623.1737060546875,0.6810286834816944,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,130,654.1090087890625,0.6806585125451369,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,140,690.8629760742188,0.6938561741932786,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,150,675.8712158203125,0.6984857860245529,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,160,693.9429931640625,0.6991862757528966,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,170,736.529541015625,0.6957740379039269,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,180,773.0084228515625,0.6969950536403025,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,190,796.3626708984375,0.7007706276837834,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,200,813.906982421875,0.7326624359732019,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,210,827.3490600585938,0.7592635565204493,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,220,839.8618774414062,0.7822123364598357,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,230,872.8212890625,0.8050134816089102,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,240,919.993408203125,0.8219265035711669,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,250,959.93310546875,0.7983849860058524,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,260,996.7308349609375,0.7622693805525236,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,270,1020.1522827148438,0.734741663632846,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,280,1026.5341796875,0.7434150825615771,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,290,1023.5966186523438,0.7471127551670421,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,300,1030.212646484375,0.746093642685875,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,310,1042.328369140625,0.7310243422712538,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,320,1053.4559326171875,0.7001512317638605,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,330,1054.073486328125,0.6674489842148762,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,340,1054.7940673828125,0.6593051570040782,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,350,1058.45458984375,0.6806315916717847,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,360,1065.607666015625,0.6955895806252064,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,370,1065.2078857421875,0.6965128095520786,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,380,1070.9345703125,0.6816473816968985,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,390,1074.524169921875,0.6600343857249716,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,400,1080.066162109375,0.634968271599956,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,410,1080.6270751953125,0.6110131929621726,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,420,1076.8282470703125,0.5889874384899556,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,430,1075.9603271484375,0.5748461777827615,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,440,1072.9576416015625,0.5696349184288125,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,450,1063.8594970703125,0.5681126737563272,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,460,1059.269775390625,0.5693546140221313,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,470,1051.5399169921875,0.5703754904169607,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,480,1037.231201171875,0.5698487811039328,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,490,1027.166748046875,0.5691839589099726,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,500,1023.0725708007812,0.5708940114550823,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,510,1020.8843994140625,0.5707780953761041,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,520,1020.203125,0.5688618463749645,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,530,1021.810791015625,0.5718227037503437,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,540,1027.362060546875,0.5752973596442587,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,550,1025.8779296875,0.5781617405988054,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,560,1027.6572265625,0.5789515579652618,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,570,1025.04443359375,0.5792941753285143,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,580,1024.464599609375,0.580068506989096,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,590,1023.77734375,0.5780901055255772,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,600,1025.2080078125,0.5760026699935631,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,610,1027.100341796875,0.5740764805930784,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,620,1029.2060546875,0.572111203001531,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,630,1027.65966796875,0.5683144568663467,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,640,1027.254150390625,0.5672412621105729,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,650,1026.61962890625,0.566257103376654,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,660,1024.474365234375,0.564527542137212,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,670,1023.0912475585938,0.5637799576938185,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,680,1023.8109130859375,0.5636060506492837,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,690,1024.125732421875,0.5636349555774861,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,700,1024.876708984375,0.5612984207147226,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,710,1027.070068359375,0.5600129103627921,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,720,1029.7213134765625,0.5582245873837915,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,730,1032.6314697265625,0.5576190981422035,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,740,1034.446044921875,0.5564233275167374,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,750,1034.87646484375,0.5548922231017515,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,760,1036.268310546875,0.5541841757742743,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,770,1038.0299072265625,0.5530923120700424,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,780,1040.087890625,0.5525294871817096,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,790,1040.506103515625,0.5510985724451369,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,800,1040.095458984375,0.5510504881413064,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,810,1043.15185546875,0.5515332965622769,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,820,1042.636962890625,0.5509142511275403,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,830,1045.5302734375,0.5498346806834483,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,840,1048.093505859375,0.5481762935394926,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,850,1049.024169921875,0.5451758319638832,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,860,1051.410888671875,0.543558479514917,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,870,1053.65185546875,0.5418407484439252,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,880,1055.408203125,0.5393646196556211,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,890,1057.30224609375,0.5355618775958727,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,900,1058.788818359375,0.5319567569124618,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,910,1060.94677734375,0.5285535116774911,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,920,1064.4857177734375,0.5257433501380657,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,930,1068.096435546875,0.5209325962263401,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,940,1070.533203125,0.5171599932839387,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,950,1073.0059814453125,0.515190402675108,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,960,1077.07275390625,0.5134529950451306,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,970,1079.953125,0.5115664865641958,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,980,1083.164794921875,0.5093206764845541,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,990,1085.9410400390625,0.5087311236920586,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,1000,1084.358154296875,0.5064073263077754,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,1010,1087.447998046875,0.5052038268340646,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,1020,1088.9439697265625,0.50350707061788,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,1030,1090.006103515625,0.5021913177008739,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,1040,1089.6119384765625,0.49922372383362923,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,1050,1092.295166015625,0.497100299183572,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,1060,1095.5799560546875,0.4958053487298252,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,1070,1097.3790283203125,0.49414492975087904,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,1080,1099.3193359375,0.49199191441570733,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,1090,1101.7940673828125,0.49072965599590085,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,1100,1104.0916748046875,0.48860377731714816,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,1110,1105.773193359375,0.4875877865905989,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,1120,1108.62353515625,0.486359673958216,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,1130,1111.8477783203125,0.4851673716780655,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,1140,1114.736328125,0.4844345110421401,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,1150,1118.2352294921875,0.4841881184063942,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,1160,1121.744140625,0.48359196191872694,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,1170,1124.400146484375,0.4827090606909006,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,1180,1125.816162109375,0.4817639985916656,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,1190,1127.18603515625,0.4806765658275459,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,1200,1129.3677978515625,0.4803779088604081,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,1210,1130.42919921875,0.48020780828851256,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,1220,1130.468994140625,0.47826765183434017,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0169,1230,1132.7205810546875,0.4780060852685013,1.0,1.0,1.0,1.0,1.0
