distance_from_source_m,x,y,native_z,z32,z64
12500.0,346727.23136806133,3135233.1253974717,2369.799560546875,2369.799560546875,2369.799560546875
12520.0,346709.7480498884,3135223.4128496256,2369.799560546875,2369.799560546875,2369.799560546875
12540.0,346692.2647317155,3135213.7003017794,2363.765380859375,2363.765380859375,2363.765380859375
12560.0,346674.7814135426,3135203.9877539333,2353.7412109375,2353.7412109375,2353.7412109375
12580.0,346657.29809536965,3135194.275206087,2353.7412109375,2353.7412109375,2353.7412109375
12600.0,346639.81477719673,3135184.562658241,2351.722412109375,2351.722412109375,2351.722412109375
12620.0,346622.3314590238,3135174.850110395,2351.722412109375,2351.722412109375,2351.722412109375
12640.0,346605.408273413,3135164.394946098,2350.42919921875,2350.42919921875,2350.42919921875
12660.0,346591.2658047263,3135150.2531435452,2349.430419921875,2349.430419921875,2349.430419921875
12680.0,346577.12333603954,3135136.111340992,2349.430419921875,2349.430419921875,2349.430419921875
12700.0,346562.98086735286,3135121.9695384395,2357.704833984375,2357.704833984375,2357.704833984375
12720.0,346548.8383986661,3135107.8277358864,2346.844482421875,2346.844482421875,2346.844482421875
12740.0,346534.69592997944,3135093.6859333334,2357.641845703125,2357.641845703125,2357.641845703125
12760.0,346520.5534612927,3135079.5441307807,2347.113037109375,2347.113037109375,2347.113037109375
12780.0,346506.41099260596,3135065.4023282276,2351.710693359375,2351.710693359375,2351.710693359375
12800.0,346492.2685239193,3135051.260525675,2341.49951171875,2341.49951171875,2341.49951171875
12820.0,346478.12605523254,3135037.118723122,2343.91015625,2343.91015625,2343.91015625
12840.0,346463.9835865458,3135022.976920569,2335.3408203125,2335.3408203125,2335.3408203125
12860.0,346449.8411178591,3135008.835118016,2338.35205078125,2338.35205078125,2338.35205078125
12880.0,346435.6986491724,3134994.693315463,2330.926513671875,2330.926513671875,2330.926513671875
12900.0,346421.5561804857,3134980.5515129105,2337.01025390625,2337.01025390625,2337.01025390625
12920.0,346407.41371179896,3134966.4097103574,2328.297607421875,2328.297607421875,2328.297607421875
12940.0,346393.2712431122,3134952.267907805,2337.240478515625,2337.240478515625,2337.240478515625
12960.0,346379.12877442554,3134938.1261052517,2325.047607421875,2325.047607421875,2325.047607421875
12980.0,346364.0635028311,3134925.347370476,2325.047607421875,2325.047607421875,2325.047607421875
13000.0,346345.68047938694,3134917.4692711458,2322.751708984375,2322.751708984375,2322.751708984375
13020.0,346327.29745594284,3134909.591171816,2318.048828125,2318.048828125,2318.048828125
13040.0,346308.91443249874,3134901.713072486,2318.048828125,2318.048828125,2318.048828125
13060.0,346290.5314090546,3134893.834973156,2316.931884765625,2316.931884765625,2316.931884765625
13080.0,346272.1483856105,3134885.956873826,2305.8359375,2305.8359375,2305.8359375
13100.0,346253.76536216633,3134878.078774496,2305.8359375,2305.8359375,2305.8359375
13120.0,346235.38233872224,3134870.200675166,2301.33056640625,2301.33056640625,2301.33056640625
13140.0,346216.9993152781,3134862.3225758364,2297.78466796875,2297.78466796875,2297.78466796875
13160.0,346198.616291834,3134854.444476506,2295.117919921875,2295.117919921875,2295.117919921875
13180.0,346180.2332683898,3134846.5663771764,2295.333251953125,2295.333251953125,2295.333251953125
13200.0,346161.85024494573,3134838.688277846,2295.333251953125,2295.333251953125,2295.333251953125
13220.0,346142.25322662643,3134835.4520699456,2289.464599609375,2289.464599609375,2289.464599609375
13240.0,346122.3670218815,3134833.3216097043,2286.909423828125,2286.909423828125,2286.909423828125
13260.0,346102.48081713653,3134831.1911494625,2286.909423828125,2286.909423828125,2286.909423828125
13280.0,346082.5946123916,3134829.0606892207,2288.5400390625,2288.5400390625,2288.5400390625
13300.0,346062.7084076466,3134826.930228979,2291.2548828125,2291.2548828125,2291.2548828125
13320.0,346042.82220290165,3134824.799768737,2291.2548828125,2291.2548828125,2291.2548828125
13340.0,346022.9359981567,3134822.6693084952,2292.481689453125,2292.481689453125,2292.481689453125
13360.0,346003.04979341174,3134820.5388482534,2289.77783203125,2289.77783203125,2289.77783203125
13380.0,345983.1635886668,3134818.4083880116,2289.77783203125,2289.77783203125,2289.77783203125
13400.0,345963.27738392184,3134816.2779277703,2285.89990234375,2285.89990234375,2285.89990234375
13420.0,345943.3911791769,3134814.1474675285,2283.916748046875,2283.916748046875,2283.916748046875
13440.0,345923.50497443194,3134812.0170072867,2283.4228515625,2283.4228515625,2283.4228515625
13460.0,345903.61876968696,3134809.886547045,2283.4228515625,2283.4228515625,2283.4228515625
13480.0,345883.73256494204,3134807.756086803,2269.65576171875,2269.65576171875,2269.65576171875
13500.0,345863.84636019706,3134805.625626561,2282.082763671875,2282.082763671875,2282.082763671875
13520.0,345843.96015545214,3134803.4951663194,2282.082763671875,2282.082763671875,2282.082763671875
13540.0,345824.07395070716,3134801.3647060776,2290.699951171875,2290.699951171875,2290.699951171875
13560.0,345804.1877459622,3134799.234245836,2291.362060546875,2291.362060546875,2291.362060546875
13580.0,345784.30154121725,3134797.1037855945,2291.362060546875,2291.362060546875,2291.362060546875
13600.0,345764.4153364723,3134794.9733253527,2289.725341796875,2289.725341796875,2289.725341796875
13620.0,345744.52913172735,3134792.842865111,2288.240234375,2288.240234375,2288.240234375
13640.0,345724.6429269824,3134790.712404869,2288.240234375,2288.240234375,2288.240234375
13660.0,345704.75672223745,3134788.581944627,2286.2080078125,2286.2080078125,2286.2080078125
13680.0,345684.87051749247,3134786.4514843854,2285.5859375,2285.5859375,2285.5859375
13700.0,345664.9843127475,3134784.3210241436,2285.5859375,2285.5859375,2285.5859375
13720.0,345645.09810800257,3134782.190563902,2284.96875,2284.96875,2284.96875
13740.0,345625.2119032576,3134780.06010366,2280.797607421875,2280.797607421875,2280.797607421875
13760.0,345605.32569851266,3134777.9296434186,2281.221435546875,2281.221435546875,2281.221435546875
13780.0,345585.4394937677,3134775.799183177,2274.876953125,2274.876953125,2274.876953125
13800.0,345565.55328902276,3134773.668722935,2262.089111328125,2262.089111328125,2262.089111328125
13820.0,345545.6670842778,3134771.538262693,2249.704345703125,2249.704345703125,2249.704345703125
13840.0,345525.7808795328,3134769.4078024514,2249.704345703125,2249.704345703125,2249.704345703125
13860.0,345505.8946747879,3134767.2773422096,2245.900390625,2245.900390625,2245.900390625
13880.0,345486.0084700429,3134765.146881968,2243.165283203125,2243.165283203125,2243.165283203125
13900.0,345466.122265298,3134763.016421726,2243.165283203125,2243.165283203125,2243.165283203125
13920.0,345446.236060553,3134760.885961484,2242.186279296875,2242.186279296875,2242.186279296875
13940.0,345426.3498558081,3134758.755501243,2241.95703125,2241.95703125,2241.95703125
13960.0,345406.4636510631,3134756.625041001,2241.95703125,2241.95703125,2241.95703125
13980.0,345386.5774463181,3134754.494580759,2246.274658203125,2246.274658203125,2246.274658203125
14000.0,345366.6912415732,3134752.3641205174,2247.090576171875,2247.090576171875,2247.090576171875
14020.0,345346.8050368282,3134750.2336602756,2236.29736328125,2236.29736328125,2236.29736328125
14040.0,345326.9188320833,3134748.103200034,2235.689697265625,2235.689697265625,2235.689697265625
14060.0,345309.03610929445,3134740.4387843246,2234.662353515625,2234.662353515625,2234.662353515625
14080.0,345292.3949104476,3134729.3450698457,2234.662353515625,2234.662353515625,2234.662353515625
14100.0,345275.7537116007,3134718.251355367,2233.532470703125,2233.532470703125,2233.532470703125
14120.0,345259.1125127538,3134707.157640888,2233.532470703125,2233.532470703125,2233.532470703125
14140.0,345242.47131390695,3134696.063926409,2233.42236328125,2233.42236328125,2233.42236328125
14160.0,345225.83011506003,3134684.97021193,2237.936767578125,2237.936767578125,2237.936767578125
14180.0,345209.18891621317,3134673.876497451,2237.936767578125,2237.936767578125,2237.936767578125
14200.0,345192.54771736625,3134662.7827829723,2237.718505859375,2237.718505859375,2237.718505859375
14220.0,345175.9065185194,3134651.6890684934,2237.718505859375,2237.718505859375,2237.718505859375
14240.0,345159.26531967253,3134640.5953540145,2236.755126953125,2236.755126953125,2236.755126953125
14260.0,345142.6241208256,3134629.5016395357,2228.699462890625,2228.699462890625,2228.699462890625
14280.0,345125.98292197875,3134618.4079250568,2229.624755859375,2229.624755859375,2229.624755859375
14300.0,345109.34172313183,3134607.314210578,2235.1767578125,2235.1767578125,2235.1767578125
14320.0,345092.70052428497,3134596.2204960994,2218.624755859375,2218.624755859375,2218.624755859375
14340.0,345076.0593254381,3134585.1267816206,2220.02587890625,2220.02587890625,2220.02587890625
14360.0,345059.4181265912,3134574.0330671417,2211.47216796875,2211.47216796875,2211.47216796875
14380.0,345042.77692774433,3134562.939352663,2213.923828125,2213.923828125,2213.923828125
14400.0,345026.1357288974,3134551.845638184,2213.923828125,2213.923828125,2213.923828125
14420.0,345009.49453005055,3134540.751923705,2215.741455078125,2215.741455078125,2215.741455078125
14440.0,344992.8533312037,3134529.658209226,2217.84375,2217.84375,2217.84375
14460.0,344976.21213235677,3134518.564494747,2217.84375,2217.84375,2217.84375
14480.0,344959.5366952818,3134507.583865,2218.672119140625,2218.672119140625,2218.672119140625
14500.0,344939.5366952818,3134507.583865,2218.672119140625,2218.672119140625,2218.672119140625
14520.0,344919.5366952818,3134507.583865,2220.981201171875,2220.981201171875,2220.981201171875
14540.0,344899.5366952818,3134507.583865,2223.598876953125,2223.598876953125,2223.598876953125
14560.0,344879.5366952818,3134507.583865,2223.598876953125,2223.598876953125,2223.598876953125
14580.0,344859.5366952818,3134507.583865,2225.29736328125,2225.29736328125,2225.29736328125
14600.0,344839.5366952818,3134507.583865,2225.33447265625,2225.33447265625,2225.33447265625
14620.0,344819.5366952818,3134507.583865,2221.473388671875,2221.473388671875,2221.473388671875
14640.0,344799.5366952818,3134507.583865,2221.473388671875,2221.473388671875,2221.473388671875
14660.0,344779.5366952818,3134507.583865,2217.622314453125,2217.622314453125,2217.622314453125
14680.0,344759.5366952818,3134507.583865,2214.861328125,2214.861328125,2214.861328125
14700.0,344739.5366952818,3134507.583865,2214.861328125,2214.861328125,2214.861328125
14720.0,344719.71159000054,3134507.2104466874,2215.45751953125,2215.45751953125,2215.45751953125
14740.0,344706.90756030806,3134491.846305851,2215.45751953125,2215.45751953125,2215.45751953125
14760.0,344694.1035306156,3134476.482165015,2211.36474609375,2211.36474609375,2211.36474609375
14780.0,344681.2995009232,3134461.118024179,2211.36474609375,2211.36474609375,2211.36474609375
14800.0,344668.4954712307,3134445.7538833423,2212.06396484375,2212.06396484375,2212.06396484375
14820.0,344655.6914415383,3134430.389742506,2212.836181640625,2212.836181640625,2212.836181640625
14840.0,344642.8874118458,3134415.02560167,2209.222900390625,2209.222900390625,2209.222900390625
14860.0,344630.08338215336,3134399.6614608336,2210.33447265625,2210.33447265625,2210.33447265625
14880.0,344617.27935246093,3134384.2973199976,2210.33447265625,2210.33447265625,2210.33447265625
14900.0,344604.47532276844,3134368.9331791615,2206.970703125,2206.970703125,2206.970703125
14920.0,344591.671293076,3134353.569038325,2206.970703125,2206.970703125,2206.970703125
14940.0,344578.8672633836,3134338.204897489,2203.6767578125,2203.6767578125,2203.6767578125
14960.0,344566.0632336911,3134322.840756653,2203.6767578125,2203.6767578125,2203.6767578125
14980.0,344553.25920399866,3134307.4766158164,2211.592041015625,2211.592041015625,2211.592041015625
15000.0,344540.4551743062,3134292.1124749803,2211.592041015625,2211.592041015625,2211.592041015625
15020.0,344527.65114461374,3134276.7483341442,2218.048828125,2218.048828125,2218.048828125
15040.0,344514.8471149213,3134261.3841933077,2218.048828125,2218.048828125,2218.048828125
15060.0,344502.0430852288,3134246.0200524717,2225.20361328125,2225.20361328125,2225.20361328125
15080.0,344489.2390555364,3134230.6559116356,2221.6357421875,2221.6357421875,2221.6357421875
15100.0,344476.4350258439,3134215.2917707996,2221.298583984375,2221.298583984375,2221.298583984375
15120.0,344463.6309961515,3134199.927629963,2215.94140625,2215.94140625,2215.94140625
15140.0,344450.82696645905,3134184.563489127,2212.251708984375,2212.251708984375,2212.251708984375
15160.0,344438.02293676656,3134169.199348291,2209.819091796875,2209.819091796875,2209.819091796875
15180.0,344425.21890707413,3134153.8352074544,2209.819091796875,2209.819091796875,2209.819091796875
15200.0,344419.4926283037,3134135.619189867,2204.61474609375,2204.61474609375,2204.61474609375
15220.0,344418.06767203787,3134115.6700169602,2204.61474609375,2204.61474609375,2204.61474609375
15240.0,344416.64271577203,3134095.720844054,2201.467529296875,2201.467529296875,2201.467529296875
15260.0,344415.2177595062,3134075.771671148,2202.59716796875,2202.59716796875,2202.59716796875
15280.0,344413.79280324036,3134055.822498242,2202.59716796875,2202.59716796875,2202.59716796875
15300.0,344412.3678469745,3134035.873325336,2186.01513671875,2186.01513671875,2186.01513671875
15320.0,344410.9428907086,3134015.9241524297,2179.67919921875,2179.67919921875,2179.67919921875
15340.0,344409.5179344428,3133995.9749795236,2179.67919921875,2179.67919921875,2179.67919921875
15360.0,344408.09297817695,3133976.0258066175,2168.251953125,2168.251953125,2168.251953125
15380.0,344406.6680219111,3133956.076633711,2157.288330078125,2157.288330078125,2157.288330078125
15400.0,344405.2430656453,3133936.127460805,2153.3349609375,2153.3349609375,2153.3349609375
15420.0,344403.81810937944,3133916.1782878987,2153.3349609375,2153.3349609375,2153.3349609375
15440.0,344402.39315311355,3133896.2291149925,2154.688232421875,2154.688232421875,2154.688232421875
15460.0,344400.9681968477,3133876.2799420864,2153.276123046875,2153.276123046875,2153.276123046875
15480.0,344399.5432405819,3133856.3307691803,2153.276123046875,2153.276123046875,2153.276123046875
15500.0,344398.11828431603,3133836.381596274,2145.727294921875,2145.727294921875,2145.727294921875
15520.0,344396.6933280502,3133816.4324233676,2140.972412109375,2140.972412109375,2140.972412109375
15540.0,344395.26837178436,3133796.4832504615,2140.972412109375,2140.972412109375,2140.972412109375
15560.0,344393.8434155185,3133776.5340775554,2142.971923828125,2142.971923828125,2142.971923828125
15580.0,344392.4184592526,3133756.5849046493,2145.522705078125,2145.522705078125,2145.522705078125
15600.0,344390.9935029868,3133736.635731743,2145.522705078125,2145.522705078125,2145.522705078125
15620.0,344391.23423651146,3133716.6845193673,2146.438232421875,2146.438232421875,2146.438232421875
15640.0,344392.61033707,3133696.731916849,2147.794189453125,2147.794189453125,2147.794189453125
15660.0,344393.9864376285,3133676.779314331,2147.794189453125,2147.794189453125,2147.794189453125
15680.0,344395.36253818707,3133656.8267118125,2149.552978515625,2149.552978515625,2149.552978515625
15700.0,344396.7386387456,3133636.8741092943,2149.897216796875,2149.897216796875,2149.897216796875
15720.0,344398.1147393042,3133616.921506776,2149.352294921875,2149.352294921875,2149.352294921875
15740.0,344399.49083986273,3133596.9689042578,2149.352294921875,2149.352294921875,2149.352294921875
15760.0,344400.8669404213,3133577.0163017395,2150.357177734375,2150.357177734375,2150.357177734375
15780.0,344402.24304097984,3133557.0636992212,2152.9677734375,2152.9677734375,2152.9677734375
15800.0,344403.6191415384,3133537.111096703,2152.9677734375,2152.9677734375,2152.9677734375
15820.0,344404.9952420969,3133517.1584941847,2155.488037109375,2155.488037109375,2155.488037109375
15840.0,344406.37134265545,3133497.2058916665,2158.322509765625,2158.322509765625,2158.322509765625
15860.0,344407.747443214,3133477.253289148,2158.322509765625,2158.322509765625,2158.322509765625
15880.0,344409.12354377256,3133457.30068663,2160.93359375,2160.93359375,2160.93359375
15900.0,344410.4996443311,3133437.3480841117,2160.34814453125,2160.34814453125,2160.34814453125
15920.0,344411.87574488966,3133417.395481593,2160.34814453125,2160.34814453125,2160.34814453125
15940.0,344413.2518454482,3133397.4428790747,2161.281494140625,2161.281494140625,2161.281494140625
15960.0,344414.6279460068,3133377.4902765565,2153.28955078125,2153.28955078125,2153.28955078125
15980.0,344416.0040465653,3133357.537674038,2153.28955078125,2153.28955078125,2153.28955078125
16000.0,344417.3801471238,3133337.58507152,2160.15185546875,2160.15185546875,2160.15185546875
16020.0,344418.7562476824,3133317.6324690017,2160.981689453125,2160.981689453125,2160.981689453125
16040.0,344420.13234824094,3133297.6798664834,2154.275634765625,2154.275634765625,2154.275634765625
16060.0,344421.5084487995,3133277.727263965,2154.275634765625,2154.275634765625,2154.275634765625
16080.0,344422.88454935804,3133257.774661447,2146.836669921875,2146.836669921875,2146.836669921875
16100.0,344424.2606499166,3133237.8220589287,2143.887939453125,2143.887939453125,2143.887939453125
16120.0,344425.6367504751,3133217.8694564104,2143.887939453125,2143.887939453125,2143.887939453125
16140.0,344427.01285103365,3133197.916853892,2143.875732421875,2143.875732421875,2143.875732421875
16160.0,344428.3889515922,3133177.964251374,2142.13134765625,2142.13134765625,2142.13134765625
16180.0,344429.76505215076,3133158.0116488556,2142.13134765625,2142.13134765625,2142.13134765625
16200.0,344431.1411527093,3133138.0590463374,2139.048828125,2139.048828125,2139.048828125
16220.0,344432.51725326787,3133118.1064438187,2136.444091796875,2136.444091796875,2136.444091796875
16240.0,344433.8933538264,3133098.1538413004,2136.444091796875,2136.444091796875,2136.444091796875
16260.0,344435.269454385,3133078.201238782,2132.95947265625,2132.95947265625,2132.95947265625
16280.0,344436.6455549435,3133058.248636264,2130.427978515625,2130.427978515625,2130.427978515625
16300.0,344438.02165550203,3133038.2960337456,2130.427978515625,2130.427978515625,2130.427978515625
16320.0,344439.3977560606,3133018.3434312274,2130.653564453125,2130.653564453125,2130.653564453125
16340.0,344440.77385661914,3132998.390828709,2131.556640625,2131.556640625,2131.556640625
16360.0,344442.1499571777,3132978.438226191,2134.23388671875,2134.23388671875,2134.23388671875
16380.0,344443.52605773625,3132958.4856236726,2139.845703125,2139.845703125,2139.845703125
16400.0,344444.9021582948,3132938.5330211543,2142.60498046875,2142.60498046875,2142.60498046875
16420.0,344446.27825885336,3132918.580418636,2144.48779296875,2144.48779296875,2144.48779296875
16440.0,344447.65435941186,3132898.627816118,2144.48779296875,2144.48779296875,2144.48779296875
16460.0,344449.0304599704,3132878.6752135996,2145.717529296875,2145.717529296875,2145.717529296875
16480.0,344449.7036884178,3132858.985797619,2151.643798828125,2151.643798828125,2151.643798828125
16500.0,344435.5611531567,3132844.844061644,2150.542724609375,2150.542724609375,2150.542724609375
16520.0,344421.41861789563,3132830.702325669,2160.783203125,2160.783203125,2160.783203125
16540.0,344407.2760826345,3132816.560589694,2152.0712890625,2152.0712890625,2152.0712890625
16560.0,344393.1335473734,3132802.418853719,2160.749267578125,2160.749267578125,2160.749267578125
16580.0,344378.9910121123,3132788.2771177436,2157.07763671875,2157.07763671875,2157.07763671875
16600.0,344364.84847685124,3132774.1353817685,2165.894775390625,2165.894775390625,2165.894775390625
16620.0,344350.70594159013,3132759.9936457938,2171.003173828125,2171.003173828125,2171.003173828125
16640.0,344336.563406329,3132745.8519098186,2172.69140625,2172.69140625,2172.69140625
16660.0,344330.485344,3132728.3696262836,2172.69140625,2172.69140625,2172.69140625
16680.0,344330.485344,3132708.3696262836,2173.59765625,2173.59765625,2173.59765625
16700.0,344330.485344,3132688.3696262836,2175.23486328125,2175.23486328125,2175.23486328125
16720.0,344330.485344,3132668.3696262836,2175.23486328125,2175.23486328125,2175.23486328125
16740.0,344330.485344,3132648.3696262836,2177.26318359375,2177.26318359375,2177.26318359375
16760.0,344330.485344,3132628.3696262836,2174.57861328125,2174.57861328125,2174.57861328125
16780.0,344330.485344,3132608.3696262836,2174.57861328125,2174.57861328125,2174.57861328125
16800.0,344330.485344,3132588.3696262836,2163.34033203125,2163.34033203125,2163.34033203125
16820.0,344330.485344,3132568.3696262836,2149.181396484375,2149.181396484375,2149.181396484375
16840.0,344330.485344,3132548.3696262836,2149.181396484375,2149.181396484375,2149.181396484375
16860.0,344329.3673591339,3132528.7997933566,2141.847900390625,2141.847900390625,2141.847900390625
16880.0,344315.96129807417,3132513.958043902,2128.794677734375,2128.794677734375,2128.794677734375
16900.0,344302.5552370144,3132499.116294448,2128.794677734375,2128.794677734375,2128.794677734375
16920.0,344289.1491759547,3132484.274544994,2123.865478515625,2123.865478515625,2123.865478515625
16940.0,344275.74311489495,3132469.4327955395,2123.865478515625,2123.865478515625,2123.865478515625
16960.0,344262.3370538352,3132454.591046085,2120.518798828125,2120.518798828125,2120.518798828125
16980.0,344248.9309927755,3132439.749296631,2120.518798828125,2120.518798828125,2120.518798828125
17000.0,344235.52493171574,3132424.907547177,2116.755126953125,2116.755126953125,2116.755126953125
17020.0,344222.11887065595,3132410.0657977224,2116.755126953125,2116.755126953125,2116.755126953125
17040.0,344208.7128095962,3132395.224048268,2114.9990234375,2114.9990234375,2114.9990234375
17060.0,344195.3067485365,3132380.382298814,2114.9990234375,2114.9990234375,2114.9990234375
17080.0,344181.90068747674,3132365.5405493598,2102.811279296875,2102.811279296875,2102.811279296875
17100.0,344168.494626417,3132350.6987999054,2107.112060546875,2107.112060546875,2107.112060546875
17120.0,344155.08856535726,3132335.8570504515,2096.166259765625,2096.166259765625,2096.166259765625
17140.0,344141.6825042975,3132321.015300997,2096.736328125,2096.736328125,2096.736328125
17160.0,344128.2764432378,3132306.1735515427,2091.5654296875,2091.5654296875,2091.5654296875
17180.0,344114.87038217805,3132291.331802089,2100.200927734375,2100.200927734375,2100.200927734375
17200.0,344101.4643211183,3132276.4900526344,2102.013427734375,2102.013427734375,2102.013427734375
17220.0,344088.0582600586,3132261.64830318,2109.16748046875,2109.16748046875,2109.16748046875
17240.0,344074.65219899884,3132246.8065537256,2109.491943359375,2109.491943359375,2109.491943359375
17260.0,344061.2461379391,3132231.9648042717,2106.1044921875,2106.1044921875,2106.1044921875
17280.0,344047.84007687937,3132217.1230548173,2103.493408203125,2103.493408203125,2103.493408203125
17300.0,344034.43401581957,3132202.281305363,2097.881591796875,2097.881591796875,2097.881591796875
17320.0,344021.02795475983,3132187.439555909,2095.587646484375,2095.587646484375,2095.587646484375
17340.0,344007.6218937001,3132172.5978064546,2095.587646484375,2095.587646484375,2095.587646484375
17360.0,343994.21583264036,3132157.7560570003,2092.7734375,2092.7734375,2092.7734375
17380.0,343980.8097715806,3132142.9143075463,2092.7734375,2092.7734375,2092.7734375
17400.0,343967.4037105209,3132128.072558092,2087.456298828125,2087.456298828125,2087.456298828125
17420.0,343953.99764946115,3132113.2308086376,2087.456298828125,2087.456298828125,2087.456298828125
17440.0,343940.5915884014,3132098.389059183,2079.18798828125,2079.18798828125,2079.18798828125
17460.0,343927.1855273417,3132083.5473097293,2079.18798828125,2079.18798828125,2079.18798828125
17480.0,343913.77946628194,3132068.705560275,2081.563232421875,2081.563232421875,2081.563232421875
17500.0,343900.3734052222,3132053.8638108205,2081.563232421875,2081.563232421875,2081.563232421875
17520.0,343886.96734416246,3132039.0220613666,2081.59326171875,2081.59326171875,2081.59326171875
17540.0,343873.5612831027,3132024.180311912,2081.59326171875,2081.59326171875,2081.59326171875
17560.0,343860.155222043,3132009.338562458,2077.03369140625,2077.03369140625,2077.03369140625
17580.0,343846.7491609832,3131994.496813004,2077.03369140625,2077.03369140625,2077.03369140625
17600.0,343833.34309992346,3131979.6550635495,2078.677490234375,2078.677490234375,2078.677490234375
17620.0,343819.9370388637,3131964.813314095,2071.97216796875,2071.97216796875,2071.97216796875
17640.0,343806.530977804,3131949.971564641,2072.9990234375,2072.9990234375,2072.9990234375
17660.0,343793.12491674424,3131935.129815187,2066.57177734375,2066.57177734375,2066.57177734375
17680.0,343779.7188556845,3131920.2880657325,2067.347412109375,2067.347412109375,2067.347412109375
17700.0,343766.31279462477,3131905.446316278,2063.8046875,2063.8046875,2063.8046875
17720.0,343752.90673356503,3131890.604566824,2065.057373046875,2065.057373046875,2065.057373046875
17740.0,343739.5006725053,3131875.76281737,2063.80712890625,2063.80712890625,2063.80712890625
17760.0,343726.09461144556,3131860.9210679154,2062.912109375,2062.912109375,2062.912109375
17780.0,343712.6885503858,3131846.0793184615,2062.7412109375,2062.7412109375,2062.7412109375
17800.0,343699.2824893261,3131831.237569007,2062.7412109375,2062.7412109375,2062.7412109375
17820.0,343685.87642826635,3131816.3958195527,2063.946044921875,2063.946044921875,2063.946044921875
17840.0,343672.47036720655,3131801.554070099,2063.946044921875,2063.946044921875,2063.946044921875
17860.0,343659.0643061468,3131786.7123206444,2072.202392578125,2072.202392578125,2072.202392578125
17880.0,343645.6582450871,3131771.87057119,2061.865966796875,2061.865966796875,2061.865966796875
17900.0,343632.25218402734,3131757.0288217356,2068.89404296875,2068.89404296875,2068.89404296875
17920.0,343618.8461229676,3131742.1870722817,2058.718994140625,2058.718994140625,2058.718994140625
17940.0,343605.44006190787,3131727.3453228273,2063.984130859375,2063.984130859375,2063.984130859375
17960.0,343592.0340008481,3131712.503573373,2049.538330078125,2049.538330078125,2049.538330078125
17980.0,343578.6279397884,3131697.661823919,2054.98681640625,2054.98681640625,2054.98681640625
18000.0,343565.22187872865,3131682.8200744647,2038.3162841796875,2038.3162841796875,2038.3162841796875
18020.0,343551.8158176689,3131667.9783250103,2050.075439453125,2050.075439453125,2050.075439453125
18040.0,343538.4097566092,3131653.1365755564,2036.63037109375,2036.63037109375,2036.63037109375
18060.0,343525.00369554944,3131638.294826102,2053.69775390625,2053.69775390625,2053.69775390625
18080.0,343511.5976344897,3131623.4530766476,2039.3804931640625,2039.3804931640625,2039.3804931640625
18100.0,343498.19157342997,3131608.611327193,2056.061279296875,2056.061279296875,2056.061279296875
18120.0,343481.49058014544,3131601.185867,2043.95703125,2043.95703125,2043.95703125
18140.0,343461.49058014544,3131601.185867,2043.95703125,2043.95703125,2043.95703125
18160.0,343441.49058014544,3131601.185867,2044.4720458984375,2044.4720458984375,2044.4720458984375
18180.0,343421.49058014544,3131601.185867,2045.94482421875,2045.94482421875,2045.94482421875
18200.0,343401.49058014544,3131601.185867,2045.94482421875,2045.94482421875,2045.94482421875
18220.0,343381.49058014544,3131601.185867,2044.020263671875,2044.020263671875,2044.020263671875
18240.0,343361.49058014544,3131601.185867,2047.5693359375,2047.5693359375,2047.5693359375
18260.0,343341.49058014544,3131601.185867,2047.5693359375,2047.5693359375,2047.5693359375
18280.0,343321.49058014544,3131601.185867,2048.41455078125,2048.41455078125,2048.41455078125
18300.0,343304.4798652313,3131593.968863619,2042.864501953125,2042.864501953125,2042.864501953125
18320.0,343290.3374098304,3131579.8270477797,2043.2269287109375,2043.2269287109375,2043.2269287109375
18340.0,343276.1949544296,3131565.6852319404,2032.3492431640625,2032.3492431640625,2032.3492431640625
18360.0,343262.0524990287,3131551.543416101,2036.466796875,2036.466796875,2036.466796875
18380.0,343247.91004362784,3131537.4016002617,2023.975341796875,2023.975341796875,2023.975341796875
18400.0,343233.76758822694,3131523.2597844223,2027.07666015625,2027.07666015625,2027.07666015625
18420.0,343219.6251328261,3131509.117968583,2017.785888671875,2017.785888671875,2017.785888671875
18440.0,343205.4826774252,3131494.9761527437,2016.8892822265625,2016.8892822265625,2016.8892822265625
18460.0,343191.34022202436,3131480.8343369043,2018.0330810546875,2018.0330810546875,2018.0330810546875
18480.0,343177.19776662346,3131466.692521065,2020.051513671875,2020.051513671875,2020.051513671875
18500.0,343163.0553112226,3131452.5507052257,2025.85107421875,2025.85107421875,2025.85107421875
18520.0,343148.9128558217,3131438.408889386,2026.75341796875,2026.75341796875,2026.75341796875
18540.0,343134.7704004209,3131424.2670735465,2029.190673828125,2029.190673828125,2029.190673828125
18560.0,343120.62794502,3131410.125257707,2029.0894775390625,2029.0894775390625,2029.0894775390625
18580.0,343106.48548961914,3131395.983441868,2028.1884765625,2028.1884765625,2028.1884765625
18600.0,343092.34303421824,3131381.8416260285,2035.3612060546875,2035.3612060546875,2035.3612060546875
18620.0,343078.2005788174,3131367.699810189,2035.3612060546875,2035.3612060546875,2035.3612060546875
18640.0,343064.05812341656,3131353.55799435,2030.83642578125,2030.83642578125,2030.83642578125
18660.0,343049.91566801566,3131339.4161785105,2049.087890625,2049.087890625,2049.087890625
18680.0,343035.7732126148,3131325.274362671,2039.7672119140625,2039.7672119140625,2039.7672119140625
